datetime,temp23,humi23,temp24,humi24
20230217_000001,6.2,60.4,5.1,77.8
20230217_001502,6.2,61.2,5.1,77.1
20230217_003001,6.3,60.4,5.1,77.0
20230217_004501,6.3,59.0,5.2,76.2
20230217_010002,6.2,60.2,5.3,76.0
20230217_011501,6.3,62.4,5.3,76.1
20230217_013001,6.3,60.1,5.3,76.7
20230217_014502,6.3,59.3,5.3,76.7
20230217_020001,6.3,59.6,5.3,77.5
20230217_021501,6.2,60.8,5.3,77.5
20230217_023002,6.1,60.7,5.2,77.4
20230217_024501,6.0,60.8,5.1,77.5
20230217_030001,6.0,61.5,5.1,77.5
20230217_031502,6.0,61.4,5.1,77.2
20230217_033001,6.0,63.7,5.2,76.5
20230217_034501,6.0,63.0,5.2,76.0
20230217_040002,6.1,60.0,5.3,76.5
20230217_041501,6.1,62.8,5.3,76.2
20230217_043001,6.1,63.7,5.3,75.7
20230217_044501,6.1,63.3,5.3,75.7
20230217_050001,6.2,62.4,5.3,75.5
20230217_051501,6.3,63.6,5.4,75.2
20230217_053001,6.4,61.6,5.5,74.9
20230217_054501,6.4,59.0,5.5,75.1
20230217_060001,6.4,61.8,5.5,73.9
20230217_061502,6.5,61.9,5.6,73.6
20230217_063002,6.5,60.0,5.6,72.8
20230217_064501,6.6,61.0,5.6,73.0
20230217_070001,6.6,59.2,5.7,72.9
20230217_071501,6.6,61.1,5.7,73.0
20230217_073001,6.6,62.8,5.8,72.7
20230217_074501,6.7,65.0,5.9,75.3
20230217_080002,6.6,66.9,5.9,78.0
20230217_081501,6.7,67.0,5.9,78.2
20230217_083001,6.9,67.0,6.0,78.1
20230217_084502,7.0,67.0,6.1,78.6
20230217_090001,7.2,67.4,6.3,78.7
20230217_091501,7.3,67.9,6.4,78.9
20230217_093002,7.5,68.0,6.5,79.9
20230217_094501,7.6,69.4,6.6,80.4
20230217_100001,7.7,69.7,6.6,82.4
20230217_101502,7.6,71.1,6.8,82.6
20230217_103001,7.7,72.1,6.9,83.7
20230217_104501,8.0,71.5,6.9,83.9
20230217_110001,8.1,70.6,7.0,83.4
20230217_111502,8.6,69.6,7.2,83.2
20230217_113001,9.4,68.0,7.4,83.0
20230217_114501,9.3,67.8,7.6,82.6
20230217_120002,9.5,66.9,7.9,81.1
20230217_121501,10.5,64.5,8.0,80.6
20230217_123001,10.0,64.5,8.3,79.2
20230217_124502,10.2,64.2,8.6,78.5
20230217_130001,10.4,63.7,8.7,78.1
20230217_131501,10.7,63.9,8.8,78.0
20230217_133002,11.0,62.8,9.0,78.2
20230217_134501,10.9,63.7,9.2,77.9
20230217_140001,11.1,63.4,9.2,77.9
20230217_141502,11.1,63.6,9.4,77.7
20230217_143001,11.3,63.7,9.5,78.0
20230217_144501,11.3,64.4,9.5,78.6
20230217_150001,11.4,64.3,9.5,79.2
20230217_151501,11.3,64.6,9.6,79.0
20230217_153001,11.2,65.0,9.6,78.6
20230217_154501,11.4,64.6,9.7,78.8
20230217_160001,11.3,64.8,9.7,78.8
20230217_161501,11.3,64.6,9.7,78.5
20230217_163001,11.2,64.7,9.7,78.1
20230217_164501,11.1,65.0,9.7,78.6
20230217_170002,11.3,64.9,9.7,78.7
20230217_171501,11.1,65.1,9.7,78.9
20230217_173001,11.1,65.8,9.7,79.3
20230217_174502,11.0,66.3,9.7,79.7
20230217_180001,10.8,66.9,9.7,79.6
20230217_181501,10.7,67.1,9.6,79.7
20230217_183002,10.5,67.5,9.5,79.9
20230217_184501,10.4,67.9,9.4,80.2
20230217_190001,10.3,67.4,9.4,80.0
20230217_191501,10.2,67.6,9.4,80.0
20230217_193001,10.0,68.2,9.2,79.7
20230217_194502,10.0,68.5,9.2,80.0
20230217_200001,9.8,68.7,9.2,80.0
20230217_201501,9.7,69.1,9.2,80.5
20230217_203002,9.7,69.5,9.1,80.7
20230217_204501,9.6,69.9,9.0,81.1
20230217_210001,9.6,70.2,9.0,81.3
20230217_211502,9.4,70.9,9.0,81.6
20230217_213001,9.4,71.2,9.0,82.0
20230217_214501,9.4,71.4,9.0,82.4
20230217_220001,9.4,71.8,8.9,82.6
20230217_221501,9.4,72.0,9.0,82.8
20230217_223001,9.4,71.9,9.0,82.8
20230217_224501,9.4,72.2,9.0,82.7
20230217_230001,9.5,72.2,9.1,82.9
20230217_231502,9.5,72.5,9.1,83.2
20230217_233001,9.5,73.0,9.2,83.6
20230217_234501,9.6,73.2,9.2,83.7
