datetime,temp23,humi23,temp24,humi24
20230116_000001,1.9,80.5,4.3,79.1
20230116_001502,1.7,80.4,4.2,79.6
20230116_003001,1.6,79.1,4.1,79.7
20230116_004501,1.6,81.1,4.1,79.8
20230116_010002,1.5,79.8,4.1,79.8
20230116_011501,1.4,81.2,4.0,79.7
20230116_013001,1.4,79.0,3.9,79.3
20230116_014501,1.3,79.1,3.9,79.7
20230116_020001,1.2,79.3,3.9,79.9
20230116_021501,1.1,78.6,3.8,80.0
20230116_023001,1.0,78.6,3.7,80.1
20230116_024501,1.0,79.1,3.7,80.0
20230116_030001,1.0,81.2,3.6,80.0
20230116_031501,0.9,80.1,3.6,80.2
20230116_033001,0.8,82.1,3.5,80.1
20230116_034501,0.9,82.5,3.5,79.7
20230116_040001,0.9,82.1,3.5,79.9
20230116_041501,0.8,81.5,3.5,80.0
20230116_043001,0.8,81.8,3.3,80.3
20230116_044501,0.7,82.0,3.3,80.5
20230116_050001,0.6,80.8,3.3,80.7
20230116_051501,0.5,80.7,3.3,80.7
20230116_053001,0.4,81.8,3.2,80.7
20230116_054501,0.3,79.6,3.1,80.7
20230116_060001,0.1,77.2,3.1,80.7
20230116_061501,0.0,80.5,3.0,80.6
20230116_063002,0.0,81.2,3.0,80.6
20230116_064501,0.0,83.2,2.9,80.8
20230116_070001,-0.1,80.3,2.8,80.8
20230116_071502,-0.3,81.1,2.8,80.9
20230116_073001,-0.3,80.8,2.7,80.9
20230116_074500,-0.4,80.7,2.6,81.1
20230116_080002,-0.3,81.8,2.5,79.8
20230116_081501,-0.4,80.5,2.5,80.7
20230116_083001,-0.5,80.7,2.5,80.7
20230116_084502,-0.4,82.3,2.4,81.0
20230116_090001,-0.3,81.2,2.4,81.1
20230116_091501,-0.1,79.3,2.3,81.2
20230116_093002,-0.1,79.0,2.3,81.1
20230116_094501,0.5,76.2,2.3,81.1
20230116_100001,1.8,72.2,2.3,80.3
20230116_101501,4.4,62.9,2.7,78.3
20230116_103001,4.7,60.9,3.0,77.1
20230116_104501,4.0,62.8,3.3,74.7
20230116_110002,3.9,63.2,3.3,75.7
20230116_111501,3.5,64.5,3.3,75.5
20230116_113001,3.1,65.8,3.1,75.7
20230116_114502,3.5,63.6,3.2,74.9
20230116_120001,3.7,64.4,3.3,74.4
20230116_121501,3.8,60.6,3.4,74.0
20230116_123002,3.9,61.1,3.5,73.2
20230116_124501,4.0,60.1,3.4,72.6
20230116_130001,3.9,58.2,3.5,70.7
20230116_131502,4.1,58.9,3.5,71.1
20230116_133001,4.3,58.8,3.5,71.5
20230116_134501,4.2,59.7,3.5,71.7
20230116_140002,4.4,60.6,3.6,72.7
20230116_141501,4.3,60.0,3.6,73.4
20230116_143001,4.2,65.1,3.6,74.6
20230116_144502,4.0,66.2,3.6,75.8
20230116_150001,4.1,66.2,3.6,76.4
20230116_151501,4.1,66.7,3.7,76.7
20230116_153002,4.1,68.1,3.7,76.8
20230116_154501,4.1,68.3,3.7,77.0
20230116_160001,3.9,68.2,3.7,77.1
20230116_161502,3.9,68.7,3.7,77.1
20230116_163001,3.7,68.4,3.7,77.2
20230116_164501,3.6,67.9,3.7,77.2
20230116_170002,3.6,67.9,3.8,75.3
20230116_171501,3.4,66.3,3.8,75.6
20230116_173001,3.3,70.8,3.7,76.3
20230116_174502,3.1,70.6,3.7,76.6
20230116_180001,3.1,72.3,3.6,76.8
20230116_181501,2.9,72.5,3.6,77.0
20230116_183002,2.8,72.6,3.6,77.1
20230116_184501,2.7,71.5,3.6,77.1
20230116_190001,2.7,73.1,3.6,77.2
20230116_191502,2.5,69.5,3.5,77.2
20230116_193001,2.4,72.5,3.5,77.3
20230116_194501,2.3,72.3,3.5,77.2
20230116_200002,2.4,67.1,3.5,77.1
20230116_201501,2.4,71.2,3.5,76.5
20230116_203001,2.4,71.5,3.5,76.2
20230116_204502,2.9,68.6,3.5,72.8
20230116_210001,2.7,74.4,3.5,77.5
20230116_211501,2.5,77.7,3.4,79.8
20230116_213002,2.4,77.5,3.4,79.8
20230116_214501,2.3,77.0,3.3,79.8
20230116_220001,2.3,76.4,3.3,79.7
20230116_221502,2.3,75.8,3.3,79.0
20230116_223001,2.2,75.0,3.3,78.4
20230116_224501,2.1,74.6,3.3,78.2
20230116_230002,2.1,74.7,3.2,77.8
20230116_231501,2.0,73.9,3.1,77.2
20230116_233001,1.9,75.7,3.1,77.6
20230116_234502,1.8,75.9,3.1,77.4
