datetime,temp23,humi23,temp24,humi24
20230423_000001,17.8,54.4,18.4,57.7
20230423_001502,17.5,55.0,18.3,58.2
20230423_003001,17.2,55.5,18.1,58.5
20230423_004501,17.0,55.8,18.0,58.9
20230423_010002,16.8,56.2,17.9,59.3
20230423_011501,16.6,56.7,17.8,59.6
20230423_013001,16.4,57.1,17.6,59.8
20230423_014502,16.3,57.6,17.5,60.1
20230423_020001,16.1,58.1,17.4,60.4
20230423_021501,16.0,58.4,17.3,60.7
20230423_023002,15.8,58.7,17.2,60.9
20230423_024501,15.7,59.2,17.0,61.1
20230423_030001,15.6,59.4,17.0,61.4
20230423_031502,15.4,60.0,16.8,61.6
20230423_033001,15.3,60.3,16.8,61.9
20230423_034501,15.1,60.6,16.7,62.1
20230423_040002,15.0,60.9,16.6,62.4
20230423_041501,14.8,61.5,16.5,62.6
20230423_043001,14.7,61.8,16.4,62.9
20230423_044502,14.6,62.2,16.4,63.2
20230423_050001,14.5,62.5,16.2,63.4
20230423_051501,14.4,62.8,16.1,63.7
20230423_053002,14.3,63.0,16.1,64.0
20230423_054501,14.1,63.3,16.0,64.2
20230423_060001,14.1,63.6,15.9,64.4
20230423_061502,14.0,64.0,15.8,64.7
20230423_063001,13.9,64.9,15.7,64.8
20230423_064501,13.7,66.3,15.6,65.2
20230423_070001,13.5,66.4,15.5,66.0
20230423_071501,13.4,67.2,15.4,66.7
20230423_073001,13.3,67.5,15.3,67.3
20230423_074501,13.2,68.5,15.2,67.8
20230423_080001,13.1,68.5,15.2,68.2
20230423_081501,13.0,68.9,15.0,68.5
20230423_083001,12.9,68.8,15.0,68.7
20230423_084501,12.7,69.6,14.9,69.1
20230423_090001,12.7,69.9,14.8,69.4
20230423_091501,12.6,70.2,14.7,69.8
20230423_093002,12.5,70.1,14.7,70.2
20230423_094501,12.6,70.1,14.6,70.4
20230423_100001,12.5,71.1,14.5,70.3
20230423_101501,12.5,71.0,14.5,70.8
20230423_103001,12.5,70.8,14.4,71.0
20230423_104501,12.5,70.4,14.4,71.3
20230423_110002,13.4,75.5,14.4,73.6
20230423_111501,13.4,71.3,14.5,71.5
20230423_113001,13.9,71.0,14.5,71.5
20230423_114502,14.4,70.7,14.6,71.4
20230423_120001,14.6,67.7,14.7,71.7
20230423_121501,14.6,67.7,14.8,71.5
20230423_123002,14.9,67.9,14.8,71.9
20230423_124501,15.3,68.1,14.9,71.8
20230423_130001,15.6,65.4,15.0,71.6
20230423_131502,16.2,62.5,15.1,71.6
20230423_133001,16.7,61.2,15.3,71.2
20230423_134501,16.9,59.3,15.5,70.9
20230423_140002,17.3,57.7,15.6,70.3
20230423_141501,17.8,55.4,15.8,69.4
20230423_143001,18.1,55.1,16.0,68.9
20230423_144502,17.9,54.7,16.3,67.7
20230423_150001,18.6,53.7,16.5,67.7
20230423_151501,18.5,52.2,16.7,66.5
20230423_153002,18.3,53.5,16.9,65.9
20230423_154501,18.6,53.1,17.0,65.5
20230423_160001,18.9,51.6,17.2,65.8
20230423_161502,18.7,54.7,17.5,65.5
20230423_163001,19.0,52.6,17.8,63.3
20230423_164501,18.8,52.7,18.1,62.6
20230423_170002,18.4,53.6,17.7,63.2
20230423_171501,18.7,53.7,17.8,60.9
20230423_173001,18.1,54.3,17.3,62.5
20230423_174502,18.8,54.8,17.8,63.0
20230423_180001,18.8,53.7,17.9,62.8
20230423_181501,18.6,54.3,18.0,63.6
20230423_183002,18.4,55.9,18.1,64.3
20230423_184501,18.0,56.5,18.0,64.6
20230423_190001,18.0,57.0,18.0,65.2
20230423_191502,17.8,58.4,17.8,65.4
20230423_193001,17.5,59.5,17.8,65.5
20230423_194501,17.2,60.3,17.6,66.2
20230423_200002,17.2,60.2,17.5,66.3
20230423_201501,17.1,59.8,17.5,66.7
20230423_203001,17.0,60.9,17.4,66.9
20230423_204502,16.9,61.3,17.3,67.1
20230423_210001,16.8,62.1,17.2,67.3
20230423_211501,16.3,62.8,17.0,66.9
20230423_213002,15.4,64.1,16.8,66.5
20230423_214501,15.3,65.3,16.6,66.9
20230423_220001,14.9,66.1,16.5,67.5
20230423_221502,14.7,66.7,16.4,68.0
20230423_223001,14.4,67.8,16.2,68.4
20230423_224501,14.3,67.4,16.0,68.9
20230423_230002,14.1,68.1,15.9,69.4
20230423_231501,13.9,69.9,15.8,69.8
20230423_233001,13.5,71.0,15.6,70.3
20230423_234502,13.5,71.0,15.5,70.9
