datetime,temp23,humi23,temp24,humi24
20230222_000001,6.0,71.9,7.6,75.0
20230222_001502,5.8,72.2,7.5,75.0
20230222_003001,5.6,72.6,7.4,75.0
20230222_004501,5.5,73.1,7.3,75.1
20230222_010001,5.3,73.4,7.2,75.1
20230222_011501,5.1,73.9,7.1,75.3
20230222_013001,5.0,74.4,7.0,75.3
20230222_014501,4.7,75.0,6.9,75.4
20230222_020001,4.6,75.1,6.8,75.5
20230222_021501,4.5,75.6,6.7,75.7
20230222_023001,4.3,75.9,6.7,75.8
20230222_024501,4.2,76.2,6.6,75.8
20230222_030001,4.0,76.6,6.5,75.8
20230222_031501,3.9,76.9,6.4,75.9
20230222_033002,3.8,77.0,6.3,75.9
20230222_034501,3.6,77.3,6.2,76.0
20230222_040001,3.5,77.7,6.1,76.1
20230222_041501,3.4,77.7,6.0,76.1
20230222_043001,3.3,78.1,5.9,76.2
20230222_044501,3.2,78.4,5.8,76.3
20230222_050002,3.1,78.7,5.8,76.3
20230222_051501,3.0,78.7,5.7,76.4
20230222_053001,2.9,79.0,5.6,76.5
20230222_054502,2.8,79.1,5.5,76.5
20230222_060001,2.7,79.5,5.5,76.5
20230222_061501,2.5,79.5,5.4,76.6
20230222_063002,2.5,79.9,5.3,76.6
20230222_064501,2.4,79.8,5.3,76.7
20230222_070001,2.3,80.0,5.2,76.7
20230222_071502,2.1,80.3,5.1,76.8
20230222_073001,2.0,80.6,5.0,76.8
20230222_074501,2.0,80.5,5.0,76.8
20230222_080002,2.2,79.0,4.7,76.4
20230222_081501,2.3,78.4,4.8,76.3
20230222_083001,2.8,76.2,4.8,76.6
20230222_084502,3.1,75.0,4.8,76.9
20230222_090001,3.3,75.7,4.8,77.1
20230222_091501,3.6,73.9,4.9,77.2
20230222_093001,3.9,73.1,4.9,77.2
20230222_094501,4.7,69.9,5.0,77.1
20230222_100001,5.8,66.5,5.1,76.3
20230222_101501,8.1,58.7,5.3,75.8
20230222_103001,11.3,48.3,5.7,74.7
20230222_104501,12.5,44.5,6.1,73.7
20230222_110001,13.1,44.2,6.5,72.5
20230222_111501,13.3,42.4,6.7,72.2
20230222_113001,12.8,43.0,6.9,72.2
20230222_114501,13.5,41.8,7.0,72.1
20230222_120001,13.0,42.8,7.2,71.5
20230222_121501,12.5,44.6,7.2,71.7
20230222_123001,13.0,44.3,7.5,71.2
20230222_124501,13.3,44.9,7.8,70.7
20230222_130001,13.3,45.6,8.0,70.4
20230222_131502,13.5,45.3,8.1,70.4
20230222_133001,13.6,45.2,8.3,69.9
20230222_134501,13.5,44.9,8.5,69.7
20230222_140002,13.6,44.8,8.6,69.4
20230222_141501,13.6,44.9,8.8,69.5
20230222_143001,13.8,44.8,8.9,68.9
20230222_144501,13.9,45.1,9.0,69.6
20230222_150001,14.0,44.8,9.2,69.1
20230222_151501,14.2,45.7,9.4,68.7
20230222_153001,14.4,45.7,9.5,68.7
20230222_154501,14.4,47.2,9.7,68.9
20230222_160001,13.5,48.4,9.8,68.6
20230222_161501,13.1,47.9,10.0,68.3
20230222_163001,13.1,49.0,10.0,68.3
20230222_164501,13.1,46.9,10.0,68.4
20230222_170001,13.0,47.1,10.0,68.7
20230222_171501,12.9,48.0,10.0,69.0
20230222_173001,12.7,49.1,10.0,69.1
20230222_174501,12.5,50.2,10.0,69.4
20230222_180001,12.0,51.9,9.8,69.8
20230222_181501,11.7,53.7,9.8,70.1
20230222_183001,11.5,55.3,9.7,70.5
20230222_184502,11.1,56.3,9.6,70.9
20230222_190001,10.9,56.8,9.5,71.2
20230222_191501,10.7,58.0,9.4,71.4
20230222_193001,10.4,59.0,9.3,71.7
20230222_194501,10.2,59.7,9.2,71.9
20230222_200001,10.0,59.7,9.1,70.3
20230222_201502,9.7,60.7,9.2,70.7
20230222_203001,9.5,61.2,9.0,71.2
20230222_204501,9.3,61.5,9.0,71.4
20230222_210002,9.2,61.6,8.9,71.6
20230222_211501,9.2,61.7,8.8,71.9
20230222_213001,8.9,61.9,8.6,72.1
20230222_214501,8.6,62.2,8.6,72.5
20230222_220001,8.4,62.7,8.5,72.7
20230222_221501,8.3,63.2,8.4,72.9
20230222_223001,8.1,63.4,8.3,73.0
20230222_224501,8.0,64.0,8.3,73.2
20230222_230001,7.8,64.4,8.2,73.4
20230222_231501,7.7,65.0,8.1,73.7
20230222_233001,7.5,65.9,8.1,74.2
20230222_234501,7.4,66.0,8.0,74.3
