datetime,temp23,humi23,temp24,humi24
20221229_000001,2.2,80.4,3.6,90.7
20221229_001501,2.3,75.4,3.5,90.3
20221229_003002,2.3,77.3,3.5,90.3
20221229_004501,2.3,77.0,3.5,90.0
20221229_010001,2.3,75.2,3.5,89.7
20221229_011502,2.2,77.0,3.5,89.7
20221229_013001,2.3,74.5,3.5,89.7
20221229_014501,2.3,77.2,3.5,89.4
20221229_020002,2.2,75.0,3.5,89.0
20221229_021501,2.2,76.5,3.4,89.3
20221229_023001,2.0,76.8,3.4,89.6
20221229_024501,2.1,72.8,3.3,89.7
20221229_030001,2.1,77.4,3.3,89.8
20221229_031501,2.0,74.8,3.3,89.5
20221229_033001,2.0,73.7,3.3,89.5
20221229_034501,2.1,73.3,3.3,89.3
20221229_040001,2.3,71.8,3.3,88.7
20221229_041501,2.5,72.9,3.3,88.3
20221229_043001,2.8,66.8,3.3,83.9
20221229_044501,2.9,70.6,3.3,86.2
20221229_050001,3.0,68.8,3.3,85.6
20221229_051501,3.1,65.7,3.4,81.2
20221229_053001,3.3,68.2,3.5,83.6
20221229_054501,3.4,65.7,3.5,84.4
20221229_060001,3.7,62.3,3.5,82.8
20221229_061501,4.0,61.6,3.5,81.9
20221229_063001,3.7,63.9,3.6,83.7
20221229_064502,3.9,66.1,3.6,84.2
20221229_070001,3.9,62.2,3.6,84.7
20221229_071501,4.1,62.1,3.7,84.6
20221229_073002,4.2,61.6,3.7,83.9
20221229_074501,4.4,62.2,3.7,84.1
20221229_080001,4.3,60.9,3.8,83.8
20221229_081502,4.3,60.4,3.8,83.0
20221229_083001,4.3,64.1,3.9,84.4
20221229_084501,4.3,61.6,3.9,84.0
20221229_090002,4.3,63.7,3.9,84.5
20221229_091501,4.6,61.3,3.9,83.7
20221229_093001,5.2,59.4,4.0,83.5
20221229_094502,5.2,60.2,4.0,83.3
20221229_100001,5.6,62.0,4.1,82.2
20221229_101501,5.5,59.5,4.2,81.7
20221229_103002,7.0,57.6,4.3,81.8
20221229_104501,7.7,58.9,4.5,81.4
20221229_110001,7.2,55.2,4.7,79.1
20221229_111502,6.8,56.5,4.8,78.7
20221229_113001,6.9,57.5,4.9,78.7
20221229_114501,6.8,61.5,5.0,77.2
20221229_120002,7.0,55.9,5.1,77.6
20221229_121501,7.5,57.8,5.1,78.3
20221229_123001,7.8,53.2,5.3,78.6
20221229_124502,8.3,52.5,5.4,78.1
20221229_130001,8.3,52.4,5.5,77.7
20221229_131501,8.6,55.0,5.7,77.5
20221229_133002,9.0,53.5,5.8,77.5
20221229_134501,8.8,55.1,5.9,75.5
20221229_140001,8.6,58.9,6.2,75.1
20221229_141502,8.6,58.9,6.2,75.9
20221229_143001,8.8,58.0,6.3,76.7
20221229_144501,8.8,59.1,6.4,77.6
20221229_150002,8.8,62.9,6.4,77.5
20221229_151501,8.8,62.6,6.6,77.7
20221229_153001,8.9,62.7,6.7,78.7
20221229_154502,8.8,65.0,6.8,78.9
20221229_160001,8.6,66.7,6.8,78.7
20221229_161501,8.6,64.1,6.8,79.7
20221229_163002,8.6,63.2,6.8,80.9
20221229_164501,8.6,63.0,6.7,80.9
20221229_170001,8.4,63.1,6.8,81.1
20221229_171502,8.3,65.2,6.7,81.4
20221229_173001,8.3,65.6,6.8,81.6
20221229_174501,8.3,66.6,6.7,82.0
20221229_180002,8.3,68.6,6.8,82.3
20221229_181501,8.3,66.5,6.8,82.4
20221229_183001,8.1,67.1,6.7,82.7
20221229_184502,7.9,63.4,6.7,82.8
20221229_190001,7.6,64.8,6.6,83.1
20221229_191501,7.5,66.0,6.6,83.3
20221229_193002,7.5,66.2,6.6,83.3
20221229_194501,7.4,66.9,6.6,83.5
20221229_200001,7.4,66.9,6.5,83.6
20221229_201502,7.5,67.6,6.6,83.2
20221229_203001,7.5,69.6,6.5,83.2
20221229_204501,7.4,66.6,6.5,82.9
20221229_210002,7.4,66.0,6.5,83.1
20221229_211501,7.4,68.0,6.5,82.8
20221229_213001,7.4,70.8,6.5,83.2
20221229_214502,7.3,75.2,6.6,84.2
20221229_220001,7.2,76.5,6.6,85.4
20221229_221501,7.2,76.4,6.6,86.0
20221229_223001,7.1,76.6,6.5,86.3
20221229_224501,7.0,77.1,6.5,86.5
20221229_230001,7.0,78.1,6.5,86.8
20221229_231501,7.0,77.2,6.5,87.0
20221229_233001,6.9,77.7,6.5,87.1
20221229_234501,6.9,77.6,6.5,87.1
