datetime,temp23,humi23,temp24,humi24
20221231_000001,7.0,84.4,6.6,93.1
20221231_001501,7.3,83.4,6.8,93.7
20221231_003002,7.4,84.6,6.9,94.0
20221231_004501,7.6,83.1,7.0,94.1
20221231_010001,7.8,83.0,7.1,93.8
20221231_011502,8.0,83.1,7.1,93.8
20221231_013001,8.1,82.6,7.2,93.5
20221231_014501,8.2,81.4,7.3,93.2
20221231_020002,8.4,82.0,7.5,93.0
20221231_021501,8.5,81.2,7.7,92.6
20221231_023001,8.6,80.7,7.8,92.6
20221231_024502,8.8,80.5,8.0,92.8
20221231_030001,9.0,80.8,8.2,92.5
20221231_031501,9.0,80.8,8.3,92.6
20221231_033001,9.2,81.1,8.3,92.5
20221231_034501,9.2,80.3,8.4,92.1
20221231_040001,9.4,79.6,8.5,91.9
20221231_041501,9.6,79.5,8.5,91.6
20221231_043001,9.6,79.2,8.6,91.2
20221231_044501,9.8,79.2,8.7,91.2
20221231_050001,10.0,78.8,8.8,91.0
20221231_051501,10.0,78.3,8.8,90.7
20221231_053001,10.0,78.3,8.9,90.3
20221231_054501,10.2,78.0,9.0,90.4
20221231_060001,10.3,77.7,9.0,90.2
20221231_061501,10.5,76.5,9.0,90.1
20221231_063001,10.6,76.6,9.2,89.9
20221231_064502,10.5,76.7,9.3,89.6
20221231_070001,10.8,76.4,9.4,89.7
20221231_071501,10.7,75.6,9.4,89.7
20221231_073002,10.7,76.4,9.4,89.7
20221231_074501,10.6,76.4,9.4,89.8
20221231_080001,10.7,75.9,9.4,90.0
20221231_081502,10.8,75.5,9.4,89.9
20221231_083001,10.8,75.0,9.4,89.7
20221231_084501,10.8,74.6,9.4,89.7
20221231_090002,10.8,74.3,9.4,89.7
20221231_091501,10.9,73.9,9.4,89.6
20221231_093001,11.0,72.9,9.4,89.5
20221231_094502,11.2,71.8,9.5,89.3
20221231_100001,11.4,71.0,9.5,89.1
20221231_101501,12.4,67.6,9.6,88.6
20221231_103002,12.6,68.5,9.7,88.0
20221231_104501,12.1,67.8,9.8,87.8
20221231_110001,12.3,67.5,9.9,87.5
20221231_111502,14.2,62.0,10.1,86.8
20221231_113001,14.1,62.2,10.3,86.0
20221231_114501,13.9,62.1,10.5,85.2
20221231_120002,13.6,62.2,10.5,85.6
20221231_121501,13.5,62.6,10.6,85.6
20221231_123001,13.7,62.4,10.6,85.7
20221231_124501,13.9,63.0,10.7,85.8
20221231_130001,14.1,62.9,10.8,85.8
20221231_131501,14.5,61.0,10.9,85.6
20221231_133001,14.8,60.6,11.0,85.5
20221231_134501,15.0,60.4,11.1,85.4
20221231_140001,15.0,62.7,11.2,85.6
20221231_141501,14.9,64.2,11.3,85.9
20221231_143002,14.9,65.0,11.4,86.1
20221231_144501,14.8,65.5,11.5,86.2
20221231_150001,14.6,66.8,11.5,86.4
20221231_151502,14.6,66.4,11.5,86.4
20221231_153001,14.3,67.7,11.5,86.6
20221231_154501,14.0,69.1,11.5,86.7
20221231_160002,13.6,71.5,11.5,87.3
20221231_161501,13.4,72.5,11.4,87.6
20221231_163001,13.0,72.7,11.4,87.7
20221231_164502,12.6,73.8,11.7,87.7
20221231_170001,12.5,73.7,11.3,87.8
20221231_171501,12.2,74.4,11.1,88.0
20221231_173002,12.0,75.2,11.1,88.2
20221231_174501,11.8,75.5,11.0,88.0
20221231_180001,11.6,75.7,10.9,88.2
20221231_181501,11.4,76.1,10.8,88.4
20221231_183001,11.2,76.6,10.7,88.2
20221231_184501,11.0,77.0,10.6,88.4
20221231_190001,10.9,77.0,10.5,88.6
20221231_191501,10.7,77.1,10.5,89.1
20221231_193001,10.7,76.9,10.4,89.1
20221231_194501,10.5,77.2,10.3,89.2
20221231_200001,10.3,77.4,10.3,89.4
20221231_201501,10.1,77.5,10.2,89.7
20221231_203001,10.0,77.4,10.1,89.6
20221231_204502,9.8,78.0,10.0,89.7
20221231_210001,9.6,78.7,10.0,90.0
20221231_211501,9.5,78.4,9.9,90.0
20221231_213002,9.4,78.4,9.8,90.1
20221231_214501,9.2,79.1,9.8,90.0
20221231_220001,9.1,79.0,9.7,89.8
20221231_221502,9.0,79.3,9.6,90.4
20221231_223001,9.0,79.1,9.6,90.2
20221231_224501,8.9,78.8,9.5,90.1
20221231_230002,8.7,79.0,9.4,90.6
20221231_231501,8.8,78.7,9.4,89.4
20221231_233001,9.0,76.8,9.4,86.2
20221231_234502,8.7,77.4,9.4,89.8
