datetime,temp23,humi23,temp24,humi24
20230103_000002,7.9,75.3,7.8,84.6
20230103_001501,7.8,75.1,7.8,84.9
20230103_003001,7.8,76.1,7.8,85.1
20230103_004502,7.9,76.0,7.8,85.4
20230103_010001,8.0,77.1,7.9,85.7
20230103_011501,8.0,78.4,7.9,86.2
20230103_013002,8.0,78.4,7.9,86.7
20230103_014501,8.0,78.7,8.0,87.0
20230103_020001,7.8,79.0,7.9,87.5
20230103_021502,7.8,80.5,7.9,87.9
20230103_023001,7.8,80.7,7.9,88.3
20230103_024501,7.6,79.6,7.9,88.4
20230103_030002,7.5,79.1,7.8,88.2
20230103_031501,7.5,79.4,7.8,88.2
20230103_033001,7.5,79.2,7.8,88.0
20230103_034501,7.4,79.5,7.8,87.9
20230103_040001,7.4,79.8,7.8,87.8
20230103_041501,7.2,79.9,7.8,87.8
20230103_043001,7.2,79.9,7.7,87.9
20230103_044501,7.1,79.7,7.7,87.9
20230103_050001,7.0,80.0,7.6,87.9
20230103_051501,7.0,80.0,7.6,88.0
20230103_053001,6.9,80.5,7.6,88.0
20230103_054501,6.9,79.9,7.6,88.1
20230103_060001,6.9,80.2,7.6,88.1
20230103_061501,6.8,81.1,7.5,88.1
20230103_063001,6.8,80.2,7.5,88.1
20230103_064501,6.8,80.2,7.5,88.3
20230103_070002,6.7,80.4,7.5,88.2
20230103_071501,6.7,80.5,7.5,88.3
20230103_073001,6.7,80.2,7.5,88.4
20230103_074502,6.7,80.2,7.5,88.5
20230103_080001,6.7,80.3,7.5,88.5
20230103_081501,6.6,80.4,7.5,88.5
20230103_083002,6.6,80.5,7.5,88.5
20230103_084501,6.6,80.8,7.5,88.5
20230103_090001,6.5,81.1,7.5,88.5
20230103_091501,6.6,80.9,7.5,88.5
20230103_093001,6.5,81.1,7.5,88.6
20230103_094501,6.5,81.0,7.4,88.7
20230103_100001,6.5,80.9,7.4,88.7
20230103_101501,6.5,81.1,7.4,88.7
20230103_103001,6.5,81.4,7.4,88.7
20230103_104502,6.5,81.6,7.4,88.8
20230103_110001,6.5,81.2,7.4,88.8
20230103_111501,6.6,81.3,7.4,88.7
20230103_113002,6.5,81.7,7.4,88.9
20230103_114501,6.6,81.7,7.4,89.1
20230103_120001,6.7,81.7,7.4,89.0
20230103_121502,6.7,81.6,7.4,89.0
20230103_123001,6.8,81.9,7.4,89.0
20230103_124501,6.8,82.4,7.5,89.0
20230103_130002,7.0,82.6,7.5,89.1
20230103_131501,7.0,81.3,7.5,89.0
20230103_133001,7.0,81.3,7.5,89.0
20230103_134502,7.0,81.8,7.5,89.0
20230103_140001,7.0,82.0,7.5,89.0
20230103_141501,7.1,81.8,7.5,89.0
20230103_143002,7.1,81.4,7.5,89.0
20230103_144501,7.1,81.8,7.5,89.0
20230103_150001,7.0,82.1,7.5,89.1
20230103_151502,7.1,81.8,7.6,89.1
20230103_153001,7.1,81.6,7.6,89.1
20230103_154501,7.1,81.7,7.6,89.1
20230103_160002,7.0,82.0,7.6,89.2
20230103_161501,7.0,81.9,7.6,89.2
20230103_163001,7.0,82.4,7.6,89.1
20230103_164502,7.0,82.5,7.6,89.2
20230103_170001,7.0,82.4,7.6,89.2
20230103_171501,6.9,82.4,7.6,89.2
20230103_173001,6.9,82.7,7.6,89.3
20230103_174501,6.8,82.7,7.6,89.3
20230103_180001,6.8,82.8,7.6,89.4
20230103_181502,6.7,83.1,7.5,89.5
20230103_183001,6.6,83.1,7.5,89.6
20230103_184501,6.5,83.6,7.5,89.7
20230103_190001,6.3,84.1,7.5,89.7
20230103_191501,6.1,84.7,7.4,89.7
20230103_193001,6.0,85.1,7.3,89.8
20230103_194501,5.8,85.2,7.2,89.5
20230103_200001,5.8,84.9,7.2,89.6
20230103_201501,5.7,84.4,7.2,89.4
20230103_203001,5.7,84.5,7.1,89.4
20230103_204501,5.6,84.2,7.0,89.6
20230103_210001,5.5,84.7,7.0,89.6
20230103_211502,5.3,85.0,7.0,89.7
20230103_213001,5.3,85.5,6.9,89.8
20230103_214501,5.1,85.6,6.9,89.8
20230103_220001,5.0,86.4,6.8,89.7
20230103_221501,4.8,86.5,6.7,89.7
20230103_223001,4.7,86.7,6.6,89.7
20230103_224501,4.5,86.7,6.5,89.7
20230103_230001,4.5,86.8,6.5,89.7
20230103_231501,4.4,87.1,6.4,89.7
20230103_233001,4.2,87.0,6.3,89.7
20230103_234501,4.0,87.2,6.3,89.6
