datetime,temp23,humi23,temp24,humi24
20230122_000002,-1.8,85.3,0.1,82.2
20230122_001501,-1.7,85.2,0.1,82.2
20230122_003001,-1.8,85.4,0.1,82.2
20230122_004502,-1.8,85.2,0.1,82.2
20230122_010001,-1.8,85.3,0.1,82.2
20230122_011501,-1.8,85.3,0.1,82.1
20230122_013002,-1.7,85.2,0.1,82.2
20230122_014501,-1.7,85.2,0.1,82.1
20230122_020001,-1.8,85.2,0.1,82.2
20230122_021502,-1.8,85.2,0.1,82.2
20230122_023001,-1.7,85.2,0.1,82.2
20230122_024501,-1.7,85.2,0.1,82.1
20230122_030002,-1.7,85.0,0.1,82.2
20230122_031501,-1.7,85.3,0.1,82.3
20230122_033001,-1.7,85.4,0.1,82.2
20230122_034502,-1.8,85.3,0.1,82.3
20230122_040001,-1.7,85.3,0.2,82.3
20230122_041501,-1.8,85.3,0.1,82.3
20230122_043002,-1.8,85.5,0.1,82.4
20230122_044501,-1.8,85.4,0.1,82.4
20230122_050001,-1.8,85.5,0.1,82.4
20230122_051502,-1.8,85.5,0.1,82.4
20230122_053001,-1.8,85.5,0.1,82.3
20230122_054501,-1.8,85.6,0.0,82.4
20230122_060002,-1.8,85.5,0.0,82.5
20230122_061501,-1.8,85.5,0.0,82.5
20230122_063001,-1.8,85.6,0.1,82.5
20230122_064501,-1.9,85.8,0.1,82.5
20230122_070002,-1.9,86.1,0.0,82.5
20230122_071501,-2.1,86.4,0.0,82.4
20230122_073001,-2.1,86.6,0.0,82.4
20230122_074502,-2.1,86.4,0.0,82.3
20230122_080001,-2.1,86.2,0.0,82.3
20230122_081501,-2.0,85.9,0.0,82.5
20230122_083002,-2.0,85.8,0.0,82.4
20230122_084501,-2.0,85.7,0.0,82.5
20230122_090001,-1.9,85.5,0.0,82.4
20230122_091501,-1.8,85.2,0.0,82.4
20230122_093001,-1.7,85.0,0.0,82.3
20230122_094501,-1.6,84.4,0.0,82.3
20230122_100002,-1.5,83.4,-0.3,82.8
20230122_101501,-1.4,82.9,-0.1,82.1
20230122_103001,-1.3,83.0,0.0,82.2
20230122_104502,-1.3,83.1,0.0,82.2
20230122_110001,-1.1,82.6,0.0,82.2
20230122_111501,-0.7,80.9,0.1,82.0
20230122_113002,-0.4,80.1,0.3,81.8
20230122_114501,-0.7,81.2,0.3,81.7
20230122_120001,-0.7,81.9,0.3,81.7
20230122_121501,-0.7,82.0,0.4,81.8
20230122_123001,-0.3,80.7,0.4,81.8
20230122_124501,-0.1,79.0,0.4,81.7
20230122_130002,-0.1,79.7,0.5,81.7
20230122_131501,-0.1,80.2,0.5,81.6
20230122_133001,0.1,78.9,0.5,81.7
20230122_134502,0.2,79.2,0.6,81.6
20230122_140001,0.0,79.8,0.6,81.7
20230122_141501,-0.1,80.7,0.6,81.6
20230122_143002,-0.1,79.8,0.5,81.0
20230122_144501,0.0,80.3,0.6,81.1
20230122_150001,-0.1,79.9,0.6,81.2
20230122_151502,-0.1,80.7,0.6,81.2
20230122_153001,-0.1,80.8,0.6,81.3
20230122_154501,-0.2,81.8,0.6,81.6
20230122_160002,-0.2,81.6,0.6,81.4
20230122_161501,-0.3,82.3,0.6,81.6
20230122_163001,-0.4,82.6,0.6,82.0
20230122_164502,-0.5,82.6,0.6,82.1
20230122_170001,-0.5,82.9,0.6,82.2
20230122_171501,-0.6,83.2,0.6,82.4
20230122_173002,-0.7,83.5,0.6,82.5
20230122_174501,-0.7,83.7,0.6,82.5
20230122_180001,-0.7,83.8,0.6,82.8
20230122_181502,-0.7,83.9,0.6,82.8
20230122_183001,-0.8,83.9,0.5,82.9
20230122_184501,-1.0,84.4,0.5,83.0
20230122_190002,-1.1,84.8,0.5,83.0
20230122_191501,-1.1,84.8,0.5,83.0
20230122_193001,-1.1,84.7,0.4,83.1
20230122_194502,-1.1,84.8,0.4,83.2
20230122_200001,-1.2,84.9,0.4,83.2
20230122_201501,-1.3,85.2,0.4,83.2
20230122_203002,-1.3,85.2,0.3,83.2
20230122_204501,-1.3,84.9,0.3,83.2
20230122_210001,-1.5,85.4,0.3,83.2
20230122_211502,-1.5,85.8,0.3,83.2
20230122_213001,-1.6,86.1,0.2,83.2
20230122_214501,-1.7,86.2,0.2,83.0
20230122_220002,-1.7,86.3,0.2,83.0
20230122_221501,-1.8,86.3,0.1,83.0
20230122_223001,-1.8,86.1,0.1,83.0
20230122_224502,-2.0,86.8,0.0,82.9
20230122_230001,-2.1,87.2,0.0,82.8
20230122_231501,-2.1,87.1,0.0,82.7
20230122_233002,-2.2,87.2,0.0,82.7
20230122_234501,-2.3,87.4,0.0,82.7
