datetime,temp23,humi23,temp24,humi24
20230426_000001,7.3,75.4,9.2,74.7
20230426_001502,7.3,75.1,9.2,74.7
20230426_003001,7.2,75.8,9.2,74.9
20230426_004501,7.2,75.9,9.1,74.8
20230426_010002,7.0,76.1,9.0,75.0
20230426_011501,7.0,76.9,9.0,75.2
20230426_013001,6.8,77.2,9.0,75.2
20230426_014502,6.8,76.9,8.9,75.6
20230426_020001,6.8,77.0,8.9,75.5
20230426_021501,6.7,77.2,8.8,75.7
20230426_023001,6.7,77.3,8.7,75.7
20230426_024501,6.6,77.6,8.7,75.9
20230426_030001,6.5,78.1,8.6,75.9
20230426_031501,6.5,78.1,8.6,76.1
20230426_033001,6.4,78.4,8.6,76.1
20230426_034501,6.4,78.6,8.5,76.2
20230426_040001,6.3,79.0,8.5,76.3
20230426_041501,6.3,78.9,8.4,76.2
20230426_043001,6.2,79.0,8.4,76.5
20230426_044501,6.1,79.2,8.3,76.3
20230426_050001,6.0,79.3,8.3,76.2
20230426_051501,5.9,79.9,8.2,76.5
20230426_053001,5.9,79.7,8.2,76.3
20230426_054501,5.9,79.7,8.1,76.4
20230426_060001,5.8,80.0,8.1,76.6
20230426_061501,5.7,79.8,8.0,76.5
20230426_063002,5.6,80.0,8.0,76.7
20230426_064501,5.6,80.0,8.0,76.7
20230426_070001,5.6,79.9,7.9,76.6
20230426_071502,5.6,80.0,7.9,76.7
20230426_073001,5.6,79.5,7.8,76.8
20230426_074501,5.5,79.8,7.8,76.8
20230426_080002,5.7,79.3,7.7,77.2
20230426_081501,5.7,79.5,7.8,77.0
20230426_083001,5.9,78.9,7.8,77.0
20230426_084502,6.0,78.5,7.8,76.7
20230426_090001,6.9,77.5,7.8,76.9
20230426_091501,7.4,73.9,8.0,76.5
20230426_093002,6.9,76.0,8.0,76.2
20230426_094501,7.2,75.0,8.0,76.0
20230426_100001,8.0,72.2,8.1,75.9
20230426_101502,7.6,72.8,8.2,75.3
20230426_103001,9.9,66.9,8.3,75.0
20230426_104501,9.4,62.0,8.6,73.7
20230426_110002,8.7,69.1,8.6,73.9
20230426_111501,11.1,55.3,8.6,73.2
20230426_113001,10.5,58.8,8.9,72.5
20230426_114502,9.8,64.2,9.0,71.9
20230426_120001,11.5,56.4,9.0,71.5
20230426_121501,11.2,59.3,9.2,71.1
20230426_123002,11.0,53.6,9.3,70.1
20230426_124501,11.5,57.5,9.4,69.9
20230426_130001,11.3,56.6,9.6,69.3
20230426_131502,12.5,55.5,9.8,68.7
20230426_133001,12.0,56.4,10.0,68.2
20230426_134501,12.0,53.7,10.1,67.5
20230426_140002,13.1,55.3,10.3,68.0
20230426_141501,13.2,50.5,10.6,67.3
20230426_143001,13.1,52.2,10.8,67.1
20230426_144501,13.3,52.9,11.0,66.9
20230426_150001,13.1,56.6,11.2,66.5
20230426_151501,13.9,48.2,11.4,66.4
20230426_153001,13.7,46.7,11.6,65.9
20230426_154501,14.3,46.5,11.8,65.3
20230426_160001,14.0,52.3,11.9,65.3
20230426_161501,14.4,51.7,12.0,64.6
20230426_163001,14.5,50.5,12.2,64.6
20230426_164501,14.5,52.0,12.3,64.6
20230426_170001,14.6,52.8,12.5,63.9
20230426_171501,14.5,52.8,12.5,63.2
20230426_173001,14.0,47.1,12.6,62.0
20230426_174501,14.4,51.9,12.7,63.4
20230426_180001,14.4,45.4,12.7,60.8
20230426_181501,14.4,45.5,12.8,59.8
20230426_183001,14.3,49.2,12.8,59.9
20230426_184501,14.0,47.4,12.8,61.5
20230426_190001,13.9,48.4,12.8,62.2
20230426_191502,13.6,52.8,12.7,61.7
20230426_193001,13.3,49.5,12.7,61.4
20230426_194501,13.1,53.7,12.5,61.3
20230426_200001,13.0,53.1,12.5,61.9
20230426_201501,12.8,55.5,12.5,62.2
20230426_203001,12.5,56.9,12.3,63.0
20230426_204501,12.3,58.3,12.2,64.3
20230426_210001,12.1,59.0,12.1,64.8
20230426_211501,11.7,59.8,12.0,65.2
20230426_213001,11.5,60.5,11.9,65.7
20230426_214501,11.4,61.1,11.8,66.2
20230426_220001,11.1,61.9,11.7,66.4
20230426_221501,10.8,62.5,11.6,66.6
20230426_223001,10.7,62.8,11.5,66.7
20230426_224501,10.5,62.9,11.4,67.0
20230426_230001,10.1,64.1,11.3,66.9
20230426_231501,10.0,64.1,11.1,67.2
20230426_233001,9.9,64.4,11.1,67.3
20230426_234501,9.7,64.9,11.0,67.5
