datetime,temp23,humi23,temp24,humi24
20230414_000001,6.8,69.9,8.3,70.9
20230414_001501,6.6,71.0,8.3,71.2
20230414_003001,6.5,71.2,8.2,71.5
20230414_004501,6.4,71.5,8.1,71.9
20230414_010001,6.3,72.5,8.1,72.2
20230414_011501,6.1,73.7,8.0,72.3
20230414_013001,6.0,73.5,8.0,72.6
20230414_014501,5.9,73.6,7.8,72.6
20230414_020001,5.9,73.7,7.8,72.9
20230414_021501,5.8,74.2,7.8,73.1
20230414_023001,5.7,75.6,7.6,73.4
20230414_024501,5.6,75.1,7.5,73.6
20230414_030001,5.5,75.1,7.5,73.7
20230414_031501,5.3,75.8,7.5,73.7
20230414_033002,5.3,75.4,7.4,73.8
20230414_034501,5.3,75.7,7.4,73.9
20230414_040001,5.2,75.7,7.3,74.0
20230414_041501,5.2,75.2,7.2,74.1
20230414_043001,5.1,76.1,7.2,74.6
20230414_044501,5.1,76.4,7.2,74.6
20230414_050002,5.0,77.7,7.1,75.0
20230414_051501,4.9,76.9,7.0,74.9
20230414_053001,4.9,77.3,7.0,74.9
20230414_054502,4.8,77.0,7.0,74.9
20230414_060001,4.8,77.0,6.9,75.0
20230414_061501,4.7,77.3,6.9,75.1
20230414_063002,4.7,77.2,6.9,75.5
20230414_064501,4.7,78.4,6.8,75.6
20230414_070001,4.7,78.9,6.7,76.5
20230414_071502,4.7,78.9,6.7,76.4
20230414_073001,4.7,78.7,6.7,76.2
20230414_074501,4.7,78.3,6.7,76.4
20230414_080001,4.7,79.0,6.6,76.9
20230414_081501,4.7,80.0,6.6,77.2
20230414_083001,4.6,80.0,6.5,77.6
20230414_084501,4.7,79.6,6.5,77.5
20230414_090001,4.7,80.1,6.5,77.6
20230414_091501,4.7,80.0,6.5,78.4
20230414_093001,4.7,80.8,6.5,77.9
20230414_094501,4.8,79.7,6.5,78.1
20230414_100001,4.9,79.5,6.5,78.3
20230414_101501,5.0,79.4,6.5,78.4
20230414_103001,5.0,79.8,6.5,78.7
20230414_104501,5.2,80.1,6.5,78.8
20230414_110001,5.3,79.7,6.5,79.1
20230414_111501,5.5,80.1,6.5,80.5
20230414_113001,5.5,80.3,6.5,80.2
20230414_114501,5.7,80.0,6.6,79.8
20230414_120001,5.8,79.3,6.7,80.5
20230414_121501,6.0,79.2,6.8,80.1
20230414_123001,6.3,79.9,6.8,80.9
20230414_124501,6.7,77.6,6.9,81.2
20230414_130001,6.8,78.6,7.0,80.9
20230414_131501,7.0,77.2,7.0,80.9
20230414_133001,7.6,76.2,7.2,80.4
20230414_134501,8.0,73.7,7.4,80.0
20230414_140001,8.0,72.2,7.5,79.6
20230414_141501,8.0,73.9,7.6,79.6
20230414_143001,8.0,76.5,7.6,80.4
20230414_144501,8.4,75.0,7.7,80.9
20230414_150001,8.9,73.3,7.8,80.6
20230414_151501,9.0,72.5,8.0,80.1
20230414_153001,8.4,75.4,8.1,79.8
20230414_154501,8.5,75.3,8.1,79.5
20230414_160001,9.0,73.4,8.2,80.0
20230414_161501,9.3,71.5,8.3,79.3
20230414_163001,9.6,72.0,8.5,79.0
20230414_164501,10.0,69.5,8.7,78.1
20230414_170001,10.4,66.0,9.0,77.4
20230414_171501,10.4,67.1,9.1,76.8
20230414_173001,10.3,67.8,9.2,75.9
20230414_174501,10.3,67.6,9.3,74.2
20230414_180001,10.2,66.3,9.4,73.9
20230414_181501,9.4,67.5,9.3,73.5
20230414_183001,9.2,72.0,9.2,75.3
20230414_184501,9.4,72.1,9.2,75.5
20230414_190001,9.1,72.9,9.2,76.0
20230414_191501,9.2,72.1,9.2,76.2
20230414_193001,9.0,73.6,9.1,76.1
20230414_194501,8.8,73.4,9.1,76.4
20230414_200001,8.6,73.8,9.0,78.0
20230414_201501,8.0,76.1,8.9,77.2
20230414_203001,8.0,75.3,8.8,77.8
20230414_204501,7.8,75.5,8.8,77.5
20230414_210001,7.6,75.5,8.7,77.2
20230414_211501,7.6,75.3,8.6,77.2
20230414_213001,7.5,74.6,8.6,77.2
20230414_214501,7.5,74.6,8.6,77.3
20230414_220001,7.3,75.2,8.5,77.6
20230414_221501,7.2,75.6,8.5,77.7
20230414_223001,7.0,76.0,8.4,77.8
20230414_224501,7.0,76.0,8.4,77.8
20230414_230001,6.9,76.0,8.3,77.8
20230414_231501,6.8,76.2,8.3,78.0
20230414_233001,6.8,76.3,8.2,77.9
20230414_234501,6.7,77.1,8.2,77.9
