datetime,temp23,humi23,temp24,humi24
20230227_000002,-1.8,78.1,0.8,79.3
20230227_001501,-1.8,78.8,0.8,79.4
20230227_003001,-1.8,77.2,0.8,79.1
20230227_004502,-1.8,75.1,0.8,77.0
20230227_010001,-2.1,77.4,0.7,78.7
20230227_011501,-2.1,76.6,0.6,77.7
20230227_013002,-2.3,77.2,0.6,78.5
20230227_014501,-2.2,78.7,0.6,79.1
20230227_020001,-2.2,78.7,0.6,79.3
20230227_021502,-2.4,79.2,0.5,79.3
20230227_023001,-2.3,79.7,0.5,79.2
20230227_024501,-2.3,79.6,0.4,79.5
20230227_030002,-2.2,81.0,0.4,79.7
20230227_031501,-2.4,78.7,0.4,79.2
20230227_033001,-2.3,80.8,0.4,79.6
20230227_034502,-2.3,80.2,0.4,79.7
20230227_040001,-2.5,79.5,0.3,79.6
20230227_041501,-2.6,79.7,0.3,79.3
20230227_043002,-2.6,79.4,0.3,79.3
20230227_044501,-2.7,79.0,0.2,79.4
20230227_050001,-2.8,79.1,0.2,79.2
20230227_051502,-2.8,80.7,0.1,79.1
20230227_053001,-2.8,79.2,0.1,79.0
20230227_054501,-2.8,80.0,0.0,79.1
20230227_060002,-2.9,79.4,0.0,78.9
20230227_061501,-2.9,79.7,0.0,79.1
20230227_063001,-2.9,79.3,0.0,79.0
20230227_064501,-2.9,78.8,0.0,79.2
20230227_070001,-3.0,79.0,0.0,79.0
20230227_071501,-3.0,79.3,0.0,79.0
20230227_073001,-3.0,79.9,0.0,79.0
20230227_074501,-2.9,80.4,-0.1,79.2
20230227_080001,-2.7,79.4,-0.1,78.4
20230227_081501,-2.6,79.6,-0.1,78.7
20230227_083002,-2.5,78.2,-0.1,78.6
20230227_084501,-2.4,76.7,-0.1,77.8
20230227_090001,-2.2,76.9,0.0,78.3
20230227_091502,-2.1,75.9,0.0,77.7
20230227_093001,-1.9,75.0,0.0,77.8
20230227_094501,-1.6,74.8,0.0,77.7
20230227_100002,-1.7,73.6,0.0,76.6
20230227_101501,-1.6,73.0,0.0,77.1
20230227_103001,-1.5,71.3,0.1,76.2
20230227_104502,-1.5,69.3,0.1,76.0
20230227_110001,-1.3,69.9,0.2,75.3
20230227_111501,-1.5,69.5,0.2,74.6
20230227_113002,-1.3,71.1,0.2,75.5
20230227_114501,-1.3,67.9,0.2,74.5
20230227_120001,-1.1,66.3,0.2,74.1
20230227_121502,-0.7,60.4,0.3,69.6
20230227_123001,-0.6,59.6,0.4,69.3
20230227_124501,-0.5,59.0,0.4,68.5
20230227_130002,-0.3,58.1,0.5,67.9
20230227_131501,-0.3,55.4,0.5,68.0
20230227_133001,-0.2,58.1,0.6,67.1
20230227_134502,-0.2,59.2,0.6,67.8
20230227_140001,-0.2,57.8,0.6,67.5
20230227_141501,-0.2,56.6,0.6,67.5
20230227_143001,-0.1,56.0,0.6,65.6
20230227_144501,-0.2,55.6,0.6,66.1
20230227_150001,-0.1,54.9,0.6,65.7
20230227_151502,-0.1,57.2,0.6,66.2
20230227_153002,-0.1,58.3,0.7,68.3
20230227_154501,-0.1,58.7,0.8,68.5
20230227_160001,0.0,55.9,0.8,66.0
20230227_161502,-0.4,56.4,0.7,66.6
20230227_163001,-0.4,58.3,0.6,68.0
20230227_164501,-0.2,58.0,0.7,68.4
20230227_170002,-0.4,58.7,0.5,64.6
20230227_171501,-0.4,58.4,0.6,68.7
20230227_173001,-0.5,58.7,0.6,67.7
20230227_174502,-0.6,60.2,0.6,69.1
20230227_180001,-0.8,61.7,0.6,69.0
20230227_181501,-0.8,62.2,0.6,70.0
20230227_183001,-1.0,61.4,0.6,69.1
20230227_184501,-1.0,61.8,0.6,69.2
20230227_190001,-1.0,62.5,0.6,69.9
20230227_191501,-1.1,62.8,0.6,68.5
20230227_193001,-1.3,63.2,0.6,68.3
20230227_194501,-1.3,64.6,0.5,68.5
20230227_200001,-1.4,65.7,0.5,69.3
20230227_201501,-1.5,66.6,0.4,69.8
20230227_203001,-1.7,69.0,0.4,70.8
20230227_204501,-1.9,70.5,0.3,71.5
20230227_210001,-1.8,70.8,0.3,72.3
20230227_211501,-1.8,70.4,0.3,72.2
20230227_213001,-1.9,68.6,0.2,71.9
20230227_214501,-1.9,67.9,0.2,72.3
20230227_220001,-1.9,69.3,0.2,72.0
20230227_221501,-2.0,68.2,0.1,72.1
20230227_223002,-2.1,68.6,0.1,72.2
20230227_224501,-2.1,67.9,0.0,72.3
20230227_230001,-2.2,68.2,0.0,72.4
20230227_231502,-2.2,68.6,0.0,72.6
20230227_233001,-2.2,69.0,0.0,72.6
20230227_234501,-2.2,69.2,0.0,72.9
