datetime,temp23,humi23,temp24,humi24
20230120_000001,-1.0,76.0,0.8,74.7
20230120_001501,-1.0,76.5,0.8,74.8
20230120_003001,-1.0,76.6,0.8,74.7
20230120_004501,-1.1,76.8,0.8,74.8
20230120_010001,-1.1,76.9,0.7,74.8
20230120_011501,-1.1,77.0,0.8,74.9
20230120_013001,-1.1,77.2,0.8,75.0
20230120_014501,-1.1,77.2,0.6,75.1
20230120_020001,-1.1,77.5,0.8,75.1
20230120_021501,-1.2,77.3,0.7,75.1
20230120_023001,-1.2,77.6,0.7,75.2
20230120_024501,-1.3,77.7,0.6,75.2
20230120_030001,-1.3,77.8,0.6,75.3
20230120_031501,-1.3,77.8,0.6,75.5
20230120_033002,-1.3,78.2,0.6,75.4
20230120_034501,-1.4,78.4,0.6,75.5
20230120_040001,-1.4,78.4,0.6,75.6
20230120_041502,-1.4,78.6,0.6,75.7
20230120_043001,-1.5,78.6,0.6,75.6
20230120_044501,-1.5,78.7,0.6,75.6
20230120_050002,-1.5,78.8,0.6,75.5
20230120_051501,-1.5,78.9,0.6,75.5
20230120_053001,-1.5,78.9,0.6,75.4
20230120_054502,-1.5,78.8,0.6,75.4
20230120_060001,-1.5,78.8,0.6,75.5
20230120_061501,-1.5,79.0,0.6,75.5
20230120_063001,-1.5,79.1,0.5,75.7
20230120_064501,-1.5,79.5,0.5,75.8
20230120_070001,-1.6,79.4,0.5,75.9
20230120_071501,-1.6,79.8,0.5,76.1
20230120_073001,-1.7,80.0,0.5,76.2
20230120_074501,-1.7,80.2,0.5,76.3
20230120_080001,-1.7,80.3,0.4,76.4
20230120_081501,-1.7,80.4,0.4,76.5
20230120_083001,-1.7,80.4,0.4,76.5
20230120_084501,-1.7,80.2,0.4,76.6
20230120_090001,-1.6,80.3,0.4,76.6
20230120_091501,-1.6,80.3,0.4,76.7
20230120_093001,-1.6,79.9,0.4,76.6
20230120_094501,-1.5,80.1,0.4,76.6
20230120_100001,-1.4,79.3,0.3,76.5
20230120_101501,-1.3,79.1,0.4,76.4
20230120_103001,-1.1,78.2,0.4,76.5
20230120_104501,-1.0,78.2,0.4,76.5
20230120_110001,-0.9,78.0,0.4,76.5
20230120_111501,-0.9,77.8,0.4,76.1
20230120_113001,-0.8,77.6,0.5,76.0
20230120_114501,-0.6,76.6,0.5,76.1
20230120_120001,-0.6,77.0,0.5,76.0
20230120_121501,-0.5,77.0,0.6,76.1
20230120_123001,-0.4,76.9,0.6,76.4
20230120_124501,-0.4,77.2,0.6,76.6
20230120_130001,-0.3,77.0,0.7,76.8
20230120_131501,-0.1,77.1,0.7,76.9
20230120_133002,-0.1,76.9,0.8,77.1
20230120_134501,-0.1,77.2,0.8,77.5
20230120_140001,0.0,77.3,0.8,77.6
20230120_141502,-0.1,77.5,0.8,78.1
20230120_143001,-0.1,78.4,0.8,77.9
20230120_144501,-0.2,78.4,0.8,78.3
20230120_150002,-0.1,78.3,0.8,78.5
20230120_151501,-0.1,78.3,0.8,78.6
20230120_153001,-0.1,78.4,0.8,78.7
20230120_154502,-0.1,78.4,0.8,78.8
20230120_160001,-0.2,78.8,0.8,78.9
20230120_161501,-0.2,79.0,0.8,79.0
20230120_163001,-0.3,79.0,0.8,79.1
20230120_164501,-0.3,79.1,0.8,79.1
20230120_170001,-0.3,79.1,0.7,79.2
20230120_171501,-0.3,79.3,0.8,79.2
20230120_173001,-0.4,79.8,0.8,79.5
20230120_174501,-0.4,80.0,0.8,79.4
20230120_180001,-0.5,80.2,0.8,79.2
20230120_181501,-0.5,80.0,0.8,79.4
20230120_183001,-0.5,80.1,0.8,79.3
20230120_184501,-0.5,80.4,0.8,79.4
20230120_190001,-0.5,80.9,0.8,79.4
20230120_191501,-0.5,80.7,0.8,79.7
20230120_193001,-0.6,80.8,0.8,79.6
20230120_194501,-0.6,81.0,0.8,79.6
20230120_200001,-0.6,80.9,0.8,79.7
20230120_201501,-0.7,81.0,0.8,79.8
20230120_203002,-0.7,81.5,0.8,79.8
20230120_204501,-0.7,81.8,0.8,79.8
20230120_210001,-0.8,81.6,0.7,80.0
20230120_211501,-0.9,81.7,0.8,79.8
20230120_213001,-0.9,81.7,0.7,80.0
20230120_214501,-0.9,82.1,0.7,80.1
20230120_220002,-0.9,82.1,0.7,80.2
20230120_221501,-1.0,82.1,0.7,80.1
20230120_223001,-1.0,82.0,0.7,80.1
20230120_224502,-1.0,82.2,0.6,80.2
20230120_230001,-1.1,82.3,0.6,80.4
20230120_231501,-1.1,82.5,0.6,80.3
20230120_233002,-1.1,82.2,0.6,80.3
20230120_234501,-1.1,82.6,0.6,80.2
