datetime,temp23,humi23,temp24,humi24
20221213_000001,-5.1,89.1,-1.8,75.7
20221213_001501,-5.2,89.2,-1.9,75.6
20221213_003001,-5.2,89.0,-2.0,75.5
20221213_004501,-5.2,89.0,-2.1,75.6
20221213_010001,-5.4,88.9,-2.1,75.7
20221213_011501,-5.4,88.9,-2.2,75.5
20221213_013002,-5.4,88.9,-2.2,75.3
20221213_014501,-5.5,89.0,-2.2,75.3
20221213_020001,-5.7,88.9,-2.3,75.2
20221213_021501,-5.7,89.2,-2.3,75.2
20221213_023001,-5.7,89.2,-2.4,75.1
20221213_024501,-5.8,89.3,-2.4,74.7
20221213_030001,-5.8,89.2,-2.5,75.2
20221213_031501,-6.0,89.2,-2.5,74.9
20221213_033001,-6.1,87.6,-2.5,74.9
20221213_034502,-6.3,89.0,-2.6,75.0
20221213_040001,-6.3,89.2,-2.6,75.0
20221213_041501,-6.4,90.0,-2.6,75.1
20221213_043002,-6.6,89.3,-2.7,75.0
20221213_044501,-6.6,88.7,-2.7,74.8
20221213_050001,-6.7,89.4,-2.8,75.0
20221213_051501,-7.1,83.9,-2.8,74.6
20221213_053001,-7.2,87.2,-2.9,74.6
20221213_054501,-6.9,90.4,-2.9,74.3
20221213_060001,-6.7,90.5,-3.0,74.1
20221213_061501,-6.9,90.6,-3.0,73.8
20221213_063001,-6.9,90.7,-3.1,73.5
20221213_064502,-7.0,90.7,-3.1,73.3
20221213_070001,-7.1,90.7,-3.2,73.3
20221213_071501,-7.1,90.7,-3.2,73.1
20221213_073002,-7.2,90.3,-3.5,66.4
20221213_074501,-7.3,89.2,-3.8,71.1
20221213_080001,-7.4,89.6,-3.6,71.9
20221213_081502,-7.5,89.9,-3.6,72.1
20221213_083001,-7.6,90.1,-3.6,71.9
20221213_084501,-7.7,90.3,-3.6,71.8
20221213_090002,-7.9,90.5,-3.6,71.8
20221213_091501,-7.7,89.7,-3.6,71.9
20221213_093001,-7.7,89.0,-3.6,71.9
20221213_094502,-7.5,86.9,-3.6,72.0
20221213_100001,-7.0,86.1,-3.6,72.1
20221213_101501,-6.2,82.3,-3.6,72.3
20221213_103002,-5.2,73.8,-3.5,72.0
20221213_104501,-4.6,74.9,-3.2,71.2
20221213_110001,-5.4,74.0,-3.3,71.5
20221213_111502,-5.3,75.2,-3.2,71.0
20221213_113001,-5.2,73.2,-3.1,69.9
20221213_114501,-5.5,75.7,-3.0,70.1
20221213_120001,-5.6,76.3,-3.2,71.7
20221213_121501,-5.6,77.3,-3.2,72.4
20221213_123001,-5.9,75.7,-3.1,72.2
20221213_124501,-5.8,79.3,-3.2,72.4
20221213_130001,-5.7,81.3,-3.1,72.5
20221213_131501,-5.6,80.1,-3.0,72.1
20221213_133001,-5.4,81.4,-2.8,71.9
20221213_134501,-5.4,80.1,-2.8,71.6
20221213_140001,-5.6,79.8,-2.8,71.6
20221213_141501,-5.4,80.4,-2.7,71.6
20221213_143001,-5.4,80.6,-2.7,71.7
20221213_144501,-5.4,78.5,-2.7,71.8
20221213_150001,-5.4,79.6,-2.7,71.9
20221213_151501,-5.6,78.0,-2.6,71.8
20221213_153001,-5.6,78.7,-2.6,71.4
20221213_154501,-5.7,78.0,-2.7,71.6
20221213_160001,-5.7,80.5,-2.6,71.5
20221213_161501,-5.8,81.9,-2.6,72.0
20221213_163001,-5.8,80.6,-2.6,72.0
20221213_164501,-5.7,84.1,-2.6,72.1
20221213_170001,-5.7,83.9,-2.6,72.3
20221213_171501,-5.7,82.3,-2.6,72.4
20221213_173001,-6.0,82.2,-2.6,72.4
20221213_174501,-5.8,84.8,-2.6,72.6
20221213_180001,-5.6,85.0,-2.6,72.8
20221213_181501,-5.7,84.8,-2.6,72.8
20221213_183001,-5.8,84.6,-2.6,72.8
20221213_184501,-5.8,84.4,-2.8,72.7
20221213_190001,-6.1,83.9,-2.7,72.9
20221213_191501,-6.1,85.0,-2.7,73.0
20221213_193001,-6.1,86.1,-2.7,73.2
20221213_194501,-6.1,85.4,-2.7,73.4
20221213_200001,-6.0,86.2,-2.7,73.4
20221213_201501,-6.1,84.1,-2.8,73.6
20221213_203001,-6.1,83.8,-2.8,73.5
20221213_204501,24.0,50.0,24.0,50.0
20221213_210001,-6.2,83.0,-3.0,72.8
20221213_211502,-6.4,82.1,-2.9,72.9
20221213_213001,-6.4,83.3,-2.9,72.9
20221213_214501,-6.3,83.3,-2.9,73.0
20221213_220002,-6.3,82.2,-2.9,72.9
20221213_221501,-6.4,81.3,-2.9,72.7
20221213_223001,-6.4,82.1,-2.9,72.8
20221213_224502,-6.3,84.1,-2.9,72.9
20221213_230001,-6.2,84.8,-2.9,73.0
20221213_231501,-6.2,83.2,-2.9,73.0
20221213_233001,-6.2,83.7,-2.9,72.9
20221213_234501,-6.2,82.4,-2.9,72.9
