datetime,temp23,humi23,temp24,humi24
20221202_000001,2.4,86.5,3.9,84.7
20221202_001501,2.4,86.6,3.9,84.7
20221202_003002,2.3,86.6,3.9,84.7
20221202_004501,2.3,86.6,3.9,84.7
20221202_010001,2.3,86.6,3.8,84.8
20221202_011502,2.3,86.7,3.9,84.8
20221202_013001,2.3,86.8,3.9,84.9
20221202_014501,2.3,86.8,3.9,85.0
20221202_020002,2.3,86.9,3.8,85.0
20221202_021501,2.3,86.9,3.8,85.0
20221202_023001,2.3,86.9,3.8,85.0
20221202_024502,2.3,86.9,3.8,85.1
20221202_030001,2.3,87.0,3.8,85.1
20221202_031501,2.3,87.0,3.8,85.1
20221202_033002,2.2,87.1,3.7,85.2
20221202_034501,2.2,87.2,3.8,85.1
20221202_040001,2.2,87.2,3.7,85.2
20221202_041502,2.2,87.3,3.7,85.1
20221202_043001,2.2,87.2,3.7,85.2
20221202_044501,2.2,87.2,3.7,85.3
20221202_050002,2.2,87.2,3.7,85.3
20221202_051501,2.2,87.3,3.7,85.2
20221202_053001,2.1,87.4,3.7,85.2
20221202_054502,2.1,87.4,3.7,85.3
20221202_060001,2.1,87.5,3.7,85.2
20221202_061501,2.1,87.5,3.7,85.3
20221202_063002,2.1,87.5,3.7,85.3
20221202_064501,2.1,87.5,3.6,85.3
20221202_070001,2.1,87.6,3.7,85.4
20221202_071502,2.1,87.6,3.6,85.5
20221202_073001,2.1,87.6,3.6,85.4
20221202_074501,2.0,87.5,3.6,85.4
20221202_080002,2.0,87.6,3.6,85.4
20221202_081501,2.0,87.6,3.6,85.5
20221202_083001,2.0,87.6,3.6,85.5
20221202_084502,2.0,87.5,3.6,85.5
20221202_090001,2.1,87.5,3.6,85.5
20221202_091501,2.1,87.5,3.6,85.5
20221202_093002,2.1,87.4,3.6,85.5
20221202_094501,2.1,87.4,3.6,85.5
20221202_100001,2.1,87.3,3.6,85.5
20221202_101502,2.2,87.2,3.6,85.5
20221202_103001,2.2,87.0,3.6,85.5
20221202_104501,2.2,86.9,3.6,85.4
20221202_110002,2.4,86.5,3.6,85.4
20221202_111501,2.5,86.4,3.7,85.3
20221202_113001,2.5,86.3,3.7,85.3
20221202_114502,2.5,86.2,3.7,85.3
20221202_120001,2.5,86.4,3.7,85.3
20221202_121501,2.7,86.4,3.7,85.3
20221202_123002,2.7,86.4,3.8,85.3
20221202_124501,2.8,86.2,3.9,85.3
20221202_130001,2.8,86.2,3.9,85.2
20221202_131502,2.8,86.1,3.9,85.1
20221202_133001,2.9,86.4,3.9,85.1
20221202_134501,2.9,86.2,3.9,85.1
20221202_140002,2.9,86.2,3.9,85.2
20221202_141501,3.0,86.2,4.0,85.1
20221202_143001,2.9,86.6,4.0,85.2
20221202_144501,2.9,86.8,4.0,85.2
20221202_150001,2.9,87.0,4.0,85.3
20221202_151501,2.8,86.8,4.0,85.3
20221202_153001,2.8,87.3,4.0,85.4
20221202_154501,2.8,87.1,4.0,85.4
20221202_160001,2.7,86.9,4.0,85.5
20221202_161502,2.6,86.3,4.0,85.5
20221202_163001,2.7,87.5,4.0,85.5
20221202_164501,2.7,87.7,4.0,85.6
20221202_170001,2.6,87.8,4.0,85.6
20221202_171501,2.5,87.8,4.0,85.6
20221202_173001,2.5,87.9,3.9,85.7
20221202_174501,2.5,87.9,3.9,85.7
20221202_180001,2.5,87.9,3.9,85.8
20221202_181501,2.5,87.9,3.9,85.7
20221202_183001,2.5,88.0,3.9,85.7
20221202_184501,2.5,87.9,3.9,85.7
20221202_190001,2.4,87.8,3.9,85.8
20221202_191501,2.4,87.8,3.9,85.8
20221202_193001,2.3,88.0,3.9,85.8
20221202_194501,2.1,88.2,3.9,85.9
20221202_200001,2.1,88.3,3.9,85.9
20221202_201501,2.2,88.0,3.9,85.9
20221202_203001,2.1,88.0,3.9,85.8
20221202_204501,2.1,87.8,3.8,85.9
20221202_210001,2.2,87.8,3.9,85.9
20221202_211501,2.1,87.8,3.8,86.0
20221202_213001,2.0,88.0,3.8,85.9
20221202_214501,1.9,88.4,3.8,85.8
20221202_220001,1.9,88.3,3.7,85.9
20221202_221501,1.9,88.0,3.7,85.9
20221202_223001,1.8,88.2,3.7,85.9
20221202_224501,1.8,88.3,3.7,85.9
20221202_230001,1.7,88.4,3.6,85.9
20221202_231501,1.7,88.6,3.6,85.9
20221202_233001,1.7,88.4,3.6,85.8
20221202_234501,1.7,88.3,3.6,85.8
