datetime,temp23,humi23,temp24,humi24
20230226_000001,0.6,82.1,3.3,81.2
20230226_001501,0.6,83.1,3.2,81.3
20230226_003002,0.4,83.8,3.1,81.3
20230226_004501,0.4,83.5,3.1,81.1
20230226_010001,0.4,83.5,3.0,81.3
20230226_011502,0.3,83.8,3.0,81.4
20230226_013001,0.2,84.0,2.9,81.5
20230226_014501,0.1,84.6,2.9,81.7
20230226_020002,0.0,84.3,2.8,81.7
20230226_021501,0.0,84.7,2.7,81.7
20230226_023001,-0.1,84.7,2.7,81.7
20230226_024502,-0.1,83.4,2.6,81.8
20230226_030001,-0.2,85.3,2.5,81.7
20230226_031501,-0.2,85.4,2.5,81.8
20230226_033002,-0.2,85.3,2.4,81.8
20230226_034501,-0.2,85.7,2.4,81.8
20230226_040001,-0.3,84.9,2.3,81.6
20230226_041502,-0.4,85.4,2.3,81.4
20230226_043001,-0.5,84.0,2.2,81.2
20230226_044501,-0.5,85.6,2.2,81.5
20230226_050002,-0.6,84.3,2.1,81.3
20230226_051501,-0.7,85.8,2.1,81.0
20230226_053001,-0.7,85.7,2.1,80.7
20230226_054502,-0.7,86.3,2.0,81.0
20230226_060001,-0.8,86.2,1.9,80.4
20230226_061501,-1.0,85.6,1.9,80.4
20230226_063001,-1.0,86.7,1.8,80.4
20230226_064501,-1.1,87.1,1.7,80.5
20230226_070001,-1.3,87.4,1.7,80.3
20230226_071501,-1.4,87.1,1.6,80.3
20230226_073001,-1.5,87.7,1.5,80.1
20230226_074501,-1.5,87.4,1.5,80.0
20230226_080001,-1.5,87.0,1.4,80.1
20230226_081501,-1.6,87.1,1.4,79.9
20230226_083001,-1.6,86.1,1.4,79.7
20230226_084501,-1.4,85.3,1.3,79.5
20230226_090001,-1.3,84.1,1.3,79.7
20230226_091501,-1.2,84.2,1.3,79.5
20230226_093001,-0.7,82.1,1.2,79.9
20230226_094501,-0.9,82.4,1.2,79.8
20230226_100001,-1.0,82.4,1.2,80.3
20230226_101501,-1.0,83.5,1.4,80.0
20230226_103001,-1.5,75.7,1.4,80.0
20230226_104501,-1.0,82.6,1.3,80.0
20230226_110001,-1.3,78.3,1.4,80.0
20230226_111501,-1.3,79.2,1.4,79.8
20230226_113001,-0.6,80.6,1.5,80.4
20230226_113002,-0.3,78.1,1.1,83.0
20230226_121501,0.0,74.3,1.0,83.3
20230226_131501,-0.1,73.7,0.8,83.3
20230226_133001,0.0,75.9,1.1,82.6
20230226_143001,0.5,75.0,1.5,80.9
20230226_144501,0.2,76.1,1.4,81.6
20230226_150002,0.4,74.1,1.6,81.0
20230226_144501,24.0,50.0,1.7,79.5
20230226_150001,0.6,66.7,1.5,79.0
20230226_151501,0.6,64.0,1.7,77.6
20230226_153002,0.4,62.0,1.8,75.3
20230226_154501,0.5,67.6,1.9,75.7
20230226_160001,0.3,63.5,1.9,75.8
20230226_171501,0.1,65.5,1.9,75.5
20230226_173001,0.1,67.8,1.9,76.7
20230226_174501,0.0,64.7,1.9,76.2
20230226_180001,-0.2,73.9,1.8,76.2
20230226_181502,-0.5,75.9,1.8,77.5
20230226_183001,-0.5,75.8,1.8,78.1
20230226_184501,-0.4,72.7,1.7,77.5
20230226_190001,-0.6,73.5,1.6,78.0
20230226_191501,-0.7,76.0,1.6,77.6
20230226_193001,-0.9,77.8,1.6,78.5
20230226_194501,-0.7,77.2,1.5,78.8
20230226_200002,-0.8,77.5,1.5,79.0
20230226_201501,-0.9,76.5,1.5,78.9
20230226_203001,-1.0,77.0,1.4,79.0
20230226_204502,-0.9,77.0,1.4,78.8
20230226_210001,-1.1,77.1,1.4,79.2
20230226_211501,-1.1,78.5,1.4,79.2
20230226_213001,-1.3,78.3,1.2,79.3
20230226_214502,-1.3,79.1,1.1,79.4
20230226_220001,-1.5,78.0,1.1,79.5
20230226_221501,-1.5,77.4,1.1,79.4
20230226_223002,-1.5,76.7,1.0,79.3
20230226_224501,-1.6,78.7,1.0,79.4
20230226_230001,-1.6,78.7,1.0,79.5
20230226_231502,-1.7,77.1,0.9,79.4
20230226_233001,-1.7,78.2,0.9,79.3
20230226_234501,-1.8,76.9,0.8,78.1
