datetime,temp23,humi23,temp24,humi24
20230311_000002,5.2,70.5,6.5,72.3
20230311_001501,5.0,67.8,6.3,69.6
20230311_003001,4.9,66.0,6.2,69.1
20230311_004502,4.7,66.6,6.1,68.2
20230311_010001,4.4,64.4,6.1,68.4
20230311_011501,4.1,65.0,5.9,67.1
20230311_013002,3.9,66.9,5.8,66.0
20230311_014501,3.8,67.3,5.7,66.0
20230311_020001,3.7,66.5,5.6,66.4
20230311_021502,3.5,65.8,5.5,66.5
20230311_023001,3.3,64.6,5.3,66.1
20230311_024501,3.2,67.6,5.2,65.9
20230311_030002,3.0,67.4,5.1,66.2
20230311_031501,2.9,67.5,5.0,65.9
20230311_033001,2.7,67.4,4.9,65.0
20230311_034501,2.5,66.0,4.7,65.0
20230311_040001,2.4,66.2,4.6,64.9
20230311_041501,2.2,67.7,4.5,64.7
20230311_043001,2.1,67.8,4.4,64.8
20230311_044501,1.9,65.5,4.3,65.1
20230311_050001,1.8,67.7,4.2,64.8
20230311_051501,1.7,64.7,4.1,64.5
20230311_053001,1.5,68.5,4.0,65.5
20230311_054501,1.3,70.0,4.0,66.5
20230311_060001,1.3,70.3,3.9,66.7
20230311_061501,1.2,70.3,3.9,67.0
20230311_063001,1.2,69.9,3.7,67.0
20230311_064501,1.1,70.5,3.7,68.0
20230311_070002,1.0,71.3,3.7,68.3
20230311_071501,1.1,69.4,3.6,66.5
20230311_073001,1.0,67.9,3.5,65.9
20230311_074502,0.9,67.7,3.5,65.5
20230311_080001,1.0,65.2,3.4,65.5
20230311_081501,1.1,68.2,3.3,65.6
20230311_083002,1.2,66.8,3.3,65.3
20230311_084501,1.2,65.4,3.3,65.6
20230311_090001,1.4,66.6,3.3,66.4
20230311_091502,1.6,59.8,3.3,66.5
20230311_093001,1.9,60.7,3.4,65.9
20230311_094501,2.5,63.0,3.5,65.8
20230311_100002,2.2,62.7,3.6,65.7
20230311_101501,3.1,59.0,3.6,65.0
20230311_103001,4.0,55.4,3.9,63.4
20230311_104502,3.7,55.5,4.0,61.4
20230311_110001,3.9,53.8,4.0,61.2
20230311_111501,5.5,51.0,4.2,61.5
20230311_113002,4.9,53.7,4.3,60.5
20230311_114501,4.5,53.5,4.4,60.1
20230311_120001,5.0,52.6,4.5,60.1
20230311_121502,4.9,52.1,4.5,60.4
20230311_123001,5.3,51.4,4.5,59.3
20230311_124501,5.2,51.1,4.5,58.8
20230311_130002,5.5,49.5,4.5,58.3
20230311_131501,5.7,49.6,4.6,58.4
20230311_133001,5.8,49.4,4.7,58.9
20230311_134502,5.9,45.7,4.7,59.0
20230311_140001,6.0,51.7,5.0,60.0
20230311_141501,5.9,48.8,5.0,59.8
20230311_143001,6.0,47.6,5.1,59.5
20230311_144501,6.2,50.7,5.2,59.3
20230311_150001,6.2,45.2,5.3,57.8
20230311_151501,6.4,48.7,5.3,56.2
20230311_153001,6.4,45.0,5.4,56.5
20230311_154501,6.5,45.9,5.5,57.9
20230311_160001,6.5,47.3,5.6,56.1
20230311_161501,6.6,48.9,5.6,56.1
20230311_163001,6.6,47.6,5.7,55.0
20230311_164501,6.3,48.2,5.7,56.8
20230311_170001,6.4,50.5,5.8,57.6
20230311_171501,6.3,51.6,5.8,57.9
20230311_173001,6.0,48.9,5.8,58.7
20230311_174501,5.7,48.7,5.8,59.7
20230311_180001,5.7,51.7,5.8,60.1
20230311_181501,5.4,47.8,5.7,59.6
20230311_183001,5.4,54.3,5.7,60.0
20230311_184501,5.3,54.2,5.6,60.5
20230311_190001,4.9,51.2,5.6,60.9
20230311_191501,4.8,54.6,5.5,61.0
20230311_193001,4.7,56.7,5.5,61.4
20230311_194501,4.5,57.2,5.4,61.6
20230311_200001,4.4,57.7,5.3,61.9
20230311_201501,4.1,58.5,5.3,62.1
20230311_203001,4.0,59.2,5.2,62.3
20230311_204502,3.9,59.7,5.1,62.6
20230311_210001,3.8,60.1,5.0,62.8
20230311_211501,3.6,60.3,5.0,62.8
20230311_213002,3.3,60.7,5.0,63.0
20230311_214501,3.3,61.7,4.9,63.2
20230311_220001,3.1,62.7,4.8,63.5
20230311_221502,3.0,63.5,4.7,63.8
20230311_223001,2.8,64.2,4.7,64.0
20230311_224501,2.7,64.8,4.6,64.3
20230311_230002,2.6,65.0,4.5,64.6
20230311_231501,2.5,65.3,4.5,64.9
20230311_233001,2.4,65.6,4.4,65.1
20230311_234502,2.3,65.5,4.4,65.6
