datetime,temp23,humi23,temp24,humi24
20230208_000002,-4.1,77.7,-1.1,74.6
20230208_001501,-4.2,77.5,-1.1,74.6
20230208_003001,-4.2,78.9,-1.2,74.7
20230208_004502,-4.4,78.7,-1.3,74.7
20230208_010001,-4.4,79.7,-1.3,74.5
20230208_011501,-4.6,80.1,-1.3,74.6
20230208_013002,-4.6,80.4,-1.3,74.7
20230208_014501,-4.7,80.5,-1.5,74.8
20230208_020001,-4.9,81.0,-1.5,74.9
20230208_021502,-4.9,81.0,-1.5,74.8
20230208_023001,-5.0,81.6,-1.5,74.7
20230208_024501,-5.1,81.0,-1.6,74.9
20230208_030002,-5.2,82.0,-1.7,75.0
20230208_031501,-5.2,82.1,-1.7,74.8
20230208_033001,-5.3,82.5,-1.8,75.0
20230208_034501,-5.4,82.5,-1.8,75.1
20230208_040001,-5.5,83.0,-1.9,75.2
20230208_041501,-5.6,83.2,-2.0,75.2
20230208_043001,-5.7,83.1,-2.0,75.1
20230208_044501,-5.7,83.6,-2.1,75.2
20230208_050001,-5.8,83.4,-2.1,75.2
20230208_051501,-6.0,83.2,-2.2,75.4
20230208_053001,-6.0,83.5,-2.3,75.6
20230208_054501,-6.1,83.3,-2.4,75.9
20230208_060001,-6.1,83.5,-2.4,76.0
20230208_061501,-6.1,83.4,-2.5,76.0
20230208_063001,-6.2,83.9,-2.5,76.0
20230208_064501,-6.3,82.8,-2.5,76.1
20230208_070002,-6.4,83.1,-2.6,76.1
20230208_071501,-6.4,80.9,-2.6,76.2
20230208_073001,-6.4,81.5,-2.7,76.0
20230208_074502,-6.4,79.6,-2.7,76.0
20230208_080001,-6.4,78.3,-2.8,74.3
20230208_081501,-6.4,78.9,-2.8,74.8
20230208_083002,-6.4,77.6,-2.8,75.1
20230208_084501,-6.3,77.3,-2.8,75.2
20230208_090001,-5.7,75.7,-2.8,75.5
20230208_091502,-5.6,76.0,-2.8,75.1
20230208_093001,-5.2,73.2,-2.7,75.2
20230208_094501,-5.2,73.3,-2.6,74.7
20230208_100001,-4.5,71.1,-2.6,74.3
20230208_101501,-2.7,64.6,-2.2,72.2
20230208_103001,-1.1,59.4,-1.6,69.2
20230208_104501,-1.0,58.5,-1.3,69.0
20230208_110001,0.1,56.3,-1.1,69.8
20230208_111501,0.4,56.2,-1.0,70.3
20230208_113001,-0.3,57.7,-0.8,69.8
20230208_114502,-0.7,61.5,-0.7,69.3
20230208_120001,-0.4,58.7,-0.6,70.1
20230208_121501,-0.6,62.0,-0.6,70.4
20230208_123002,-0.7,61.2,-0.6,70.4
20230208_124501,-0.7,62.2,-0.7,70.5
20230208_130001,-0.9,62.7,-0.7,69.4
20230208_131502,-0.9,64.5,-0.7,71.0
20230208_133001,-0.9,64.4,-0.7,71.0
20230208_134501,-1.0,63.9,-0.7,71.2
20230208_140002,-1.0,63.0,-0.7,70.0
20230208_141501,-1.0,64.0,-0.7,70.4
20230208_143001,-1.1,63.4,-0.7,70.6
20230208_144502,-1.2,64.0,-0.7,70.6
20230208_150001,-1.1,62.6,-0.6,69.4
20230208_151501,-1.1,63.7,-0.6,70.2
20230208_153001,-1.3,63.9,-0.6,69.5
20230208_154501,-1.3,63.0,-0.6,69.9
20230208_160001,-1.3,63.0,-0.6,70.0
20230208_161501,-1.2,64.6,-0.5,70.5
20230208_163001,-1.3,61.0,-0.5,68.1
20230208_164501,-1.4,61.8,-0.6,69.1
20230208_170001,-1.5,60.8,-0.6,66.8
20230208_171501,-1.6,60.6,-0.7,67.0
20230208_173001,-1.7,61.4,-0.6,68.0
20230208_174501,-1.9,63.0,-0.6,69.5
20230208_180001,-2.1,62.6,-0.7,69.5
20230208_181501,-2.2,64.5,-0.7,70.4
20230208_183001,-2.3,65.0,-0.7,70.5
20230208_184502,-2.4,64.7,-0.7,70.7
20230208_190001,-2.4,64.9,-0.8,71.2
20230208_191501,-2.5,64.8,-0.9,70.7
20230208_193002,-2.7,66.0,-0.9,71.1
20230208_194501,-2.8,66.6,-1.0,71.6
20230208_200001,-2.9,67.1,-1.0,71.5
20230208_201502,-3.1,68.1,-1.0,71.9
20230208_203001,-3.2,68.2,-1.1,72.2
20230208_204501,-3.2,69.6,-1.1,72.5
20230208_210002,-3.3,70.7,-1.1,72.9
20230208_211501,-3.4,71.9,-1.1,73.0
20230208_213001,-3.4,73.2,-1.2,73.3
20230208_214502,-3.5,74.0,-1.3,73.6
20230208_220001,-3.5,74.6,-1.2,73.5
20230208_221501,-3.5,75.0,-1.3,73.6
20230208_223002,-3.7,73.8,-1.3,73.6
20230208_224501,-3.8,75.5,-1.3,73.7
20230208_230001,-3.8,76.2,-1.3,73.8
20230208_231502,-3.9,76.9,-1.4,73.8
20230208_233001,-4.0,77.3,-1.5,73.8
20230208_234501,-4.2,77.8,-1.6,74.1
