datetime,temp23,humi23,temp24,humi24
20230421_000001,6.7,80.3,7.5,82.0
20230421_001502,6.7,80.4,7.5,82.0
20230421_003001,6.6,80.6,7.5,82.0
20230421_004501,6.7,80.4,7.5,82.0
20230421_010001,6.6,80.4,7.5,82.1
20230421_011501,6.5,80.9,7.5,82.1
20230421_013001,6.6,80.7,7.5,82.1
20230421_014501,6.5,80.6,7.5,82.1
20230421_020001,6.5,81.1,7.4,82.2
20230421_021501,6.4,81.1,7.4,82.2
20230421_023001,6.4,81.1,7.4,82.3
20230421_024501,6.4,81.1,7.4,82.3
20230421_030001,6.4,81.4,7.4,82.3
20230421_031501,6.4,81.0,7.4,82.3
20230421_033001,6.3,81.4,7.4,82.3
20230421_034501,6.3,81.2,7.4,82.3
20230421_040001,6.3,81.0,7.4,82.3
20230421_041501,6.3,80.9,7.4,82.3
20230421_043001,6.3,81.1,7.3,82.4
20230421_044501,6.2,81.1,7.3,82.4
20230421_050002,6.2,81.1,7.3,82.4
20230421_051501,6.2,81.2,7.2,82.5
20230421_053001,6.1,81.4,7.2,82.5
20230421_054502,6.1,81.6,7.2,82.6
20230421_060001,6.1,81.5,7.2,82.6
20230421_061501,6.1,81.6,7.2,82.6
20230421_063002,6.0,81.5,7.2,82.7
20230421_064501,5.9,81.7,7.2,82.7
20230421_070001,5.9,82.0,7.2,82.8
20230421_071502,5.9,81.7,7.2,82.8
20230421_073001,5.9,81.7,7.2,82.9
20230421_074501,6.0,81.9,7.1,82.9
20230421_080001,6.0,82.0,7.2,82.9
20230421_081501,6.3,82.7,7.1,83.1
20230421_083001,7.0,82.9,7.2,83.7
20230421_084501,12.0,64.7,7.5,82.3
20230421_090001,15.0,55.8,8.0,80.9
20230421_091501,16.8,51.0,8.5,79.7
20230421_093001,14.4,55.0,8.8,79.7
20230421_094501,13.2,59.2,8.6,80.0
20230421_100001,11.7,62.8,8.6,80.1
20230421_101501,12.2,62.2,8.7,80.1
20230421_103001,13.8,57.3,8.9,79.7
20230421_104501,15.4,52.6,9.4,78.8
20230421_110001,15.8,51.6,9.7,77.8
20230421_111501,15.2,54.4,10.0,77.4
20230421_113001,17.1,49.9,10.2,77.4
20230421_114501,15.5,54.5,10.7,76.7
20230421_120001,15.3,55.7,10.8,76.7
20230421_121501,16.8,51.9,11.0,76.7
20230421_123001,17.0,50.1,11.4,75.6
20230421_124501,16.4,53.3,11.7,74.8
20230421_130001,16.7,50.8,12.0,74.6
20230421_131501,17.2,52.7,12.2,74.8
20230421_133001,17.3,52.5,12.5,75.1
20230421_134501,17.5,53.1,12.8,75.1
20230421_140001,17.8,52.7,13.1,75.0
20230421_141501,17.8,53.0,13.5,74.1
20230421_143001,18.3,52.7,13.8,73.9
20230421_144501,18.3,51.3,14.1,72.0
20230421_150001,18.4,53.3,15.8,65.9
20230421_151501,18.9,49.5,15.0,70.5
20230421_153001,19.1,44.9,15.1,68.4
20230421_154501,19.2,45.4,15.6,63.9
20230421_160001,19.3,44.3,15.7,63.6
20230421_161501,19.4,46.0,15.8,65.8
20230421_163001,19.5,47.5,16.1,66.8
20230421_164501,19.6,46.9,16.3,67.7
20230421_170001,19.7,45.7,16.5,67.8
20230421_171501,19.9,45.2,16.6,67.0
20230421_173001,19.8,44.0,16.8,66.5
20230421_174501,19.8,43.8,17.0,66.0
20230421_180001,19.7,44.0,17.0,65.4
20230421_181501,19.7,44.0,17.2,65.1
20230421_183001,19.5,43.3,17.2,63.3
20230421_184501,19.4,44.3,17.3,64.4
20230421_190001,19.2,43.9,17.4,63.6
20230421_191501,18.8,44.3,17.3,60.4
20230421_193001,18.6,45.7,17.2,63.5
20230421_194501,18.5,46.9,17.2,64.2
20230421_200001,18.2,47.6,17.0,65.0
20230421_201501,17.8,48.9,17.0,65.9
20230421_203001,17.6,50.2,16.9,66.6
20230421_204501,17.4,53.7,16.8,67.3
20230421_210001,17.0,56.0,16.6,68.0
20230421_211501,16.9,58.1,16.5,68.6
20230421_213001,16.6,59.6,16.4,69.0
20230421_214502,16.4,57.5,16.1,68.9
20230421_220001,16.0,57.1,15.9,68.3
20230421_221501,15.7,60.6,15.8,67.8
20230421_223001,15.4,61.5,15.6,67.4
20230421_224501,15.0,61.9,15.5,67.5
20230421_230001,14.8,62.2,15.3,67.9
20230421_231501,14.5,63.1,15.2,68.3
20230421_233001,14.3,63.7,15.0,68.5
20230421_234501,14.0,64.3,14.8,68.9
