datetime,temp23,humi23,temp24,humi24
20230318_000001,8.0,66.5,9.0,72.2
20230318_001502,7.8,67.3,8.9,72.3
20230318_003001,7.6,67.5,8.8,72.4
20230318_004501,7.4,68.1,8.6,72.6
20230318_010002,7.3,68.2,8.6,72.9
20230318_011501,7.1,68.9,8.5,73.1
20230318_013001,6.9,69.4,8.4,73.2
20230318_014502,6.8,69.7,8.3,73.4
20230318_020001,6.6,70.2,8.2,73.5
20230318_021501,6.4,70.5,8.1,73.9
20230318_023001,6.3,71.1,8.0,74.0
20230318_024501,6.1,71.6,7.9,74.1
20230318_030001,6.0,72.0,7.8,74.4
20230318_031501,5.8,72.3,7.7,74.3
20230318_033001,5.6,72.8,7.5,74.5
20230318_034501,5.5,73.2,7.5,74.7
20230318_040001,5.3,73.4,7.4,74.6
20230318_041501,5.3,73.2,7.3,74.7
20230318_043001,5.2,73.2,7.2,74.8
20230318_044501,5.1,72.9,7.2,74.9
20230318_050001,5.0,72.9,7.1,75.1
20230318_051501,5.0,73.2,7.0,75.2
20230318_053001,5.0,73.4,7.0,75.1
20230318_054502,4.9,73.7,7.0,75.2
20230318_060001,4.8,73.9,6.9,75.3
20230318_061501,4.7,74.1,6.9,75.4
20230318_063002,4.7,74.3,6.8,75.5
20230318_064501,4.6,74.6,6.8,75.7
20230318_070001,4.6,74.5,6.7,75.7
20230318_071502,4.5,74.2,6.7,75.7
20230318_073001,4.7,73.8,6.7,75.8
20230318_074501,4.9,73.3,6.6,75.9
20230318_080002,5.1,74.1,6.6,75.8
20230318_081501,5.7,73.3,6.7,75.8
20230318_083001,6.3,71.1,6.7,76.0
20230318_084502,6.9,68.8,6.8,75.6
20230318_090001,7.4,67.6,6.9,75.5
20230318_091501,7.8,66.0,7.0,75.4
20230318_093001,8.4,63.7,7.1,75.1
20230318_094501,9.4,60.6,7.2,74.8
20230318_100001,10.2,57.4,7.4,74.8
20230318_101501,10.8,56.9,7.6,74.7
20230318_103001,11.7,53.1,7.8,74.5
20230318_104501,12.9,51.3,8.0,74.0
20230318_110001,13.1,49.1,8.2,73.2
20230318_111501,14.4,46.6,8.5,72.5
20230318_113001,14.9,45.6,9.4,68.8
20230318_114501,15.4,43.3,9.8,65.0
20230318_120001,14.1,44.7,13.9,50.6
20230318_121501,14.4,44.6,14.7,48.9
20230318_123001,14.6,44.2,15.0,47.8
20230318_124501,14.9,42.5,12.9,54.6
20230318_130001,15.6,40.5,11.5,59.2
20230318_131501,15.6,40.5,11.3,60.4
20230318_133001,16.0,39.3,11.4,60.3
20230318_134501,16.2,39.4,11.5,60.7
20230318_140001,16.4,39.8,11.7,60.7
20230318_141501,16.6,40.0,11.8,61.2
20230318_143001,16.4,40.7,15.7,46.8
20230318_144501,16.4,39.8,15.5,46.2
20230318_150001,16.7,39.5,15.9,46.2
20230318_151501,17.0,38.5,15.5,48.0
20230318_153001,17.2,37.8,15.6,47.9
20230318_154502,17.2,37.1,15.8,47.3
20230318_160001,17.3,39.0,15.8,47.5
20230318_161501,17.2,38.7,15.7,47.5
20230318_163002,17.1,39.9,15.4,48.3
20230318_164501,17.1,40.1,15.3,49.2
20230318_170001,17.0,40.1,15.2,49.3
20230318_171502,16.8,40.4,14.9,50.4
20230318_173001,16.5,40.2,14.7,52.1
20230318_174501,16.2,41.3,14.5,53.5
20230318_180002,16.1,41.4,14.3,54.8
20230318_181501,15.9,41.9,14.2,54.8
20230318_183001,15.6,43.2,14.2,56.4
20230318_184502,15.3,45.5,14.0,57.7
20230318_190001,15.0,46.4,13.9,58.3
20230318_191501,14.7,49.6,13.9,59.1
20230318_193002,14.4,50.7,13.7,59.5
20230318_194501,14.1,51.6,13.6,60.0
20230318_200001,13.8,52.5,13.5,60.5
20230318_201502,13.5,53.2,13.3,60.8
20230318_203001,13.3,54.0,13.2,61.2
20230318_204501,13.0,54.6,13.1,61.6
20230318_210001,12.6,55.6,13.0,61.9
20230318_211501,12.4,56.1,12.8,62.2
20230318_213001,12.1,56.9,12.7,62.5
20230318_214501,11.9,57.4,12.5,62.8
20230318_220001,11.7,58.0,12.5,63.1
20230318_221501,11.5,58.5,12.3,63.4
20230318_223001,11.1,59.3,12.1,63.7
20230318_224501,10.9,59.9,12.0,63.9
20230318_230001,10.7,60.2,11.9,64.1
20230318_231501,10.5,60.9,11.7,64.4
20230318_233001,10.3,61.3,11.6,64.7
20230318_234501,10.1,62.1,11.5,64.9
