datetime,temp23,humi23,temp24,humi24
20230108_000001,2.0,87.9,4.7,87.6
20230108_001502,1.9,87.9,4.7,87.6
20230108_003001,1.8,88.2,4.6,87.6
20230108_004501,1.7,88.1,4.5,87.5
20230108_010002,1.6,88.2,4.4,87.6
20230108_011501,1.5,87.7,4.3,87.7
20230108_013001,1.4,87.9,4.3,87.8
20230108_014502,1.4,87.6,4.2,87.9
20230108_020001,1.3,87.6,4.2,87.9
20230108_021501,1.2,88.0,4.1,87.9
20230108_023002,1.1,88.2,4.0,88.0
20230108_024501,1.0,87.8,3.9,88.0
20230108_030001,0.9,88.4,3.9,88.0
20230108_031502,0.8,88.3,3.8,88.0
20230108_033001,0.8,88.7,3.8,87.8
20230108_034501,0.6,88.8,3.7,87.8
20230108_040002,0.6,89.0,3.6,87.7
20230108_041501,0.6,89.2,3.6,87.6
20230108_043001,0.5,88.9,3.5,87.7
20230108_044502,0.4,89.3,3.5,87.7
20230108_050001,0.3,89.3,3.4,87.6
20230108_051501,0.3,89.2,3.3,87.7
20230108_053001,0.2,89.3,3.3,87.7
20230108_054501,0.2,89.3,3.3,87.6
20230108_060001,0.1,88.9,3.1,87.8
20230108_061502,0.0,89.2,3.1,87.7
20230108_063002,0.0,89.3,3.1,87.8
20230108_064501,0.0,89.6,3.1,87.7
20230108_070001,0.0,89.7,3.0,87.7
20230108_071501,0.0,89.7,2.9,87.6
20230108_073001,0.0,89.5,2.9,87.6
20230108_074501,-0.1,89.4,2.9,87.9
20230108_080002,-0.1,89.6,2.9,87.6
20230108_081501,-0.1,89.0,2.8,87.8
20230108_083001,0.0,89.2,2.8,88.2
20230108_084502,0.0,88.9,2.8,88.1
20230108_090001,0.0,88.5,2.8,88.2
20230108_091501,0.0,88.2,2.8,88.2
20230108_093002,0.2,87.6,2.8,88.2
20230108_094501,0.4,87.5,2.8,88.2
20230108_100001,0.6,87.2,2.8,88.3
20230108_101502,1.0,87.2,2.8,88.5
20230108_103001,1.6,86.6,2.9,88.2
20230108_104501,1.6,86.7,3.0,88.2
20230108_110002,1.8,86.3,3.1,88.2
20230108_111501,4.2,76.5,3.3,87.1
20230108_113001,4.7,73.7,3.5,86.5
20230108_114502,4.8,73.7,3.6,86.3
20230108_120001,5.5,71.5,3.7,86.3
20230108_121501,5.0,72.5,3.9,86.4
20230108_123002,4.6,73.4,3.9,86.2
20230108_124501,4.7,71.5,3.9,85.8
20230108_130001,5.3,68.9,4.0,85.5
20230108_131502,5.5,68.6,4.2,86.2
20230108_133001,5.3,69.6,4.2,86.3
20230108_134501,5.3,69.9,4.3,85.7
20230108_140002,5.5,69.5,4.4,86.0
20230108_141501,5.6,68.4,4.5,86.0
20230108_143001,5.5,71.5,4.5,86.3
20230108_144502,5.5,71.4,4.5,86.4
20230108_150001,5.5,72.9,4.6,86.6
20230108_151501,5.6,70.2,4.7,86.4
20230108_153002,5.6,71.0,4.7,86.3
20230108_154501,5.6,72.6,4.7,86.3
20230108_160001,5.7,72.2,4.8,86.4
20230108_161502,5.8,72.0,4.9,86.3
20230108_163001,5.7,72.8,4.9,86.4
20230108_164501,5.7,72.6,5.0,86.5
20230108_170002,5.5,74.7,5.0,86.5
20230108_171501,5.5,76.0,5.0,86.9
20230108_173001,5.3,76.7,4.9,87.1
20230108_174502,5.3,76.1,4.9,87.1
20230108_180001,5.3,73.8,4.9,86.8
20230108_181501,5.1,74.0,4.9,86.6
20230108_183002,5.0,73.0,4.9,86.5
20230108_184501,4.9,71.6,4.9,86.6
20230108_190001,4.9,71.6,4.9,86.0
20230108_191502,4.8,72.2,4.9,85.7
20230108_193001,4.7,73.1,4.9,86.2
20230108_194501,4.5,75.0,4.9,86.6
20230108_200001,4.5,75.2,4.9,86.8
20230108_201501,4.5,76.7,4.8,86.9
20230108_203001,4.4,77.3,4.8,87.1
20230108_204501,4.4,77.1,4.8,87.1
20230108_210001,4.3,76.8,4.8,86.9
20230108_211502,4.3,78.2,4.8,87.2
20230108_213001,4.2,77.7,4.9,86.6
20230108_214501,4.1,79.8,4.8,87.2
20230108_220002,4.1,80.3,4.7,87.5
20230108_221501,4.0,80.3,4.7,87.6
20230108_223001,4.0,80.3,4.7,87.6
20230108_224502,4.0,80.5,4.7,87.8
20230108_230001,4.0,80.9,4.7,87.6
20230108_231501,4.0,81.0,4.7,87.7
20230108_233002,4.0,81.0,4.7,87.7
20230108_234501,4.1,80.8,4.7,87.4
