datetime,temp23,humi23,temp24,humi24
20221212_000001,-2.2,88.8,-0.1,81.0
20221212_001502,-2.2,88.8,-0.1,81.0
20221212_003001,-2.2,88.6,-0.1,80.8
20221212_004501,-2.2,88.6,-0.2,80.6
20221212_010002,-2.3,88.7,-0.2,80.2
20221212_011501,-2.3,88.2,-0.2,79.9
20221212_013001,-2.3,88.5,-0.2,80.2
20221212_014502,-2.3,88.5,-0.2,80.2
20221212_020001,-2.3,88.5,-0.3,80.1
20221212_021501,-2.4,88.7,-0.3,80.0
20221212_023001,-2.4,88.6,-0.3,79.8
20221212_024501,-2.5,88.8,-0.3,80.0
20221212_030001,-2.6,89.0,-0.4,80.2
20221212_031501,-2.6,89.0,-0.4,80.0
20221212_033001,-2.6,89.0,-0.4,80.0
20221212_034501,-2.6,88.6,-0.4,79.9
20221212_040001,-2.6,88.7,-0.4,80.1
20221212_041501,-2.6,88.4,-0.4,79.9
20221212_043001,-2.7,88.5,-0.5,79.8
20221212_044501,-2.7,88.6,-0.5,79.7
20221212_050001,-2.8,88.6,-0.5,79.9
20221212_051501,-2.8,88.5,-0.5,79.8
20221212_053001,-2.8,88.9,-0.5,79.8
20221212_054501,-2.8,89.0,-0.5,79.7
20221212_060001,-2.9,89.0,-0.6,79.7
20221212_061501,-2.9,89.1,-0.6,79.4
20221212_063002,-2.8,88.9,-0.6,79.2
20221212_064501,-2.9,88.8,-0.7,79.1
20221212_070001,-2.9,88.7,-0.7,78.9
20221212_071502,-2.9,88.5,-0.7,78.9
20221212_073001,-3.0,88.4,-0.7,79.1
20221212_074501,-3.0,88.5,-0.7,79.2
20221212_080002,-3.0,88.0,-0.8,78.1
20221212_081501,-3.1,88.8,-0.7,78.6
20221212_083001,-3.1,89.2,-0.7,79.2
20221212_084502,-3.2,89.3,-0.8,79.5
20221212_090001,-3.2,89.3,-0.9,79.6
20221212_091501,-3.2,88.6,-0.9,79.7
20221212_093002,-3.2,88.5,-0.9,79.4
20221212_094501,-2.7,86.4,-0.9,78.9
20221212_100001,-2.5,84.7,-0.9,78.3
20221212_101502,-1.1,77.6,-0.9,78.0
20221212_103001,-0.1,73.3,-0.6,77.4
20221212_104501,0.1,70.3,-0.4,75.8
20221212_110001,0.2,73.8,-0.3,76.2
20221212_111501,0.0,74.4,-0.4,76.1
20221212_113001,0.1,73.2,-0.3,76.4
20221212_114501,-0.2,74.3,-0.3,75.0
20221212_120001,-0.4,76.5,-0.3,75.5
20221212_121501,-0.8,77.9,-0.3,75.6
20221212_123001,-1.0,79.0,-0.4,75.4
20221212_124501,-1.2,79.8,-0.4,75.7
20221212_130001,-1.3,79.4,-0.4,76.0
20221212_131501,-1.3,79.8,-0.5,76.0
20221212_133001,-1.3,80.4,-0.4,76.1
20221212_134501,-1.3,78.6,-0.4,76.6
20221212_140001,-1.3,77.8,-0.4,76.2
20221212_141501,-1.3,79.6,-0.4,75.8
20221212_143001,-1.5,80.3,-0.4,76.2
20221212_144501,-1.6,81.7,-0.4,76.3
20221212_150001,-1.7,82.2,-0.4,76.6
20221212_151501,-1.8,82.7,-0.4,73.9
20221212_153001,-1.9,77.3,-0.4,75.3
20221212_154501,-2.0,82.9,-0.4,75.9
20221212_160001,-2.1,83.1,-0.4,76.4
20221212_161501,-2.2,83.7,-0.5,76.4
20221212_163001,-2.3,84.1,-0.5,76.6
20221212_164501,-2.5,84.6,-0.5,76.7
20221212_170001,-2.6,84.4,-0.6,77.0
20221212_171501,-2.6,84.7,-0.7,75.2
20221212_173001,-2.8,84.7,-0.7,76.2
20221212_174501,-2.9,84.5,-0.8,76.7
20221212_180001,-2.9,85.0,-0.8,76.9
20221212_181501,-3.0,84.8,-0.9,76.9
20221212_183001,-3.1,85.3,-0.9,77.1
20221212_184501,-3.2,85.3,-0.9,77.0
20221212_190001,-3.2,85.8,-0.9,77.0
20221212_191501,-3.4,86.0,-1.0,77.1
20221212_193001,-3.5,86.2,-1.0,77.1
20221212_194501,-3.5,86.3,-1.0,77.1
20221212_200001,-3.6,86.5,-1.1,77.1
20221212_201501,-3.8,87.0,-1.1,77.0
20221212_203001,-3.8,87.2,-1.2,77.2
20221212_204501,-4.0,87.1,-1.2,76.9
20221212_210001,-4.0,87.2,-1.3,76.8
20221212_211501,-4.1,87.2,-1.3,76.8
20221212_213001,-4.2,87.5,-1.3,76.7
20221212_214501,-4.3,87.7,-1.4,76.7
20221212_220001,-4.4,88.0,-1.4,76.6
20221212_221501,-4.6,88.2,-1.5,76.5
20221212_223002,-4.6,87.8,-1.5,76.2
20221212_224501,-4.6,87.8,-1.5,76.2
20221212_230001,-4.6,88.0,-1.6,76.1
20221212_231501,-4.8,88.4,-1.7,76.2
20221212_233001,-5.0,88.5,-1.7,76.3
20221212_234501,-5.1,89.2,-1.7,75.8
