datetime,temp23,humi23,temp24,humi24
20230328_000002,1.8,76.9,4.5,72.1
20230328_001501,1.7,77.3,4.4,72.2
20230328_003001,1.7,77.6,4.3,72.3
20230328_004502,1.5,78.0,4.2,72.2
20230328_010001,1.4,78.4,4.1,72.5
20230328_011501,1.3,78.4,4.0,72.4
20230328_013002,1.2,78.7,3.9,72.7
20230328_014501,1.2,78.9,3.9,72.7
20230328_020001,1.1,79.0,3.9,73.1
20230328_021502,1.0,79.4,3.7,73.3
20230328_023001,0.9,79.4,3.6,73.4
20230328_024501,0.9,79.9,3.6,73.7
20230328_030002,0.9,79.4,3.6,73.5
20230328_031501,0.9,79.4,3.5,73.2
20230328_033001,0.8,79.7,3.5,73.3
20230328_034502,0.7,79.9,3.5,73.6
20230328_040001,0.6,80.1,3.3,73.8
20230328_041501,0.6,81.0,3.3,73.9
20230328_043002,0.5,80.4,3.3,73.8
20230328_044501,0.4,80.7,3.2,73.9
20230328_050001,0.4,80.7,3.1,73.9
20230328_051502,0.3,81.1,3.1,73.7
20230328_053001,0.2,80.8,3.0,73.8
20230328_054501,0.1,81.4,2.9,73.7
20230328_060002,0.0,81.5,2.8,73.8
20230328_061501,0.0,81.2,2.8,73.8
20230328_063001,-0.1,81.0,2.8,73.8
20230328_064501,-0.1,81.6,2.7,73.8
20230328_070001,-0.2,81.9,2.6,74.0
20230328_071501,-0.3,81.7,2.5,73.9
20230328_073001,-0.2,81.6,2.5,73.8
20230328_074501,-0.1,80.4,2.5,73.1
20230328_080001,-0.1,80.4,2.5,73.2
20230328_081501,-0.1,80.3,2.5,73.2
20230328_083001,0.3,78.0,2.4,73.2
20230328_084501,0.3,78.0,2.4,73.1
20230328_090001,0.8,76.2,2.5,73.0
20230328_091501,0.8,75.9,2.5,72.6
20230328_093001,2.2,70.6,2.8,72.1
20230328_094501,3.7,64.5,3.1,70.8
20230328_100001,2.2,70.0,3.2,70.4
20230328_101501,3.4,64.8,3.1,70.0
20230328_103001,4.2,61.9,3.3,69.0
20230328_104501,4.9,60.1,3.5,68.7
20230328_110001,4.2,62.2,3.6,68.0
20230328_111501,4.4,60.1,3.6,67.1
20230328_113002,4.2,61.2,3.8,66.2
20230328_114501,4.9,54.8,3.9,65.8
20230328_120001,5.1,55.0,3.9,64.7
20230328_121501,4.9,56.5,4.0,62.6
20230328_123001,6.0,53.1,4.2,62.9
20230328_124501,5.8,53.4,4.2,62.8
20230328_130002,5.8,51.7,4.3,61.0
20230328_131501,6.2,48.3,4.5,59.9
20230328_133001,6.7,51.6,4.6,60.9
20230328_134502,6.8,49.8,4.7,60.2
20230328_140001,7.0,50.8,4.9,59.8
20230328_141501,6.7,48.6,5.0,59.1
20230328_143002,6.9,45.7,5.0,58.5
20230328_144501,7.4,50.1,5.1,59.1
20230328_150001,7.6,48.0,5.4,58.3
20230328_151502,7.5,50.3,5.5,57.6
20230328_153001,7.8,47.2,5.7,55.8
20230328_154501,8.0,46.5,5.9,56.0
20230328_160002,8.1,46.5,6.0,55.0
20230328_161501,8.5,47.4,6.2,54.4
20230328_163001,8.4,45.9,6.4,53.5
20230328_164502,8.4,43.4,6.5,54.1
20230328_170001,8.4,43.0,6.6,52.8
20230328_171501,8.5,46.9,6.7,52.3
20230328_173002,8.5,48.4,6.7,53.9
20230328_174501,8.5,43.2,6.8,50.0
20230328_180001,8.2,44.5,6.8,48.3
20230328_181502,8.3,42.5,7.0,47.5
20230328_183001,8.5,44.9,7.0,45.8
20230328_184501,8.5,43.2,7.0,46.2
20230328_190002,8.4,40.8,7.0,45.2
20230328_191501,8.2,46.5,7.1,48.0
20230328_193001,8.1,48.2,7.2,50.7
20230328_194502,8.0,49.8,7.1,52.1
20230328_200001,7.6,51.0,7.0,54.3
20230328_201501,7.5,51.9,7.0,55.1
20230328_203002,7.1,52.7,6.9,56.1
20230328_204501,6.9,53.4,6.8,57.0
20230328_210001,6.6,54.1,6.7,58.0
20230328_211502,6.4,54.7,6.6,58.7
20230328_213001,6.1,55.5,6.5,59.2
20230328_214501,6.0,56.0,6.5,60.0
20230328_220002,5.6,56.9,6.4,60.4
20230328_221501,5.3,54.8,6.3,60.2
20230328_223001,5.2,56.5,6.2,60.8
20230328_224502,4.9,53.8,6.1,60.9
20230328_230001,4.7,56.2,6.0,61.1
20230328_231501,4.6,55.4,6.0,61.3
20230328_233002,4.5,57.0,5.9,61.6
20230328_234501,4.3,57.0,5.9,62.0
