datetime,temp23,humi23,temp24,humi24
20221227_000001,6.4,89.6,7.1,95.8
20221227_001501,6.4,89.9,7.0,96.4
20221227_003001,6.4,89.9,7.0,96.2
20221227_004501,6.3,89.8,7.0,96.5
20221227_010001,6.3,90.2,7.0,96.6
20221227_011501,6.3,90.3,7.0,96.5
20221227_013001,6.2,90.4,7.0,96.7
20221227_014501,6.2,89.9,6.9,96.2
20221227_020001,6.1,89.0,6.9,95.5
20221227_021501,5.9,88.3,6.9,94.8
20221227_023001,5.8,86.4,6.8,94.8
20221227_024501,5.8,89.2,6.8,94.2
20221227_030001,5.6,89.4,6.7,94.1
20221227_031501,5.6,89.1,6.7,94.0
20221227_033002,5.5,88.7,6.7,94.0
20221227_034501,5.5,88.2,6.6,94.2
20221227_040001,5.5,87.5,6.6,93.2
20221227_041501,5.3,89.1,6.5,92.9
20221227_043001,5.3,88.7,6.4,91.3
20221227_044501,5.1,88.5,6.3,89.8
20221227_050002,5.0,88.9,6.2,90.1
20221227_051501,4.8,87.9,6.2,90.0
20221227_053001,4.6,88.4,6.1,90.5
20221227_054502,4.5,89.3,6.0,90.6
20221227_060001,4.3,89.7,5.9,90.9
20221227_061501,4.1,89.2,5.8,90.3
20221227_063001,4.1,90.5,5.8,89.8
20221227_064501,4.0,90.2,5.7,89.5
20221227_070001,3.7,91.0,5.6,89.9
20221227_071501,3.5,91.2,5.5,90.6
20221227_073001,3.3,91.4,5.4,91.2
20221227_074501,3.1,92.2,5.3,91.8
20221227_080001,3.0,92.2,5.2,92.2
20221227_081501,2.8,92.3,5.1,92.7
20221227_083001,2.7,92.5,5.0,92.9
20221227_084501,2.5,92.7,4.9,93.0
20221227_090001,2.4,92.4,4.8,93.1
20221227_091501,2.4,92.1,4.7,93.5
20221227_093001,2.6,90.7,4.7,93.5
20221227_094501,2.5,90.6,4.6,93.5
20221227_100001,3.0,87.5,4.5,93.4
20221227_101501,3.9,83.7,4.5,93.7
20221227_103002,5.8,75.2,4.7,93.2
20221227_104501,7.0,70.8,4.9,92.1
20221227_110001,6.8,74.5,5.0,91.7
20221227_111501,6.1,76.5,5.0,91.2
20221227_113001,5.7,75.7,4.9,89.1
20221227_114501,5.9,77.2,5.0,89.6
20221227_120002,5.7,76.1,5.0,89.1
20221227_121501,5.3,76.6,5.0,87.0
20221227_123001,5.0,79.0,5.0,88.2
20221227_124502,5.1,79.1,5.0,88.4
20221227_130001,5.1,80.6,5.0,88.9
20221227_131501,5.0,71.0,5.0,78.4
20221227_133002,4.9,79.4,5.0,86.9
20221227_134501,4.8,78.4,5.0,88.4
20221227_140001,4.7,82.3,5.0,89.6
20221227_141502,4.8,82.2,5.0,89.7
20221227_143001,5.0,81.4,5.1,88.2
20221227_144501,5.0,80.3,5.1,88.9
20221227_150002,4.9,80.3,5.1,88.4
20221227_151501,4.7,82.8,5.1,89.6
20221227_153001,4.7,83.9,5.0,89.5
20221227_154502,4.6,84.1,5.0,89.7
20221227_160001,4.5,83.8,5.0,89.7
20221227_161501,4.3,85.3,5.0,90.0
20221227_163002,4.2,85.7,5.0,90.5
20221227_164501,4.0,85.9,5.0,90.9
20221227_170001,3.9,87.3,4.9,91.2
20221227_171502,3.7,87.9,4.9,91.2
20221227_173001,3.5,88.3,4.8,91.4
20221227_174501,3.4,88.5,4.7,91.5
20221227_180002,3.3,88.6,4.7,91.6
20221227_181501,3.1,89.0,4.6,91.7
20221227_183001,3.0,89.0,4.5,91.9
20221227_184502,2.9,89.1,4.5,91.9
20221227_190001,2.8,88.9,4.5,92.0
20221227_191501,2.7,89.0,4.4,92.2
20221227_193002,2.5,88.9,4.4,92.3
20221227_194501,2.7,88.0,3.6,90.6
20221227_200001,2.5,88.5,4.2,90.5
20221227_201502,2.4,88.7,4.2,91.2
20221227_203001,2.3,88.8,4.2,91.7
20221227_204501,2.2,89.1,4.2,91.8
20221227_210002,2.1,89.6,4.1,92.1
20221227_211501,2.1,89.7,4.1,92.2
20221227_213001,2.0,89.9,4.0,92.3
20221227_214501,1.9,90.3,4.0,92.5
20221227_220001,1.7,90.8,3.9,92.6
20221227_221501,1.6,91.0,3.9,92.7
20221227_223001,1.5,91.3,3.8,92.8
20221227_224501,1.4,91.7,3.7,92.7
20221227_230001,1.3,91.8,3.6,92.7
20221227_231502,1.2,91.8,3.5,92.9
20221227_233001,1.1,91.9,3.5,92.9
20221227_234501,1.0,92.1,3.4,92.9
