datetime,temp23,humi23,temp24,humi24
20230104_000001,3.9,87.1,6.1,89.7
20230104_001501,3.9,87.2,6.1,89.7
20230104_003001,3.7,87.5,6.0,89.6
20230104_004501,3.6,87.6,5.9,89.6
20230104_010001,3.5,87.7,5.8,89.5
20230104_011502,3.3,87.9,5.8,89.4
20230104_013001,3.2,88.3,5.6,89.2
20230104_014501,3.1,88.1,5.6,89.4
20230104_020002,3.0,88.3,5.5,89.4
20230104_021501,2.9,88.6,5.4,89.3
20230104_023001,2.7,88.8,5.3,89.2
20230104_024502,2.6,88.9,5.2,89.1
20230104_030001,2.5,89.1,5.1,89.2
20230104_031501,2.5,89.2,5.1,89.3
20230104_033002,2.5,88.9,5.0,89.3
20230104_034501,2.5,88.0,5.0,89.3
20230104_040001,2.5,87.8,5.0,89.6
20230104_041502,2.5,87.2,4.9,90.1
20230104_043001,2.4,87.7,5.0,89.9
20230104_044501,2.4,88.2,4.9,90.0
20230104_050001,2.4,88.7,4.9,89.8
20230104_051501,2.3,88.3,4.8,90.2
20230104_053001,2.2,88.5,4.7,90.3
20230104_054501,2.1,88.5,4.7,90.2
20230104_060001,2.1,89.4,4.7,90.1
20230104_061501,2.1,89.0,4.6,90.2
20230104_063001,2.0,88.7,4.5,90.3
20230104_064502,2.0,88.4,4.5,90.4
20230104_070001,1.9,88.8,4.4,90.5
20230104_071501,1.8,89.0,4.4,90.2
20230104_073002,1.8,89.1,4.3,90.5
20230104_074501,1.8,88.3,4.3,90.4
20230104_080001,1.8,88.2,4.3,90.5
20230104_081502,1.8,88.7,4.3,90.5
20230104_083001,1.8,88.6,4.2,90.4
20230104_084501,1.8,88.7,4.2,90.7
20230104_090002,1.9,88.7,4.1,90.9
20230104_091501,2.0,88.9,4.1,91.0
20230104_093001,2.3,88.3,4.1,91.1
20230104_094502,2.5,89.0,4.2,91.2
20230104_100001,3.7,87.2,4.2,91.1
20230104_101501,3.6,85.5,4.3,91.3
20230104_103002,5.0,82.7,4.5,91.6
20230104_104501,6.6,78.2,4.7,91.0
20230104_110001,6.3,77.2,5.0,90.4
20230104_111502,5.3,82.4,5.0,90.4
20230104_113001,5.5,83.0,5.1,90.3
20230104_114501,5.8,81.0,5.2,90.3
20230104_120002,5.9,81.7,5.3,90.2
20230104_121501,5.7,82.3,5.4,89.7
20230104_123001,5.9,81.7,5.5,90.2
20230104_124502,6.1,80.9,5.5,90.2
20230104_130001,6.3,81.0,5.6,89.6
20230104_131501,6.5,79.6,5.7,88.8
20230104_133002,6.6,79.0,5.8,87.8
20230104_134501,6.7,76.9,5.9,87.0
20230104_140001,6.8,77.5,6.0,86.3
20230104_141502,7.0,76.7,6.1,85.5
20230104_143001,7.2,75.5,6.2,84.7
20230104_144501,7.2,75.6,6.3,83.7
20230104_150001,7.2,72.5,6.4,82.3
20230104_151501,7.4,74.0,6.4,82.2
20230104_153001,7.5,76.3,6.5,81.8
20230104_154501,7.5,73.0,6.6,80.6
20230104_160001,7.5,71.6,6.7,79.2
20230104_161501,7.5,69.6,6.7,77.7
20230104_163001,7.5,70.3,6.8,77.2
20230104_164501,7.5,69.3,6.9,77.8
20230104_170001,7.6,71.1,6.9,78.8
20230104_171501,7.6,72.4,7.0,79.9
20230104_173002,7.6,74.7,7.0,81.1
20230104_174501,7.5,74.5,7.0,82.3
20230104_180001,7.5,75.2,7.0,83.3
20230104_181502,7.5,75.8,7.1,83.9
20230104_183001,7.5,76.3,7.2,84.4
20230104_184501,7.5,76.5,7.2,84.5
20230104_190002,7.5,76.9,7.2,85.0
20230104_191501,7.4,77.3,7.2,85.2
20230104_193001,7.5,78.0,7.2,85.5
20230104_194502,7.5,77.7,7.2,85.7
20230104_200001,7.5,77.9,7.2,85.7
20230104_201501,7.5,77.2,7.2,85.7
20230104_203001,7.5,77.3,7.3,85.6
20230104_204501,7.5,77.6,7.3,85.8
20230104_210001,7.5,77.7,7.4,86.0
20230104_211501,7.6,77.4,7.5,85.8
20230104_213001,7.8,76.9,7.5,85.8
20230104_214501,7.8,76.8,7.5,85.6
20230104_220001,7.8,77.0,7.6,85.6
20230104_221501,8.0,76.9,7.7,85.6
20230104_223001,8.1,76.5,7.8,85.5
20230104_224501,8.2,77.5,7.9,86.0
20230104_230001,8.0,80.1,8.0,88.7
20230104_231501,8.0,82.8,7.9,91.1
20230104_233001,8.0,84.4,7.8,92.7
20230104_234501,7.9,84.0,7.8,92.8
