datetime,temp23,humi23,temp24,humi24
20230223_000001,7.3,66.6,8.0,74.4
20230223_001501,7.2,66.9,8.0,74.7
20230223_003001,7.0,67.6,7.9,74.7
20230223_004501,7.0,68.0,7.8,75.1
20230223_010001,6.9,68.7,7.8,75.2
20230223_011501,6.8,68.9,7.7,75.9
20230223_013001,6.7,69.8,7.7,76.2
20230223_014502,6.6,69.8,7.6,76.5
20230223_020001,6.6,70.4,7.6,76.6
20230223_021501,6.5,70.0,7.5,77.0
20230223_023002,6.4,71.9,7.5,77.2
20230223_024501,6.4,71.5,7.5,77.3
20230223_030001,6.3,71.6,7.5,77.7
20230223_031502,6.3,71.3,7.4,77.8
20230223_033001,6.3,71.8,7.4,78.1
20230223_034501,6.2,72.2,7.4,78.4
20230223_040002,6.1,72.2,7.4,78.8
20230223_041501,6.1,72.5,7.3,78.6
20230223_043001,6.0,72.8,7.2,78.9
20230223_044502,5.9,72.9,7.2,78.6
20230223_050001,5.9,72.7,7.2,78.7
20230223_051501,5.8,72.9,7.2,78.9
20230223_053002,5.7,73.3,7.1,78.9
20230223_054501,5.6,73.4,7.1,78.8
20230223_060001,5.5,73.6,7.0,78.8
20230223_061502,5.4,74.2,7.0,78.9
20230223_063001,5.3,74.7,7.0,79.0
20230223_064501,5.2,75.0,6.9,78.9
20230223_070002,5.2,74.7,6.9,79.0
20230223_071501,5.2,74.5,6.8,79.1
20230223_073001,5.2,74.4,6.8,79.2
20230223_074501,5.2,74.5,6.8,79.0
20230223_080001,5.2,75.3,6.8,79.1
20230223_081501,5.3,78.4,6.8,80.0
20230223_083001,5.4,76.4,6.7,79.8
20230223_084501,5.5,77.1,6.8,79.8
20230223_090001,5.6,78.0,6.8,79.7
20230223_091501,5.8,79.9,6.8,79.5
20230223_093001,6.2,80.5,6.8,80.0
20230223_094501,6.4,75.7,6.9,79.7
20230223_100001,6.6,78.7,7.0,81.0
20230223_101501,6.8,76.2,7.0,80.6
20230223_103001,7.0,76.4,7.1,82.3
20230223_104501,7.3,77.0,7.2,83.6
20230223_110001,7.7,78.9,7.2,83.6
20230223_111501,7.8,75.0,7.4,84.1
20230223_113001,8.1,74.9,7.5,84.3
20230223_114502,8.3,76.7,7.6,84.6
20230223_120001,8.6,75.4,7.7,84.6
20230223_121501,8.7,75.4,7.8,84.4
20230223_123002,9.0,73.6,7.9,84.5
20230223_124501,9.3,74.9,8.0,84.4
20230223_130001,9.6,73.2,8.2,84.3
20230223_131502,9.6,73.6,8.3,84.0
20230223_133001,10.0,71.4,8.4,83.7
20230223_134501,10.1,71.1,8.5,83.4
20230223_140002,10.2,71.3,8.6,83.6
20230223_141501,10.3,71.2,8.8,83.6
20230223_143001,10.6,70.1,8.9,83.1
20230223_144502,10.6,70.0,9.0,82.8
20230223_150001,10.8,69.1,9.0,82.4
20230223_151501,10.8,68.5,9.2,82.1
20230223_153002,11.1,67.5,9.2,81.7
20230223_154501,11.0,67.8,9.3,81.5
20230223_160001,11.0,67.1,9.4,81.4
20230223_161502,11.0,67.9,9.4,81.3
20230223_163001,10.9,69.0,9.4,81.3
20230223_164501,10.8,69.0,9.5,80.7
20230223_170002,10.7,69.9,9.4,81.2
20230223_171501,10.7,70.2,9.4,81.2
20230223_173001,10.6,69.8,9.4,81.2
20230223_174502,10.5,70.2,9.4,81.1
20230223_180001,10.3,70.6,9.4,81.0
20230223_181501,10.2,71.2,9.4,81.0
20230223_183001,10.0,71.6,9.3,80.9
20230223_184501,9.8,72.4,9.3,80.7
20230223_190001,9.5,72.5,9.2,80.7
20230223_191501,9.3,72.7,9.2,80.5
20230223_193001,9.0,72.7,9.0,80.5
20230223_194501,8.9,72.7,9.0,80.8
20230223_200001,8.6,72.9,8.9,80.9
20230223_201502,8.4,73.3,8.8,81.9
20230223_203001,8.2,73.7,8.8,82.1
20230223_204501,8.0,74.1,8.6,82.2
20230223_210002,7.8,74.7,8.6,82.2
20230223_211501,7.6,74.7,8.2,81.2
20230223_213001,7.4,75.0,8.3,80.7
20230223_214502,7.2,75.3,8.3,81.0
20230223_220001,7.2,75.2,8.2,81.2
20230223_221501,7.0,75.1,8.1,81.3
20230223_223001,7.0,75.3,8.1,81.5
20230223_224501,6.8,75.7,8.0,81.5
20230223_230001,6.7,76.0,8.0,81.5
20230223_231502,6.6,76.3,7.9,81.5
20230223_233001,6.5,76.8,7.8,81.7
20230223_234501,6.4,77.1,7.8,81.5
