datetime,temp23,humi23,temp24,humi24
20230429_000002,10.9,85.2,12.0,82.9
20230429_001501,10.8,84.1,12.0,82.9
20230429_003001,10.8,84.0,11.9,82.8
20230429_004501,10.7,83.6,11.9,82.7
20230429_010001,10.6,83.2,11.9,82.7
20230429_011501,10.4,83.1,11.8,82.7
20230429_013001,10.4,82.8,11.7,82.7
20230429_014501,10.2,82.7,11.6,82.7
20230429_020001,10.1,82.6,11.5,82.7
20230429_021502,10.0,82.7,11.5,82.6
20230429_023001,10.0,82.5,11.5,82.7
20230429_024501,9.9,82.5,11.4,82.8
20230429_030002,9.8,82.6,11.4,82.7
20230429_031501,9.8,82.9,11.3,83.2
20230429_033001,9.7,82.9,11.3,83.5
20230429_034501,9.6,83.6,11.2,83.6
20230429_040001,9.6,83.0,11.1,83.7
20230429_041501,9.5,82.9,11.1,84.0
20230429_043001,9.5,82.7,11.1,84.1
20230429_044501,9.5,83.6,11.0,83.8
20230429_050001,9.5,83.0,11.0,84.5
20230429_051502,9.4,83.0,11.0,84.2
20230429_053001,9.5,82.9,11.0,84.0
20230429_054501,9.4,83.3,10.9,84.0
20230429_060002,9.4,83.0,10.9,84.0
20230429_061501,9.4,83.3,10.9,83.9
20230429_063001,9.4,83.2,10.9,83.9
20230429_064501,9.4,83.2,10.8,83.7
20230429_070001,9.4,83.2,10.8,83.9
20230429_071501,9.8,81.8,10.8,83.8
20230429_073001,10.9,85.1,10.9,84.1
20230429_074501,12.5,76.1,11.1,84.1
20230429_080001,13.0,80.6,11.3,84.5
20230429_081501,12.7,77.6,11.4,85.2
20230429_083001,11.8,81.5,11.4,84.8
20230429_084501,11.6,80.8,11.4,85.3
20230429_090001,13.7,79.4,11.9,91.9
20230429_091501,14.1,77.9,13.1,85.9
20230429_093001,15.0,72.2,12.6,86.9
20230429_094501,15.6,72.7,12.7,86.3
20230429_100001,16.4,69.0,12.9,85.9
20230429_101501,16.1,70.8,13.1,85.3
20230429_103001,17.9,66.8,13.3,84.5
20230429_104501,18.0,63.8,13.6,83.7
20230429_110001,18.2,64.3,13.9,82.7
20230429_111502,17.4,66.9,14.0,82.7
20230429_113001,17.5,65.6,14.2,82.3
20230429_114501,17.7,66.5,14.3,81.8
20230429_120001,18.6,61.1,17.1,71.2
20230429_121501,18.9,59.3,18.2,66.9
20230429_123001,18.1,63.8,16.8,73.8
20230429_124501,19.0,59.4,17.6,68.4
20230429_130001,18.8,60.4,17.2,68.0
20230429_131501,18.8,58.5,17.0,67.5
20230429_133001,19.3,55.8,17.4,63.8
20230429_134501,19.2,55.9,18.0,63.5
20230429_140001,20.1,54.5,17.8,65.0
20230429_141501,20.1,51.9,17.5,67.3
20230429_143001,20.0,55.7,17.5,67.7
20230429_144501,20.4,52.6,17.6,67.8
20230429_150001,20.5,52.3,17.6,68.2
20230429_151501,20.7,50.4,17.8,67.7
20230429_153001,20.6,51.9,17.8,67.7
20230429_154501,20.5,53.8,18.0,67.2
20230429_160001,20.8,47.1,18.0,67.1
20230429_161501,21.0,50.7,18.1,66.8
20230429_163001,20.6,51.6,18.2,66.5
20230429_164501,20.4,50.8,18.3,66.3
20230429_170001,20.6,51.0,18.4,65.9
20230429_171501,20.1,53.9,18.5,65.6
20230429_173001,20.3,54.8,18.5,65.5
20230429_174501,19.8,56.2,18.4,66.2
20230429_180001,19.8,50.2,18.4,65.7
20230429_181501,19.7,54.4,18.4,65.6
20230429_183001,19.7,56.0,18.4,64.4
20230429_184501,19.3,52.9,18.4,64.7
20230429_190001,19.1,54.5,18.3,65.5
20230429_191501,19.0,57.5,18.2,66.0
20230429_193001,18.4,57.5,18.1,66.1
20230429_194501,18.1,58.8,17.9,67.1
20230429_200001,17.8,57.5,17.8,67.0
20230429_201502,17.5,61.6,17.6,66.7
20230429_203001,17.4,61.4,17.5,67.2
20230429_204501,17.2,62.0,17.4,67.9
20230429_210001,16.9,63.0,17.2,68.2
20230429_211501,16.6,62.3,17.0,68.4
20230429_213001,16.4,63.9,16.9,68.7
20230429_214501,16.1,64.8,16.8,68.9
20230429_220001,16.0,65.0,16.7,69.2
20230429_221501,15.8,65.6,16.6,69.5
20230429_223001,15.6,66.2,16.5,69.7
20230429_224501,15.3,66.6,16.4,70.0
20230429_230001,15.2,67.0,16.2,70.2
20230429_231501,15.0,66.4,16.1,70.4
20230429_233001,14.8,67.9,16.0,70.5
20230429_234501,14.6,68.5,15.9,70.7
