datetime,temp23,humi23,temp24,humi24
20221127_190846,1.0,85.7,1.3,88.6
20221127_191501,2.0,80.9,2.0,85.7
20221127_193001,2.1,80.9,2.1,85.5
20221127_194501,2.1,81.0,2.1,85.5
20221127_200002,2.1,80.9,2.2,85.6
20221127_201501,2.1,80.9,2.1,85.7
20221127_203001,2.1,81.1,2.1,85.8
20221127_204502,2.1,81.0,2.1,85.9
20221127_210001,2.2,81.1,2.1,86.0
20221127_211501,2.1,81.4,2.1,86.2
20221127_213002,2.2,81.4,2.1,86.2
20221127_214501,2.2,81.3,2.1,86.3
20221127_220001,2.2,81.4,2.1,86.4
20221127_221502,2.2,81.4,2.1,86.3
20221127_223001,2.2,81.4,2.2,86.4
20221127_224501,2.2,81.4,2.1,86.4
20221127_230002,2.2,81.4,2.1,86.4
20221127_231501,2.2,81.2,2.1,86.5
20221127_233001,2.2,81.3,2.1,86.6
20221127_234502,2.2,81.4,2.1,86.5
