datetime,temp23,humi23,temp24,humi24
20230321_000001,7.8,72.8,9.4,75.5
20230321_001501,7.8,72.9,9.3,75.6
20230321_003001,7.6,73.1,9.2,75.7
20230321_004501,7.5,73.2,9.2,75.8
20230321_010002,7.5,73.4,9.2,76.0
20230321_011501,7.4,73.6,9.1,76.0
20230321_013001,7.3,73.6,9.0,76.1
20230321_014502,7.2,73.8,9.0,76.2
20230321_020001,7.2,73.9,9.0,76.3
20230321_021501,7.2,73.9,8.9,76.5
20230321_023002,7.2,74.0,8.9,76.5
20230321_024501,7.1,74.2,8.9,76.6
20230321_030001,7.1,74.2,8.8,76.7
20230321_031502,7.0,74.4,8.8,76.8
20230321_033001,7.0,74.7,8.8,77.0
20230321_034501,7.0,74.7,8.7,77.0
20230321_040002,7.0,74.8,8.7,77.1
20230321_041501,7.0,74.8,8.6,77.2
20230321_043001,7.0,75.1,8.6,77.3
20230321_044501,6.9,75.2,8.6,77.4
20230321_050001,6.9,75.3,8.6,77.3
20230321_051501,6.9,75.3,8.6,77.5
20230321_053001,6.8,75.5,8.5,77.5
20230321_054501,6.8,75.6,8.5,77.6
20230321_060001,6.8,75.8,8.5,77.7
20230321_061501,6.8,75.8,8.4,77.7
20230321_063002,6.8,75.9,8.5,77.9
20230321_064501,6.8,75.9,8.4,77.9
20230321_070001,6.8,75.8,8.4,77.9
20230321_071502,6.8,75.7,8.4,78.0
20230321_073001,6.9,75.4,8.4,78.2
20230321_074501,7.0,75.0,8.4,78.5
20230321_080002,7.1,74.9,8.4,78.2
20230321_081501,7.2,74.7,8.4,78.0
20230321_083001,7.4,74.8,8.4,78.1
20230321_084502,7.6,73.9,8.4,78.0
20230321_090001,7.8,74.9,8.5,78.1
20230321_091501,8.0,73.2,8.5,77.9
20230321_093002,8.3,72.1,8.6,77.9
20230321_094501,8.7,69.7,8.6,77.3
20230321_100001,9.0,69.2,8.7,77.5
20230321_101502,9.4,67.6,8.8,77.2
20230321_103001,9.8,65.1,8.9,77.3
20230321_104501,10.3,62.7,9.0,77.0
20230321_110002,10.4,63.0,9.1,76.7
20230321_111501,10.8,60.8,9.2,76.3
20230321_113001,11.7,60.0,9.4,76.0
20230321_114501,12.4,55.8,9.5,75.1
20230321_120001,12.5,55.9,9.7,74.4
20230321_121501,13.1,56.6,10.0,73.6
20230321_123001,13.0,56.3,10.3,72.7
20230321_124501,13.3,54.4,10.3,72.8
20230321_130001,13.6,53.7,10.5,73.1
20230321_131501,13.7,52.4,10.7,72.6
20230321_133001,13.8,56.4,10.9,71.9
20230321_134501,14.3,50.9,11.1,70.6
20230321_140001,14.4,49.8,11.3,69.4
20230321_141501,14.9,50.9,11.5,69.7
20230321_143001,15.3,49.7,11.7,68.8
20230321_144501,15.9,49.9,12.5,65.5
20230321_150001,16.0,47.5,12.5,66.5
20230321_151501,15.8,46.5,12.5,65.8
20230321_153001,15.8,44.8,12.6,64.5
20230321_154502,16.0,49.0,12.7,65.2
20230321_160001,16.0,49.5,12.9,65.5
20230321_161501,15.8,50.2,12.9,66.1
20230321_163002,15.8,51.0,13.0,66.2
20230321_164501,15.6,49.0,13.0,66.7
20230321_170001,15.8,51.0,13.1,66.6
20230321_171502,15.6,49.6,13.1,66.7
20230321_173001,15.5,52.6,13.1,66.5
20230321_174501,15.3,50.2,13.1,65.9
20230321_180002,15.2,52.7,13.1,66.5
20230321_181501,15.0,53.5,13.2,64.3
20230321_183001,14.8,52.4,13.1,66.2
20230321_184502,14.7,54.0,13.1,66.9
20230321_190001,14.4,55.8,13.0,67.5
20230321_191501,14.2,56.9,13.0,67.9
20230321_193002,14.0,57.8,12.8,68.2
20230321_194501,13.9,58.3,12.8,68.5
20230321_200001,13.7,58.6,12.8,68.8
20230321_201502,13.5,59.0,12.7,69.0
20230321_203001,13.4,59.3,12.7,69.2
20230321_204501,13.3,59.7,12.6,69.4
20230321_210002,13.1,60.0,12.5,69.7
20230321_211501,12.9,60.6,12.5,69.8
20230321_213001,12.7,61.2,12.5,70.3
20230321_214501,12.5,61.4,12.4,70.4
20230321_220001,12.2,62.2,12.3,70.9
20230321_221501,12.0,62.8,12.2,71.0
20230321_223001,11.9,63.4,12.1,71.5
20230321_224501,11.7,63.8,12.0,71.6
20230321_230001,11.5,64.4,11.9,71.8
20230321_231501,11.4,64.4,11.8,71.9
20230321_233002,11.1,64.9,11.7,72.0
20230321_234501,11.0,65.4,11.7,72.1
