datetime,temp23,humi23,temp24,humi24
20230503_000001,9.4,80.2,11.6,78.9
20230503_001502,9.2,80.5,11.5,78.8
20230503_003001,9.1,80.5,11.4,78.9
20230503_004501,8.9,81.2,11.3,78.8
20230503_010001,8.6,81.3,11.2,78.8
20230503_011501,8.5,81.5,11.1,78.9
20230503_013001,8.3,82.0,11.0,79.0
20230503_014501,8.2,82.2,10.9,78.9
20230503_020001,8.1,82.3,10.8,79.1
20230503_021501,7.8,82.8,10.7,78.9
20230503_023002,7.8,82.9,10.5,79.0
20230503_024501,7.6,83.1,10.4,78.9
20230503_030001,7.5,83.5,10.3,78.9
20230503_031502,7.3,83.6,10.2,78.7
20230503_033001,7.2,83.6,10.1,78.7
20230503_034501,7.1,83.8,10.0,78.6
20230503_040001,6.9,84.0,10.0,78.5
20230503_041501,6.9,83.8,9.8,78.5
20230503_043001,6.8,83.7,9.7,78.5
20230503_044501,6.8,83.4,9.7,78.7
20230503_050001,6.7,83.5,9.6,78.8
20230503_051501,6.7,83.6,9.5,79.0
20230503_053001,6.7,82.9,9.5,79.0
20230503_054501,6.6,83.6,9.4,79.2
20230503_060001,6.6,83.3,9.4,79.4
20230503_061501,6.6,83.4,9.4,79.5
20230503_063002,6.6,83.6,9.4,79.6
20230503_064501,6.6,83.6,9.3,79.8
20230503_070001,6.7,83.2,9.3,80.0
20230503_071501,6.7,83.0,9.2,79.9
20230503_073001,6.7,83.3,9.2,80.1
20230503_074501,6.9,82.9,9.2,80.3
20230503_080001,7.0,82.7,9.2,81.4
20230503_081501,7.2,83.9,9.2,81.0
20230503_083001,7.2,82.4,9.2,81.0
20230503_084501,7.4,83.4,9.2,81.0
20230503_090001,7.5,83.6,9.3,81.1
20230503_091501,7.6,82.8,9.4,81.2
20230503_093001,7.8,83.6,9.4,81.2
20230503_094501,8.0,83.5,9.4,81.2
20230503_100001,8.2,83.7,9.5,81.2
20230503_101501,8.5,85.4,9.5,81.9
20230503_103001,8.7,82.5,9.6,81.9
20230503_104501,9.0,83.6,9.7,82.5
20230503_110001,9.2,82.0,9.7,82.2
20230503_111501,9.8,82.6,9.9,82.8
20230503_113001,10.0,80.8,10.0,81.5
20230503_114502,10.2,81.8,10.1,82.3
20230503_120001,10.3,80.8,10.2,81.2
20230503_121501,10.6,80.9,10.3,81.3
20230503_123002,11.1,78.5,10.4,81.2
20230503_124501,12.3,74.1,10.7,81.0
20230503_130001,12.5,74.6,12.6,80.4
20230503_131501,13.3,72.3,12.2,82.2
20230503_133001,13.6,71.0,12.4,80.9
20230503_134501,13.8,71.9,12.5,82.3
20230503_140002,14.4,70.3,12.9,79.5
20230503_141501,15.0,69.3,13.4,80.3
20230503_143001,15.5,65.0,14.0,77.1
20230503_144502,15.8,62.2,14.3,73.9
20230503_150001,15.8,59.7,14.5,71.4
20230503_150002,17.5,54.2,15.8,65.6
20230503_154501,17.4,55.4,15.6,66.2
20230503_160001,17.5,55.9,15.8,67.0
20230503_161502,17.8,55.2,15.7,69.2
20230503_163001,17.8,49.8,15.7,68.7
20230503_164501,17.8,49.8,16.0,59.3
20230503_170002,17.6,48.7,16.5,53.2
20230503_171501,18.0,49.0,16.2,61.8
20230503_173001,18.2,48.2,16.4,62.0
20230503_174502,18.0,50.9,16.5,64.1
20230503_180001,17.6,52.9,16.5,64.7
20230503_181501,17.4,51.0,16.5,65.2
20230503_183001,17.6,52.0,16.5,65.7
20230503_184501,17.5,51.9,16.6,66.4
20230503_190001,17.5,52.0,16.7,67.0
20230503_191502,17.2,52.5,16.7,67.4
20230503_193001,17.2,52.0,16.6,67.5
20230503_194501,16.9,52.2,16.5,67.6
20230503_200001,16.4,53.7,16.4,68.4
20230503_201501,16.1,55.3,16.3,69.2
20230503_203001,16.0,56.2,16.1,69.8
20230503_204501,15.8,60.5,16.0,70.0
20230503_210001,15.7,63.5,15.9,70.2
20230503_211501,15.3,62.9,15.8,70.5
20230503_213001,15.0,64.1,15.6,70.8
20230503_214501,14.6,63.9,15.5,71.2
20230503_220001,14.5,66.3,15.4,71.3
20230503_221501,14.3,67.0,15.3,71.7
20230503_223001,14.1,67.7,15.1,71.8
20230503_224501,13.9,68.4,15.0,72.1
20230503_230001,13.6,68.7,14.9,72.4
20230503_231501,13.4,69.3,14.7,72.6
20230503_233001,13.2,70.8,14.6,72.9
20230503_234501,13.0,71.1,14.5,73.2
