datetime,temp23,humi23,temp24,humi24
20230502_000001,10.9,77.6,12.3,77.9
20230502_001501,10.8,77.3,12.2,78.0
20230502_003001,10.8,77.4,12.2,78.4
20230502_004501,10.7,77.2,12.1,78.4
20230502_010001,10.6,77.6,12.1,78.4
20230502_011501,10.6,78.0,12.0,78.6
20230502_013001,10.5,78.2,12.0,78.6
20230502_014501,10.4,78.2,11.9,78.8
20230502_020001,10.3,78.2,11.9,78.9
20230502_021502,10.3,78.4,11.9,78.8
20230502_023001,10.2,78.7,11.9,78.8
20230502_024501,10.1,79.0,11.7,79.0
20230502_030001,10.0,79.1,11.7,78.9
20230502_031501,9.8,79.6,11.7,79.0
20230502_033001,9.7,79.5,11.6,79.0
20230502_034501,9.6,79.9,11.5,79.2
20230502_040001,9.5,79.7,11.5,79.1
20230502_041501,9.4,79.8,11.4,79.5
20230502_043001,9.4,80.1,11.3,79.4
20230502_044501,9.2,80.1,11.3,79.3
20230502_050001,9.2,80.3,11.2,79.4
20230502_051501,9.1,80.3,11.1,79.5
20230502_053002,9.0,80.5,11.1,79.5
20230502_054501,8.9,80.7,11.0,79.6
20230502_060001,8.8,80.9,11.0,79.5
20230502_061502,8.7,81.2,10.9,79.6
20230502_063001,8.6,81.3,10.8,79.7
20230502_064501,8.6,81.2,10.8,79.5
20230502_070002,8.6,80.9,10.7,79.4
20230502_071501,8.8,80.1,10.7,79.7
20230502_073001,9.1,79.3,10.7,79.4
20230502_074502,9.2,79.9,10.6,80.5
20230502_080001,9.4,79.1,10.7,79.8
20230502_081501,9.6,80.1,10.8,79.7
20230502_083002,10.0,78.1,10.8,79.8
20230502_084501,10.2,77.9,10.9,79.8
20230502_090001,10.5,79.6,10.9,80.0
20230502_091502,10.8,76.7,11.0,80.4
20230502_093001,10.9,77.2,11.0,80.5
20230502_094501,10.9,77.1,11.1,80.4
20230502_100002,11.1,77.2,11.1,80.4
20230502_101501,12.0,74.7,11.2,80.4
20230502_103001,12.7,73.0,11.3,80.6
20230502_104502,13.1,72.6,11.5,80.8
20230502_110001,13.0,71.7,11.5,80.9
20230502_111501,13.2,71.4,11.7,80.8
20230502_113002,13.5,70.7,11.9,80.5
20230502_114501,13.9,67.8,12.0,80.0
20230502_120001,13.9,68.5,12.1,79.5
20230502_121502,14.4,67.8,12.3,79.0
20230502_123001,14.6,67.0,12.5,78.5
20230502_124501,14.4,68.6,12.6,78.2
20230502_130002,13.7,72.5,12.7,78.9
20230502_131501,13.5,76.0,12.7,79.6
20230502_133001,13.6,75.2,12.7,80.0
20230502_134502,13.7,75.3,12.7,80.4
20230502_140001,14.2,73.6,12.8,80.0
20230502_141501,14.3,72.6,12.9,80.0
20230502_143002,14.2,74.4,13.0,79.5
20230502_144501,14.3,74.7,13.0,79.3
20230502_150001,14.8,73.8,13.1,79.0
20230502_151502,14.8,70.2,13.2,79.5
20230502_153001,15.0,69.4,13.3,78.6
20230502_154501,15.0,69.6,13.3,78.7
20230502_160002,14.7,71.8,13.5,78.5
20230502_161501,14.5,72.4,13.4,78.6
20230502_163001,13.9,67.5,13.5,77.8
20230502_164502,13.9,67.8,13.5,77.4
20230502_170001,13.7,66.8,13.4,76.5
20230502_171501,14.2,63.1,13.5,75.7
20230502_173002,14.1,63.7,13.5,74.9
20230502_174501,14.2,62.5,13.5,74.7
20230502_180001,14.1,65.9,13.5,75.1
20230502_181502,13.8,63.4,13.5,74.5
20230502_183001,13.8,67.1,13.5,74.8
20230502_184501,13.6,69.1,13.5,75.2
20230502_190002,12.9,71.6,13.3,75.7
20230502_191501,12.9,71.9,13.3,75.9
20230502_193001,12.7,72.5,13.1,76.8
20230502_194502,12.3,74.4,13.1,76.9
20230502_200001,12.1,74.3,13.0,77.2
20230502_201501,12.1,73.7,13.0,77.6
20230502_203002,12.1,73.9,12.9,77.9
20230502_204501,11.9,74.4,12.8,78.2
20230502_210001,11.7,74.7,12.7,78.5
20230502_211502,11.5,75.1,12.7,78.6
20230502_213001,11.4,75.9,12.5,78.8
20230502_214501,11.1,76.4,12.5,78.9
20230502_220002,11.0,76.7,12.4,78.9
20230502_221501,10.7,77.4,12.3,78.9
20230502_223001,10.5,77.7,12.2,78.9
20230502_224502,10.4,77.9,12.1,78.9
20230502_230001,10.1,78.7,12.0,78.9
20230502_231501,10.0,79.1,11.9,78.9
20230502_233002,9.7,79.5,11.8,78.9
20230502_234501,9.5,79.9,11.7,78.9
