datetime,temp23,humi23,temp24,humi24
20230307_000001,2.1,69.7,3.1,73.7
20230307_001501,2.0,70.1,3.0,73.9
20230307_003001,2.0,70.1,3.0,74.2
20230307_004501,1.9,70.5,3.0,74.2
20230307_010001,1.9,70.7,3.0,74.4
20230307_011501,1.9,70.9,3.0,74.5
20230307_013001,1.8,71.0,3.0,75.0
20230307_014501,1.7,71.0,2.9,75.0
20230307_020001,1.7,71.2,2.9,75.3
20230307_021501,1.7,71.4,2.9,75.2
20230307_023001,1.6,71.6,2.9,75.4
20230307_024501,1.6,71.9,2.9,75.3
20230307_030001,1.6,71.8,2.8,75.3
20230307_031501,1.6,71.7,2.8,74.9
20230307_033001,1.5,71.8,2.8,74.8
20230307_034501,1.5,71.7,2.8,74.4
20230307_040001,1.5,71.2,2.8,74.6
20230307_041501,1.5,70.0,2.8,74.3
20230307_043002,1.5,70.6,2.7,74.2
20230307_044501,1.5,71.0,2.7,74.3
20230307_050001,1.5,69.2,2.7,74.2
20230307_051501,1.5,69.1,2.6,73.7
20230307_053001,1.5,69.2,2.7,73.1
20230307_054501,1.6,70.5,2.7,73.0
20230307_060002,1.4,70.6,2.6,72.4
20230307_061501,1.4,69.1,2.5,71.7
20230307_063001,1.4,69.9,2.5,71.5
20230307_064502,1.2,69.4,2.5,72.0
20230307_070001,1.1,69.7,2.5,71.7
20230307_071501,1.1,70.6,2.4,71.5
20230307_073001,1.0,70.6,2.4,71.9
20230307_074501,1.4,69.1,2.3,71.4
20230307_080001,2.0,66.4,2.4,71.8
20230307_081501,2.0,66.8,2.5,71.6
20230307_083001,1.9,67.0,2.5,71.4
20230307_084501,1.8,66.7,2.4,71.6
20230307_090001,2.0,66.0,2.5,71.3
20230307_091501,2.3,64.3,2.5,71.4
20230307_093001,2.5,64.6,2.5,70.4
20230307_094501,3.3,62.0,2.7,70.4
20230307_100001,3.6,59.9,2.8,69.1
20230307_101501,4.2,56.8,3.0,67.3
20230307_103001,5.3,53.7,3.2,66.7
20230307_104501,5.8,51.7,3.3,66.8
20230307_110001,5.6,51.6,3.5,66.0
20230307_111501,6.0,48.7,3.7,65.2
20230307_113002,5.5,53.4,3.9,63.9
20230307_114501,5.9,51.4,4.0,63.9
20230307_120001,6.6,49.7,4.1,64.5
20230307_121502,6.2,52.6,4.2,63.5
20230307_123001,6.6,50.1,4.3,63.7
20230307_124501,7.0,50.0,4.5,63.7
20230307_130002,7.0,48.0,4.5,63.2
20230307_131501,7.2,48.6,4.7,62.4
20230307_133001,7.3,50.0,4.9,62.6
20230307_134502,7.4,51.5,5.0,62.4
20230307_140001,7.5,51.1,5.1,62.0
20230307_141501,7.7,47.3,5.3,62.3
20230307_143002,7.8,50.1,5.4,61.3
20230307_144501,7.9,50.1,5.5,61.4
20230307_150001,8.0,50.9,5.6,61.1
20230307_151502,8.1,49.0,5.7,60.5
20230307_153001,8.2,49.5,5.7,60.5
20230307_154501,8.2,49.4,5.8,59.6
20230307_160002,8.2,48.8,5.9,58.7
20230307_161501,8.2,47.0,5.9,58.9
20230307_163001,8.3,44.0,6.0,58.1
20230307_164501,8.1,47.7,6.1,57.5
20230307_170001,8.0,48.0,6.2,58.2
20230307_171501,7.8,47.1,6.1,58.3
20230307_173001,7.6,48.9,6.1,57.3
20230307_174501,7.4,50.5,5.9,58.7
20230307_180001,7.0,50.4,5.8,60.6
20230307_181501,6.9,51.5,5.8,61.1
20230307_183001,6.6,51.8,5.6,62.2
20230307_184501,6.4,54.2,5.6,63.1
20230307_190001,6.1,53.6,5.5,64.0
20230307_191501,5.9,55.7,5.4,64.0
20230307_193001,5.6,56.7,5.3,64.3
20230307_194501,5.4,57.6,5.3,64.4
20230307_200001,5.1,58.2,5.2,64.7
20230307_201501,4.9,58.8,5.1,65.0
20230307_203001,4.6,59.1,5.0,64.9
20230307_204501,4.4,59.6,5.0,65.1
20230307_210001,4.2,60.0,4.9,65.3
20230307_211501,4.1,60.1,4.7,65.5
20230307_213001,4.0,59.8,4.7,65.6
20230307_214501,3.9,60.3,4.7,65.8
20230307_220001,3.9,60.4,4.7,65.9
20230307_221501,3.7,60.7,4.5,66.1
20230307_223001,3.7,61.8,4.5,65.6
20230307_224501,3.6,61.0,4.4,65.0
20230307_230001,3.6,60.5,4.4,64.1
20230307_231501,3.5,60.5,4.4,64.1
20230307_233001,3.5,60.5,4.4,64.1
20230307_234502,3.5,60.0,4.3,63.9
