datetime,temp23,humi23,temp24,humi24
20230313_000001,5.3,84.2,5.6,86.7
20230313_001502,5.3,84.1,5.6,85.8
20230313_003001,5.1,84.0,5.6,85.8
20230313_004501,5.3,84.0,5.6,86.0
20230313_010001,5.3,83.7,5.6,86.1
20230313_011501,5.1,83.0,5.6,85.7
20230313_013001,5.1,83.4,5.6,86.8
20230313_014501,5.0,82.6,5.6,85.9
20230313_020001,5.0,82.1,5.6,85.5
20230313_021501,5.0,81.3,5.5,85.2
20230313_023001,4.7,81.7,5.5,85.0
20230313_024501,4.7,81.8,5.5,84.8
20230313_030001,4.5,82.0,5.5,84.7
20230313_031501,4.3,81.9,5.4,84.6
20230313_033001,4.2,81.9,5.3,84.6
20230313_034501,4.2,82.3,5.3,84.6
20230313_040001,4.1,81.9,5.3,84.5
20230313_041501,4.0,81.9,5.3,84.5
20230313_043001,4.0,82.3,5.3,84.3
20230313_044501,4.0,81.9,5.2,84.3
20230313_050001,3.9,82.0,5.2,84.3
20230313_051501,3.9,82.1,5.2,84.1
20230313_053001,3.9,81.9,5.1,84.0
20230313_054501,4.0,81.5,5.1,83.9
20230313_060001,4.1,81.1,5.1,83.6
20230313_061502,4.2,80.4,5.1,83.6
20230313_063001,4.3,80.4,5.1,83.5
20230313_064501,4.3,79.9,5.1,83.4
20230313_070001,4.2,80.4,5.1,83.5
20230313_071501,4.4,80.5,5.1,83.6
20230313_073001,4.5,79.1,5.1,83.4
20230313_074501,4.7,78.6,5.3,82.8
20230313_080001,4.9,78.1,5.3,83.0
20230313_081501,5.0,77.7,5.3,82.9
20230313_083001,5.1,77.1,5.3,82.8
20230313_084502,5.5,74.4,5.4,82.6
20230313_090001,5.7,75.3,5.5,82.8
20230313_091501,6.1,73.7,6.6,79.0
20230313_093002,6.7,70.7,6.0,81.0
20230313_094501,7.0,71.7,5.9,81.7
20230313_100001,7.0,73.7,5.9,82.4
20230313_101502,7.9,71.9,6.0,82.5
20230313_103001,9.6,66.9,6.3,82.3
20230313_104501,11.9,59.4,6.7,82.0
20230313_110002,10.3,62.2,7.2,80.5
20230313_111501,11.4,59.3,7.5,79.6
20230313_113001,11.6,60.8,8.9,75.7
20230313_114502,12.8,58.2,8.3,78.3
20230313_120001,12.5,59.8,8.5,78.4
20230313_121501,12.8,59.4,8.7,78.6
20230313_123002,12.5,61.5,9.0,78.7
20230313_124501,13.0,61.0,9.4,79.7
20230313_130001,13.0,62.4,9.8,79.2
20230313_131502,13.2,61.7,10.2,77.9
20230313_133001,13.6,60.1,10.4,77.3
20230313_134501,14.0,60.2,10.7,76.8
20230313_140002,14.8,58.4,10.7,77.3
20230313_141501,15.2,58.1,11.0,76.9
20230313_143001,15.4,56.6,11.2,76.7
20230313_144502,15.6,57.4,11.5,76.5
20230313_150001,15.8,56.6,11.7,76.2
20230313_151501,15.9,56.0,11.9,75.8
20230313_153002,16.2,55.6,11.9,76.0
20230313_154501,16.4,54.6,12.2,75.3
20230313_160001,16.6,53.0,12.3,74.7
20230313_161502,16.8,52.0,12.5,74.4
20230313_163001,16.7,51.9,12.5,74.2
20230313_164501,17.0,50.8,12.5,74.0
20230313_170001,17.2,50.0,12.8,71.2
20230313_171501,17.1,50.4,12.9,72.3
20230313_173001,17.1,50.3,12.9,72.9
20230313_174501,16.7,50.2,12.9,72.5
20230313_180001,16.5,51.0,12.9,72.6
20230313_181501,16.2,51.6,12.9,72.8
20230313_183001,15.9,52.6,12.8,73.2
20230313_184501,15.6,54.1,12.7,73.0
20230313_190001,15.2,55.1,12.7,73.3
20230313_191501,14.9,54.4,12.6,72.5
20230313_193001,14.6,54.2,12.5,73.0
20230313_194501,14.2,53.7,12.5,72.1
20230313_200001,13.9,53.1,12.3,70.9
20230313_201501,13.6,51.6,12.3,70.9
20230313_203001,13.3,51.7,12.2,69.4
20230313_204501,13.1,51.9,12.1,68.4
20230313_210001,12.8,52.5,11.9,68.9
20230313_211501,12.5,53.3,11.9,70.8
20230313_213001,12.3,54.4,11.7,70.8
20230313_214502,12.0,55.3,11.7,71.0
20230313_220001,11.8,56.2,11.5,71.5
20230313_221501,11.6,56.4,11.4,71.6
20230313_223002,11.4,57.8,11.3,72.9
20230313_224501,11.2,59.1,11.2,73.6
20230313_230001,11.1,60.6,11.1,73.9
20230313_231502,10.9,61.4,11.0,74.5
20230313_233001,10.9,62.7,10.9,74.1
20230313_234501,10.9,62.8,10.9,73.3
