datetime,temp23,humi23,temp24,humi24
20221218_000001,-4.1,90.3,-1.5,81.4
20221218_001501,-4.1,90.3,-1.5,81.5
20221218_003002,-4.2,90.0,-1.5,81.4
20221218_004501,-4.3,90.0,-1.5,81.4
20221218_010001,-4.4,91.1,-1.5,81.3
20221218_011502,-4.6,90.6,-1.5,81.2
20221218_013001,-4.6,90.7,-1.5,81.3
20221218_014501,-4.6,91.9,-1.6,81.2
20221218_020002,-4.5,91.5,-1.6,81.2
20221218_021501,-4.4,91.1,-1.6,81.2
20221218_023001,-4.4,91.2,-1.6,81.4
20221218_024502,-4.4,91.4,-1.6,81.4
20221218_030001,-4.5,91.2,-1.6,81.2
20221218_031501,-4.6,91.4,-1.7,81.2
20221218_033002,-4.6,90.5,-1.7,81.2
20221218_034501,-4.6,91.0,-1.7,81.0
20221218_040001,-4.6,91.5,-1.7,81.2
20221218_041502,-4.6,91.0,-1.7,81.1
20221218_043001,-4.7,90.7,-1.7,81.1
20221218_044501,-4.6,90.4,-1.7,81.0
20221218_050002,-4.6,91.4,-1.7,81.1
20221218_051501,-4.6,91.2,-1.7,80.9
20221218_053001,-4.6,90.7,-1.7,80.9
20221218_054502,-4.6,91.2,-1.7,80.9
20221218_060001,-4.6,91.1,-1.7,80.9
20221218_061501,-4.6,90.8,-1.8,81.0
20221218_063001,-4.6,90.8,-1.7,80.9
20221218_064501,-4.6,90.2,-1.7,80.8
20221218_070001,-4.6,91.1,-1.7,80.7
20221218_071501,-4.6,90.5,-1.8,80.8
20221218_073002,-4.6,91.1,-1.7,80.7
20221218_074501,-4.6,90.9,-1.7,80.8
20221218_080001,-4.8,90.0,-1.8,80.7
20221218_081501,-4.7,90.6,-1.7,80.6
20221218_083001,-4.8,90.6,-1.7,80.5
20221218_084501,-4.8,89.2,-1.8,80.5
20221218_090002,-4.8,88.6,-1.8,80.4
20221218_091501,-4.7,89.1,-1.8,80.4
20221218_093001,-4.7,89.7,-1.8,80.3
20221218_094502,-4.6,89.8,-1.7,80.1
20221218_100001,-4.4,89.2,-1.7,80.2
20221218_101501,-4.3,88.4,-1.7,80.1
20221218_103002,-4.2,87.7,-1.7,80.0
20221218_104501,-4.1,87.9,-1.7,80.0
