datetime,temp23,humi23,temp24,humi24
20230101_000001,8.4,79.0,9.3,90.5
20230101_001501,8.2,79.1,9.2,90.2
20230101_003002,8.2,79.3,9.2,90.7
20230101_004501,8.2,79.1,9.1,90.5
20230101_010001,8.1,79.1,9.0,90.6
20230101_011502,8.1,78.6,9.0,90.3
20230101_013001,8.2,76.2,9.0,89.4
20230101_014501,8.1,76.7,9.0,89.1
20230101_020002,8.2,71.6,8.9,83.9
20230101_021501,8.3,70.2,9.0,82.1
20230101_023001,8.2,70.8,9.0,84.9
20230101_024502,8.0,72.1,8.9,86.8
20230101_030001,8.0,71.5,8.8,86.9
20230101_031501,8.0,70.1,8.8,83.7
20230101_033002,7.8,75.8,8.7,87.3
20230101_034501,7.5,77.2,8.6,88.0
20230101_040001,7.4,77.9,8.6,88.3
20230101_041502,7.4,78.3,8.5,88.6
20230101_043001,7.3,75.9,8.5,88.4
20230101_044501,7.4,75.4,8.5,88.5
20230101_050002,7.2,77.3,8.4,88.7
20230101_051501,7.2,76.4,8.4,88.8
20230101_053001,7.2,73.9,8.3,87.6
20230101_054501,7.2,72.8,8.3,86.7
20230101_060001,7.0,74.2,8.2,88.3
20230101_061501,7.0,76.6,8.2,88.7
20230101_063001,7.0,73.5,8.2,87.6
20230101_064501,7.0,74.0,8.1,88.3
20230101_070001,6.9,73.6,8.1,87.3
20230101_071501,6.9,75.1,8.1,88.4
20230101_073001,6.8,74.3,8.0,88.3
20230101_074501,6.8,72.3,8.0,87.6
20230101_080002,7.0,72.5,8.0,87.0
20230101_081501,6.8,72.5,7.9,87.5
20230101_083001,6.6,75.4,7.9,88.0
20230101_084502,6.4,76.2,7.8,88.2
20230101_090001,6.4,76.7,7.8,88.4
20230101_091501,6.7,74.5,7.8,88.0
20230101_093002,7.2,72.7,7.8,85.5
20230101_094501,7.7,70.2,7.8,85.2
20230101_100001,8.8,68.0,7.9,86.2
20230101_101501,10.0,65.5,8.0,86.2
20230101_103001,11.0,62.7,8.1,85.7
20230101_104501,11.9,60.4,8.3,85.6
20230101_110001,13.0,58.3,8.5,85.5
20230101_111501,13.4,57.9,8.6,86.1
20230101_113001,13.5,58.7,8.7,85.5
20230101_114501,13.2,60.6,8.9,85.3
20230101_120001,13.0,60.9,9.1,84.9
20230101_121502,13.1,59.7,9.2,85.1
20230101_123001,12.9,59.4,9.4,84.5
20230101_124501,12.7,60.9,10.0,81.2
20230101_130002,12.5,62.0,9.7,82.4
20230101_131501,13.0,61.4,9.8,82.6
20230101_133001,13.0,60.2,9.9,82.7
20230101_134502,13.2,58.8,10.0,82.2
20230101_140001,13.4,58.0,10.1,81.3
20230101_141501,13.3,58.3,10.2,81.4
20230101_143001,13.3,58.4,10.3,81.5
20230101_144501,13.4,58.4,10.4,81.6
20230101_150001,13.5,57.6,10.4,81.5
20230101_151501,13.5,57.7,10.5,81.4
20230101_153001,13.4,57.9,10.5,81.4
20230101_154501,13.3,57.7,10.5,81.5
20230101_160001,12.9,61.4,12.8,71.4
20230101_161501,12.4,63.4,11.0,78.5
20230101_163001,12.0,64.9,10.6,81.0
20230101_164501,11.7,65.9,10.4,81.9
20230101_170001,11.5,65.7,10.3,82.5
20230101_171501,11.4,65.8,10.2,82.9
20230101_173001,11.1,66.6,10.1,83.2
20230101_174501,11.0,65.8,10.0,83.4
20230101_180001,11.1,64.3,10.0,82.8
20230101_181501,11.1,63.7,10.0,82.9
20230101_183001,11.0,63.5,9.9,82.7
20230101_184501,10.9,62.8,9.9,82.1
20230101_190001,10.9,62.3,9.8,81.4
20230101_191501,10.7,62.5,9.8,81.4
20230101_193001,10.5,62.8,9.7,81.3
20230101_194501,10.4,62.6,9.6,81.3
20230101_200001,10.3,62.5,9.6,81.5
20230101_201501,10.2,62.2,9.5,80.6
20230101_203001,10.1,62.5,9.5,80.1
20230101_204501,10.1,62.2,9.4,80.1
20230101_210001,10.0,62.3,9.4,80.2
20230101_211501,9.8,62.7,9.4,80.8
20230101_213001,9.4,65.6,9.3,82.4
20230101_214501,9.1,65.7,9.2,83.1
20230101_220001,9.0,68.1,9.2,83.7
20230101_221501,8.7,70.5,9.1,83.9
20230101_223001,8.5,72.4,9.0,84.2
20230101_224501,8.3,72.8,8.9,84.4
20230101_230001,8.1,73.5,8.9,84.5
20230101_231501,7.9,74.9,8.8,84.7
20230101_233001,7.7,75.5,8.7,84.8
20230101_234501,7.5,75.9,8.6,85.1
