datetime,temp23,humi23,temp24,humi24
20221214_000001,-6.1,83.2,-2.8,73.1
20221214_001501,-6.0,83.0,-2.8,73.1
20221214_003002,-6.0,83.4,-2.8,73.1
20221214_004501,-5.9,83.6,-2.7,73.2
20221214_010001,-6.0,83.0,-2.7,73.1
20221214_011501,-6.0,83.3,-2.7,73.0
20221214_013001,-5.8,82.9,-2.7,73.2
20221214_014501,-5.8,84.0,-2.6,73.2
20221214_020002,-5.6,84.1,-2.6,73.2
20221214_021501,-5.7,84.1,-2.6,73.2
20221214_023001,-5.5,83.8,-2.6,73.3
20221214_024502,-5.5,83.2,-2.5,73.6
20221214_030001,-5.5,83.7,-2.5,73.5
20221214_031501,-5.3,84.4,-2.5,73.8
20221214_033002,-5.2,84.2,-2.5,73.9
20221214_034501,-5.3,83.8,-2.4,73.7
20221214_040001,-5.4,82.6,-2.4,73.7
20221214_041502,-5.4,82.8,-2.4,73.7
20221214_043001,-5.2,83.0,-2.4,73.8
20221214_044501,-5.2,84.2,-2.4,73.8
20221214_050002,-5.2,83.4,-2.4,74.0
20221214_051501,-5.0,84.3,-2.3,74.1
20221214_053001,-5.0,83.0,-2.3,74.1
20221214_054502,-5.0,83.4,-2.3,74.1
20221214_060001,-4.9,84.2,-2.2,74.2
20221214_061501,-4.8,84.5,-2.2,74.3
20221214_063001,-4.8,82.9,-2.2,74.3
20221214_064502,-4.7,84.4,-2.1,74.4
20221214_070001,-4.6,83.8,-2.1,74.6
20221214_071501,-4.7,83.6,-2.1,74.6
20221214_073002,-4.7,83.8,-2.1,74.7
20221214_074501,-4.6,83.1,-2.1,74.7
20221214_080001,-4.6,83.0,-2.1,74.7
20221214_081502,-4.6,84.4,-2.1,74.7
20221214_083001,-4.6,85.4,-2.1,75.2
20221214_084501,-4.5,86.5,-2.0,75.5
20221214_090002,-4.4,87.0,-2.0,75.9
20221214_091501,-4.4,86.9,-2.0,76.2
20221214_093001,-4.3,87.5,-1.9,76.4
20221214_094502,-4.1,87.4,-1.9,76.5
20221214_100001,-4.0,86.9,-1.9,76.9
20221214_101501,-3.8,87.1,-1.8,77.0
20221214_103002,-3.6,88.4,-1.8,77.5
20221214_104501,-3.6,88.7,-1.7,77.7
20221214_110001,-3.6,89.6,-1.7,78.0
20221214_111502,-3.5,89.8,-1.6,78.1
20221214_113001,-3.2,89.3,-1.6,78.5
20221214_114501,-3.2,90.0,-1.5,78.9
20221214_120002,-3.0,89.6,-1.5,78.9
20221214_121501,-2.9,90.1,-1.4,79.2
20221214_123001,-2.7,89.1,-1.3,79.1
20221214_124502,-2.5,89.3,-1.3,79.0
20221214_130001,-2.4,89.3,-1.2,79.2
20221214_131501,-2.3,89.3,-1.1,79.3
20221214_133002,-2.2,89.4,-1.1,79.3
20221214_134501,-2.2,88.4,-1.1,79.4
20221214_140001,-2.1,90.9,-1.0,79.7
20221214_141502,-2.1,89.6,-0.9,79.8
20221214_143001,-1.9,89.2,-0.9,79.9
20221214_144501,-1.8,89.0,-0.9,79.9
20221214_150002,-1.8,88.7,-0.7,79.7
20221214_151501,-1.7,88.4,-0.7,79.9
20221214_153001,-1.5,89.2,-0.7,80.0
20221214_154502,-1.5,89.7,-0.7,80.2
20221214_160001,-1.4,89.9,-0.6,80.3
20221214_161501,-1.3,89.9,-0.6,80.4
20221214_163001,-1.2,90.5,-0.6,80.3
20221214_164501,-1.1,91.1,-0.5,80.4
20221214_170001,-1.1,91.2,-0.5,80.4
20221214_171502,-1.0,91.8,-0.4,80.2
20221214_173001,-1.0,92.1,-0.4,80.2
20221214_174501,-0.9,92.1,-0.3,80.2
20221214_180002,-0.8,91.6,-0.3,80.3
20221214_181501,-0.7,91.2,-0.3,80.5
20221214_183001,-0.7,90.4,-0.2,80.8
20221214_184501,-0.7,89.7,-0.2,81.4
20221214_190001,-0.6,91.2,-0.1,81.5
20221214_191501,-0.6,90.7,-0.1,81.4
20221214_193001,-0.5,91.0,-0.1,81.6
20221214_194501,-0.5,91.0,-0.1,81.4
20221214_200001,-0.5,90.9,-0.1,81.5
20221214_201501,-0.5,90.5,0.0,81.9
20221214_203001,-0.5,90.6,0.0,82.0
20221214_204501,-0.5,89.7,0.0,82.2
20221214_210001,-0.5,89.6,0.0,82.3
20221214_211501,-0.4,90.1,0.0,82.3
20221214_213001,-0.5,90.3,0.0,82.3
20221214_214501,-0.4,89.4,0.0,82.6
20221214_220001,-0.4,89.3,0.0,82.7
20221214_221501,-0.4,90.0,0.0,82.6
20221214_223001,-0.4,90.0,0.0,82.7
20221214_224501,-0.4,89.4,0.1,82.9
20221214_230001,-0.4,89.4,0.1,82.9
20221214_231501,-0.4,89.8,0.1,83.3
20221214_233001,-0.4,89.4,0.1,83.2
20221214_234501,-0.4,90.2,0.1,83.2
