datetime,temp23,humi23,temp24,humi24
20230322_000001,10.9,65.6,11.5,72.3
20230322_001501,10.6,66.4,11.4,72.3
20230322_003001,10.4,66.9,11.3,72.5
20230322_004501,10.2,67.3,11.2,72.6
20230322_010002,10.0,67.7,11.1,72.7
20230322_011501,9.9,68.0,11.0,72.8
20230322_013001,9.7,68.1,11.0,72.9
20230322_014502,9.5,67.5,10.9,73.0
20230322_020001,9.4,68.2,10.8,73.0
20230322_021501,9.5,68.1,10.7,73.2
20230322_023002,9.4,68.2,10.7,73.4
20230322_024501,9.2,68.3,10.6,73.5
20230322_030001,9.1,69.5,10.5,73.6
20230322_031502,9.0,70.1,10.5,73.8
20230322_033001,8.9,70.1,10.4,74.0
20230322_034501,8.7,70.7,10.3,74.1
20230322_040002,8.6,71.3,10.2,74.2
20230322_041501,8.5,71.8,10.1,74.4
20230322_043001,8.3,72.0,10.0,74.5
20230322_044501,8.1,72.6,10.0,74.4
20230322_050001,8.0,73.0,9.9,74.5
20230322_051501,7.8,73.2,9.8,74.6
20230322_053001,7.8,73.4,9.7,74.7
20230322_054501,7.6,73.8,9.6,74.8
20230322_060001,7.5,73.8,9.6,74.9
20230322_061501,7.4,74.1,9.5,75.0
20230322_063002,7.3,74.5,9.4,75.2
20230322_064501,7.2,74.4,9.4,75.2
20230322_070001,7.2,74.3,9.3,75.3
20230322_071502,7.2,73.9,9.2,75.3
20230322_073001,7.5,73.4,9.2,75.4
20230322_074501,8.6,70.3,9.2,75.4
20230322_080002,9.4,66.8,9.4,74.7
20230322_081501,10.0,64.4,9.4,74.6
20230322_083001,11.3,60.2,9.5,74.0
20230322_084502,12.6,57.0,9.7,73.4
20230322_090001,13.3,55.2,9.8,72.7
20230322_091501,13.0,56.5,10.0,72.2
20230322_093002,14.4,53.3,10.1,72.3
20230322_094501,14.7,52.2,10.3,72.1
20230322_100001,15.7,49.6,10.6,71.2
20230322_101502,16.4,47.9,10.9,70.3
20230322_103001,16.3,47.8,11.2,68.9
20230322_104501,17.8,45.8,11.5,68.4
20230322_110002,17.4,46.5,11.7,67.9
20230322_111501,17.6,44.9,12.0,67.3
20230322_113001,17.9,45.8,12.3,67.2
20230322_114501,18.2,43.1,12.5,66.5
20230322_120001,18.0,43.7,12.7,66.3
20230322_121501,18.3,46.1,12.9,65.4
20230322_123001,18.2,46.0,13.1,64.2
20230322_124501,18.4,42.5,13.3,63.7
20230322_130001,18.5,44.0,13.5,63.7
20230322_131501,19.0,42.5,13.6,63.9
20230322_133001,19.1,44.9,13.9,64.0
20230322_134501,18.9,45.6,14.1,63.1
20230322_140001,19.0,43.8,14.3,62.1
20230322_141501,19.2,41.1,14.5,61.5
20230322_143001,19.3,43.0,14.7,59.6
20230322_144501,19.4,38.4,14.8,59.0
20230322_150001,19.4,42.3,15.0,58.7
20230322_151501,19.3,40.4,15.1,56.5
20230322_153001,19.5,40.6,15.2,57.3
20230322_154502,19.5,42.5,15.4,56.7
20230322_160001,19.5,41.6,15.5,56.3
20230322_161501,19.4,42.3,15.6,55.3
20230322_163002,19.4,39.1,15.7,54.0
20230322_164501,19.3,38.0,15.8,53.4
20230322_170001,19.1,40.1,15.8,54.4
20230322_171502,18.9,38.4,16.0,51.1
20230322_173001,18.9,42.5,15.8,53.5
20230322_174501,18.7,41.5,15.8,54.1
20230322_180002,18.4,42.8,15.8,54.6
20230322_181501,18.1,42.7,15.8,55.2
20230322_183001,17.8,41.1,15.6,56.0
20230322_184502,17.5,42.2,15.5,56.7
20230322_190001,17.1,45.7,15.4,57.8
20230322_191501,16.8,47.7,15.3,58.8
20230322_193002,16.5,49.1,15.2,59.5
20230322_194501,16.1,50.0,15.0,60.0
20230322_200001,15.8,47.7,14.9,59.4
20230322_201502,15.4,44.7,14.8,58.3
20230322_203001,15.2,50.4,14.7,60.4
20230322_204501,15.0,51.0,14.5,61.1
20230322_210002,14.6,51.9,14.4,61.6
20230322_211501,14.4,53.1,14.2,62.3
20230322_213001,14.1,54.0,14.1,62.7
20230322_214501,13.9,54.6,13.9,63.1
20230322_220001,13.5,55.8,13.8,63.2
20230322_221501,13.2,56.4,13.6,63.2
20230322_223001,13.0,56.6,13.5,63.3
20230322_224501,12.8,57.2,13.4,63.3
20230322_230001,12.5,53.2,13.2,63.4
20230322_231501,12.3,57.3,13.1,63.3
20230322_233002,12.1,58.0,13.0,63.3
20230322_234501,12.0,57.9,12.9,63.4
