datetime,temp23,humi23,temp24,humi24
20230417_000001,6.6,78.0,7.8,79.7
20230417_001502,6.6,77.6,7.8,79.8
20230417_003001,6.5,77.5,7.8,80.1
20230417_004501,6.4,77.7,7.8,80.2
20230417_010002,6.4,78.0,7.7,80.3
20230417_011501,6.2,78.5,7.6,80.4
20230417_013001,6.1,78.9,7.6,80.4
20230417_014501,6.1,79.0,7.5,80.5
20230417_020002,5.9,79.0,7.5,80.4
20230417_021501,5.8,79.5,7.5,80.4
20230417_023001,5.7,79.6,7.4,80.4
20230417_024501,5.8,79.7,7.4,80.4
20230417_030001,5.7,79.8,7.3,80.4
20230417_031501,5.7,79.7,7.3,80.5
20230417_033001,5.6,80.0,7.3,80.5
20230417_034501,5.5,80.2,7.2,80.5
20230417_040001,5.6,79.9,7.2,80.6
20230417_041501,5.5,80.2,7.2,80.7
20230417_043001,5.5,80.2,7.2,80.7
20230417_044501,5.5,80.1,7.2,80.7
20230417_050001,5.5,80.1,7.1,80.9
20230417_051501,5.5,80.7,7.0,80.9
20230417_053002,5.5,80.4,7.0,80.8
20230417_054501,5.5,80.6,7.0,81.1
20230417_060001,5.5,80.9,7.0,81.0
20230417_061501,5.5,81.0,7.0,81.1
20230417_063002,5.5,80.5,7.0,81.1
20230417_064501,5.5,80.1,7.0,81.1
20230417_070001,5.6,80.4,7.0,81.2
20230417_071502,5.6,80.8,7.0,81.7
20230417_073001,5.7,80.5,7.0,81.6
20230417_074501,5.7,80.4,7.0,81.6
20230417_080001,5.9,80.8,7.0,81.4
20230417_081501,6.0,80.8,7.0,81.7
20230417_083001,6.0,79.9,7.0,81.5
20230417_084501,6.1,80.6,7.1,81.7
20230417_090002,6.2,80.5,7.1,81.6
20230417_091501,6.3,80.8,7.1,81.8
20230417_093001,6.4,82.1,7.2,81.6
20230417_094502,6.5,84.5,7.2,83.0
20230417_100001,6.5,84.1,7.2,83.1
20230417_101501,6.6,85.0,7.3,83.7
20230417_103001,6.8,82.5,7.3,82.7
20230417_104502,6.9,82.6,7.4,82.4
20230417_110001,6.9,82.5,7.4,82.7
20230417_111501,7.0,82.3,7.4,82.7
20230417_113001,7.2,81.9,7.5,82.7
20230417_114501,7.8,78.4,7.5,81.8
20230417_120001,8.3,77.4,7.7,81.5
20230417_121501,8.5,76.7,7.8,81.7
20230417_123002,8.9,75.1,7.8,82.0
20230417_124501,9.6,72.9,8.0,81.8
20230417_130001,9.7,72.5,8.2,81.2
20230417_131501,9.8,71.6,8.3,81.1
20230417_133001,10.1,70.5,8.5,80.4
20230417_134501,10.3,69.6,8.6,80.1
20230417_140001,10.5,68.4,8.8,79.7
20230417_141502,10.9,67.4,8.9,79.4
20230417_143001,10.9,66.9,9.0,79.1
20230417_144501,11.1,65.3,9.2,78.6
20230417_150001,11.5,63.4,9.2,77.9
20230417_151501,11.8,63.6,9.4,77.5
20230417_153001,11.9,61.6,9.6,77.2
20230417_154501,12.5,58.2,9.8,75.9
20230417_160002,12.5,58.0,10.0,75.5
20230417_161501,12.7,56.6,10.2,74.8
20230417_163001,12.5,56.1,10.5,74.2
20230417_164501,12.8,55.9,10.6,73.4
20230417_170002,13.1,53.5,10.8,72.0
20230417_171501,13.1,53.2,11.0,71.0
20230417_173001,13.0,55.0,11.1,71.0
20230417_174501,12.3,59.1,11.2,72.7
20230417_180002,12.1,60.4,11.2,73.5
20230417_181502,11.9,61.9,11.2,74.0
20230417_183002,11.9,65.2,11.1,74.8
20230417_184501,11.9,64.5,11.1,75.4
20230417_190001,11.7,64.6,11.1,75.6
20230417_191501,11.6,65.9,11.1,76.0
20230417_193002,11.4,67.6,11.1,76.2
20230417_194501,11.4,67.7,11.0,76.5
20230417_200001,11.3,68.6,11.0,76.5
20230417_201501,11.1,69.0,10.9,76.6
20230417_203002,10.9,69.5,10.9,76.7
20230417_204501,10.8,71.2,10.8,76.8
20230417_210001,10.6,71.3,10.8,76.9
20230417_211502,10.4,71.7,10.7,77.0
20230417_213001,10.2,71.6,10.6,77.1
20230417_214501,10.1,72.4,10.6,77.2
20230417_220001,10.0,72.9,10.8,80.5
20230417_221502,9.9,72.7,10.4,78.6
20230417_223001,9.7,73.0,10.3,78.9
20230417_224501,9.6,74.1,10.3,78.9
20230417_230002,9.4,73.7,10.2,78.8
20230417_231501,9.4,74.1,10.2,78.8
20230417_233001,9.2,74.7,10.1,78.9
20230417_234501,9.2,74.8,10.1,79.0
