datetime,temp23,humi23,temp24,humi24
20230221_000001,6.5,67.2,7.9,70.9
20230221_001501,6.3,68.1,7.8,71.5
20230221_003002,6.1,69.4,7.8,72.2
20230221_004501,6.0,69.8,7.7,72.6
20230221_010001,5.9,70.5,7.6,73.1
20230221_011502,5.8,70.5,7.5,73.2
20230221_013001,5.6,71.0,7.5,73.3
20230221_014501,5.5,71.2,7.4,73.6
20230221_020002,5.3,71.8,7.3,73.7
20230221_021501,5.3,72.3,7.2,74.0
20230221_023001,5.1,72.7,7.1,74.1
20230221_024502,4.9,73.3,7.0,74.6
20230221_030001,4.7,73.9,7.0,74.7
20230221_031501,4.7,74.1,6.9,74.9
20230221_033001,4.5,74.7,6.8,75.1
20230221_034501,4.5,74.6,6.8,75.3
20230221_040001,4.3,75.2,6.7,75.5
20230221_041502,4.2,75.9,6.6,75.7
20230221_043001,4.0,76.4,6.5,75.8
20230221_044501,3.9,76.5,6.4,75.9
20230221_050001,3.9,77.0,6.3,75.9
20230221_051501,3.7,77.2,6.2,76.1
20230221_053001,3.6,77.5,6.2,76.2
20230221_054501,3.5,77.7,6.0,76.4
20230221_060001,3.4,77.9,6.0,76.6
20230221_061501,3.3,77.7,5.9,76.6
20230221_063001,3.3,78.1,5.8,76.8
20230221_064501,3.2,78.0,5.8,76.9
20230221_070001,3.1,78.3,5.7,77.1
20230221_071501,3.1,78.6,5.6,77.1
20230221_073001,3.0,78.2,5.5,77.1
20230221_074501,2.9,78.3,5.5,77.2
20230221_080001,3.0,78.0,5.4,76.5
20230221_081501,3.0,77.9,5.4,77.1
20230221_083001,4.2,73.2,5.4,77.2
20230221_084501,4.7,71.6,5.5,77.3
20230221_090001,4.4,72.4,5.5,77.0
20230221_091501,4.4,72.5,5.5,77.2
20230221_093001,4.9,70.7,5.5,76.8
20230221_094501,5.2,70.4,5.6,76.5
20230221_100001,6.2,66.5,5.7,75.8
20230221_101501,8.4,59.9,6.0,75.0
20230221_103001,10.7,52.9,6.3,74.2
20230221_104501,11.8,49.5,6.7,73.0
20230221_110001,11.8,49.6,7.0,72.5
20230221_111501,11.9,51.2,7.2,72.0
20230221_113001,11.9,49.4,7.3,72.2
20230221_114501,11.7,50.7,7.5,72.2
20230221_120001,11.9,50.1,7.6,72.0
20230221_121501,12.2,48.9,7.8,71.6
20230221_123001,12.0,52.4,8.0,71.5
20230221_124502,12.1,49.5,9.2,66.5
20230221_130001,12.3,48.5,8.4,70.0
20230221_131501,12.3,51.4,8.5,70.4
20230221_133002,12.5,48.0,8.5,70.1
20230221_134501,12.5,49.1,8.6,70.2
20230221_140001,12.5,49.3,8.8,69.9
20230221_141502,12.5,50.7,8.8,70.2
20230221_143001,12.6,48.8,9.0,70.0
20230221_144501,12.7,48.0,9.0,69.7
20230221_150002,12.7,51.3,9.2,69.8
20230221_151501,12.7,49.7,9.4,69.5
20230221_153001,12.7,49.6,9.4,69.6
20230221_154502,12.7,50.0,9.7,67.7
20230221_160001,12.7,49.4,9.6,68.9
20230221_161501,12.5,50.3,9.7,69.0
20230221_163001,12.5,50.5,9.8,69.2
20230221_164501,12.4,51.6,9.8,69.1
20230221_170001,12.3,51.4,9.8,69.5
20230221_171502,12.3,51.1,9.8,69.8
20230221_173001,12.1,52.6,9.8,70.1
20230221_174501,11.7,54.0,9.8,70.4
20230221_180001,11.5,54.4,9.7,70.8
20230221_181501,11.1,56.8,9.7,70.1
20230221_183001,10.9,57.9,9.7,70.7
20230221_184501,10.6,58.6,9.5,71.4
20230221_190001,10.3,59.8,9.4,71.9
20230221_191501,10.1,61.0,9.4,72.3
20230221_193001,9.8,62.0,9.2,72.5
20230221_194501,9.6,62.5,9.2,72.8
20230221_200001,9.4,63.0,9.0,73.0
20230221_201501,9.0,63.7,9.0,73.2
20230221_203002,8.9,64.2,8.9,73.4
20230221_204501,8.6,64.7,8.8,73.6
20230221_210001,8.4,65.2,8.6,73.8
20230221_211502,8.2,65.8,8.6,73.8
20230221_213001,8.0,66.7,8.5,73.9
20230221_214501,7.8,67.2,8.4,73.8
20230221_220002,7.5,67.8,8.3,74.1
20230221_221501,7.4,68.2,8.2,74.4
20230221_223001,7.2,68.6,8.2,74.5
20230221_224502,7.0,69.2,8.1,74.6
20230221_230001,6.8,69.8,8.0,74.7
20230221_231501,6.5,70.3,7.9,74.7
20230221_233002,6.3,71.0,7.8,74.8
20230221_234501,6.1,71.3,7.7,74.9
