datetime,temp23,humi23,temp24,humi24
20230214_000002,-999.0,-999.0,1.7,89.0
20230214_001501,0.4,86.5,1.6,89.2
20230214_003001,0.5,86.4,1.6,89.0
20230214_004501,0.4,86.5,1.6,89.0
20230214_010001,0.3,86.9,1.5,89.0
20230214_011501,0.3,86.5,1.5,89.1
20230214_013001,0.3,86.3,1.5,89.1
20230214_014501,0.2,86.3,1.5,89.1
20230214_020001,0.3,86.2,1.5,89.1
20230214_021501,0.2,86.2,1.4,89.1
20230214_023001,0.2,86.0,1.4,89.1
20230214_024501,0.2,86.0,1.4,89.2
20230214_030001,0.1,86.0,1.4,89.1
20230214_031501,0.2,85.8,1.4,89.2
20230214_033001,0.0,86.6,1.4,89.1
20230214_034501,-0.1,87.9,1.4,89.2
20230214_040001,-0.1,87.2,1.4,89.1
20230214_041501,-0.1,87.0,1.3,89.1
20230214_043001,-0.1,87.1,1.3,89.2
20230214_044501,-0.2,87.2,1.3,89.2
20230214_050001,-0.2,86.8,1.2,89.1
20230214_051501,-0.2,86.7,1.2,89.1
20230214_053002,-0.3,87.0,1.2,89.0
20230214_054501,-0.3,86.9,1.1,89.0
20230214_060001,-0.3,87.0,1.1,89.0
20230214_061502,-0.3,86.6,1.1,89.1
20230214_063001,-0.3,86.5,1.1,89.0
20230214_064501,-0.3,86.7,1.1,89.0
20230214_070002,-0.4,86.7,1.1,89.0
20230214_071501,-0.4,87.1,1.1,89.0
20230214_073001,-0.4,87.5,1.0,89.0
20230214_074501,-0.4,86.9,1.0,89.0
20230214_080001,-0.5,87.2,1.0,88.8
20230214_081501,-0.6,87.3,1.0,88.9
20230214_083001,-0.6,87.2,1.0,88.7
20230214_084501,-0.6,87.2,1.0,88.8
20230214_090001,-0.6,87.3,1.0,88.8
20230214_091501,-0.5,87.1,1.0,88.6
20230214_093001,-0.4,86.4,1.0,88.6
20230214_094501,-0.3,86.3,1.0,88.6
20230214_100001,-0.2,86.5,1.0,88.6
20230214_101501,-0.1,86.1,1.0,88.6
20230214_103001,-0.1,86.2,1.0,88.5
20230214_104501,0.0,85.2,1.0,88.4
20230214_110001,0.2,85.1,1.1,88.3
20230214_111501,0.4,85.1,1.1,88.2
20230214_113001,0.8,84.0,1.2,88.3
20230214_114501,0.9,83.6,1.3,88.2
20230214_120001,1.3,82.6,1.3,87.9
20230214_121501,2.5,79.0,1.4,87.6
20230214_123002,2.2,79.6,1.6,87.4
20230214_124501,2.4,78.7,1.7,87.5
20230214_130001,2.5,79.9,1.7,87.3
20230214_131502,2.5,79.7,1.7,87.9
20230214_133001,2.5,80.1,1.8,87.8
20230214_134501,2.5,80.1,1.8,88.0
20230214_140002,2.7,80.0,1.7,88.4
20230214_141501,2.8,80.3,1.8,88.4
20230214_143001,2.8,80.5,1.9,88.5
20230214_144502,2.9,80.2,1.9,88.7
20230214_150001,2.9,80.4,1.9,88.6
20230214_151501,3.0,79.8,2.0,88.6
20230214_153002,3.0,80.2,2.1,88.6
20230214_154501,3.0,79.2,2.1,88.7
20230214_160001,2.8,79.1,2.1,88.6
20230214_161502,2.7,79.7,2.1,88.5
20230214_163001,2.5,80.3,2.1,88.4
20230214_164501,2.4,81.2,2.1,88.4
20230214_170001,2.1,82.4,2.1,88.6
20230214_171501,1.9,83.1,2.1,88.6
20230214_173001,1.7,83.9,2.0,88.6
20230214_174501,1.5,84.5,2.0,88.5
20230214_180001,1.4,84.7,2.0,88.6
20230214_181501,1.1,85.5,2.0,88.6
20230214_183001,1.0,86.1,1.9,88.7
20230214_184501,1.1,85.3,1.9,88.7
20230214_190001,1.0,85.8,1.8,89.1
20230214_191501,1.0,85.5,1.9,88.9
20230214_193002,1.0,85.5,1.9,88.8
20230214_194501,1.0,85.2,1.8,88.8
20230214_200001,1.0,85.3,1.8,88.8
20230214_201502,1.0,85.2,1.8,88.9
20230214_203001,1.0,85.5,1.8,88.9
20230214_204501,0.9,85.6,1.8,89.0
20230214_210002,0.7,86.7,1.7,89.7
20230214_211501,0.5,87.0,1.7,89.5
20230214_213001,0.6,86.1,1.7,89.3
20230214_214502,0.4,86.9,1.7,89.2
20230214_220001,0.2,87.1,1.7,89.1
20230214_221501,0.3,87.3,1.6,89.1
20230214_223002,0.1,87.5,1.6,89.1
20230214_224501,0.2,86.5,1.6,89.1
20230214_230001,0.2,86.2,1.6,89.1
20230214_231502,0.0,88.0,1.5,89.0
20230214_233001,-0.1,87.5,1.5,89.1
20230214_234501,0.0,86.5,1.5,89.1
