datetime,temp23,humi23,temp24,humi24
20221204_000002,0.0,89.2,1.9,84.7
20221204_001501,0.0,89.2,1.9,84.7
20221204_003001,0.0,89.6,1.9,84.8
20221204_004501,0.0,89.5,2.0,84.7
20221204_010001,0.0,89.7,1.9,84.8
20221204_011501,0.0,90.1,2.0,84.8
20221204_013001,0.0,90.0,1.9,85.0
20221204_014501,0.0,90.1,1.9,84.9
20221204_020001,0.0,89.6,1.9,84.9
20221204_021502,0.0,89.8,1.9,85.0
20221204_023001,0.0,90.0,1.9,85.0
20221204_024501,0.0,89.7,1.9,84.9
20221204_030001,0.0,89.8,1.9,85.0
20221204_031501,0.0,89.9,1.9,84.9
20221204_033001,0.0,89.7,1.9,85.0
20221204_034501,-0.1,89.8,1.9,85.0
20221204_040001,-0.1,89.9,1.9,85.0
20221204_041501,-0.1,90.0,1.9,85.0
20221204_043001,-0.1,90.0,1.9,85.0
20221204_044501,-0.1,90.3,1.9,85.0
20221204_050001,-0.1,90.4,1.9,85.0
20221204_051501,-0.1,90.4,1.9,85.1
20221204_053001,-0.1,90.2,1.9,85.0
20221204_054501,0.0,90.1,1.9,85.0
20221204_060001,0.0,89.8,1.9,85.1
20221204_061501,0.0,89.7,1.9,85.1
20221204_063001,-0.1,90.2,1.9,85.1
20221204_064501,0.0,89.9,1.9,85.2
20221204_070002,0.0,89.6,1.9,85.1
20221204_071501,0.0,89.3,1.9,85.1
20221204_073001,0.0,89.6,1.9,85.0
20221204_074502,0.0,89.6,1.9,85.1
20221204_080001,0.0,89.7,1.9,85.0
20221204_081501,0.0,89.5,1.9,85.1
20221204_083002,0.0,89.4,1.9,85.1
20221204_084501,0.0,89.6,1.9,85.2
20221204_090001,0.0,90.0,1.9,85.2
20221204_091502,0.0,89.9,1.9,85.1
20221204_093001,0.2,89.4,1.9,85.2
20221204_094501,0.2,89.3,1.9,85.1
20221204_100002,0.3,89.9,1.9,85.2
20221204_101501,0.3,90.7,1.9,85.4
20221204_103001,0.5,90.3,2.0,85.3
20221204_104502,0.5,90.5,2.0,85.5
20221204_110001,0.6,90.2,2.0,85.5
20221204_111501,0.7,90.6,2.1,85.5
20221204_113002,0.8,90.7,2.2,85.4
20221204_114501,0.8,89.6,2.2,85.4
20221204_120001,1.0,90.5,2.2,85.5
20221204_121502,1.0,90.7,2.3,85.5
20221204_123001,1.0,91.0,2.3,85.6
20221204_124501,1.1,90.6,2.3,85.5
20221204_130002,1.2,91.1,2.3,85.7
20221204_131501,1.2,90.8,2.4,85.7
20221204_133001,1.4,91.0,2.4,85.7
20221204_134502,1.4,90.6,2.4,85.7
20221204_140001,1.5,90.3,2.5,85.7
20221204_141501,1.5,90.5,2.5,85.7
20221204_143002,1.5,90.4,2.5,85.6
20221204_144501,1.6,90.1,2.5,85.6
20221204_150001,1.6,90.3,2.6,85.6
20221204_151502,1.6,90.0,2.6,85.6
20221204_153001,1.7,89.9,2.7,85.6
20221204_154501,1.7,90.3,2.7,85.8
20221204_160002,1.7,89.8,2.7,85.9
20221204_161501,1.8,90.0,2.8,86.0
20221204_163001,1.8,89.8,2.8,86.3
20221204_164502,1.8,89.7,2.8,86.5
20221204_170001,1.8,89.2,2.8,86.9
20221204_171501,1.8,89.6,2.8,87.3
20221204_173002,1.8,89.6,2.8,87.3
20221204_174501,1.8,89.3,2.9,87.3
20221204_180001,1.8,89.4,2.8,87.2
20221204_181502,1.8,89.6,2.9,87.1
20221204_183001,1.8,89.6,2.8,87.2
20221204_184501,1.7,89.5,2.9,87.1
20221204_190002,1.7,89.4,2.9,87.0
20221204_191501,1.7,89.5,2.8,87.0
20221204_193001,1.7,89.4,2.8,86.9
20221204_194502,1.7,89.4,2.9,87.0
20221204_200001,1.7,89.3,2.9,86.9
20221204_201501,1.7,89.3,2.8,86.8
20221204_203002,1.7,89.3,2.8,86.9
20221204_204501,1.6,89.3,2.8,86.9
20221204_210001,1.6,89.2,2.8,87.0
20221204_211502,1.6,89.2,2.8,86.9
20221204_213001,1.6,89.1,2.8,86.6
20221204_214501,1.5,88.9,2.8,86.3
20221204_220002,1.5,88.9,2.8,86.5
20221204_221501,1.5,89.1,2.8,86.3
20221204_223001,1.5,88.9,2.8,86.0
20221204_224501,1.4,89.0,2.7,86.3
20221204_230001,1.4,89.0,2.8,86.1
20221204_231501,1.4,89.0,2.8,86.0
20221204_233001,1.4,89.0,2.8,86.0
20221204_234501,1.4,88.9,2.7,86.2
