datetime,temp23,humi23,temp24,humi24
20230504_000001,12.8,71.7,14.4,73.3
20230504_001501,12.5,72.5,14.2,73.4
20230504_003001,12.4,72.9,14.1,73.5
20230504_004501,12.2,73.4,14.0,73.7
20230504_010001,11.9,73.7,13.9,73.9
20230504_011501,11.7,74.2,13.7,73.9
20230504_013001,11.5,75.0,13.5,74.1
20230504_014501,11.3,75.5,13.5,74.0
20230504_020001,11.1,76.0,13.3,74.2
20230504_021501,10.9,76.6,13.2,74.3
20230504_023001,10.6,77.0,13.1,74.3
20230504_024501,10.4,77.3,12.9,74.4
20230504_030001,10.3,77.8,12.8,74.4
20230504_031501,10.1,78.0,12.7,74.4
20230504_033001,9.9,78.3,12.5,74.3
20230504_034502,9.7,78.6,12.5,74.3
20230504_040001,9.6,78.8,12.3,74.2
20230504_041501,9.4,79.2,12.2,74.2
20230504_043002,9.2,79.6,12.0,74.2
20230504_044501,9.0,79.7,11.9,74.1
20230504_050001,8.8,80.1,11.8,74.1
20230504_051502,8.7,80.2,11.7,74.1
20230504_053001,8.5,80.4,11.5,74.2
20230504_054501,8.4,80.5,11.5,74.2
20230504_060002,8.2,80.7,11.3,74.3
20230504_061501,8.1,80.9,11.2,74.3
20230504_063001,8.0,80.9,11.1,74.4
20230504_064501,8.0,80.0,11.0,74.5
20230504_070001,8.0,79.8,10.9,74.7
20230504_071501,8.6,78.7,10.8,74.9
20230504_073001,11.5,68.3,10.9,75.0
20230504_074501,13.2,62.5,11.2,73.8
20230504_080001,13.9,60.5,11.5,72.8
20230504_081501,14.1,59.3,11.7,72.4
20230504_083001,15.5,56.6,11.8,72.1
20230504_084501,16.0,54.8,12.0,71.9
20230504_090001,17.2,53.3,12.1,71.6
20230504_091501,18.1,50.5,12.4,71.3
20230504_093001,18.2,49.3,12.6,71.0
20230504_094501,19.3,48.5,12.8,71.2
20230504_100001,18.3,49.8,13.0,71.1
20230504_101501,19.5,47.1,13.2,70.5
20230504_103001,19.6,46.5,13.5,70.0
20230504_104501,20.4,44.7,13.8,69.1
20230504_110001,21.3,44.1,14.1,68.6
20230504_111501,21.1,43.6,14.4,68.0
20230504_113001,20.8,42.9,14.7,67.2
20230504_114501,20.9,42.2,15.0,65.7
20230504_120001,20.9,43.4,15.3,65.4
20230504_121501,20.6,42.9,15.6,65.3
20230504_123001,20.7,44.2,15.8,64.7
20230504_124501,20.7,42.8,16.0,64.9
20230504_130001,20.9,43.7,16.2,63.9
20230504_131501,20.9,42.5,16.4,63.2
20230504_133001,21.1,41.9,16.7,62.8
20230504_134501,21.3,43.3,16.9,63.3
20230504_140001,21.4,41.8,17.2,62.0
20230504_141501,21.8,40.8,17.5,61.3
20230504_143001,21.6,42.0,17.8,61.2
