datetime,temp23,humi23,temp24,humi24
20230121_000001,-1.1,82.5,0.6,80.2
20230121_001502,-1.2,82.7,0.6,80.3
20230121_003001,-1.2,82.6,0.6,80.4
20230121_004501,-1.3,82.8,0.6,80.4
20230121_010002,-1.3,82.9,0.6,80.4
20230121_011501,-1.3,82.9,0.6,80.4
20230121_013001,-1.3,83.0,0.6,80.4
20230121_014502,-1.3,83.0,0.6,80.4
20230121_020001,-1.3,82.9,0.5,80.4
20230121_021501,-1.4,83.2,0.5,80.4
20230121_023002,-1.5,83.1,0.5,80.4
20230121_024501,-1.4,83.0,0.5,80.4
20230121_030001,-1.5,83.5,0.5,80.4
20230121_031502,-1.5,83.4,0.5,80.4
20230121_033001,-1.6,83.7,0.5,80.5
20230121_034501,-1.5,83.6,0.5,80.4
20230121_040001,-1.6,83.6,0.4,80.4
20230121_041501,-1.6,83.7,0.4,80.5
20230121_043001,-1.6,83.6,0.4,80.5
20230121_044501,-1.6,83.9,0.4,80.5
20230121_050001,-1.7,83.9,0.4,80.5
20230121_051501,-1.6,83.8,0.3,80.4
20230121_053001,-1.7,83.8,0.4,80.4
20230121_054501,-1.7,83.9,0.4,80.4
20230121_060001,-1.7,84.0,0.4,80.5
20230121_061501,-1.7,84.1,0.3,80.5
20230121_063002,-1.8,84.4,0.3,80.5
20230121_064501,-1.8,84.4,0.3,80.5
20230121_070001,-1.9,84.6,0.3,80.5
20230121_071502,-2.1,85.0,0.3,80.5
20230121_073001,-2.1,84.8,0.2,80.4
20230121_074501,-2.1,84.6,0.2,80.4
20230121_080002,-2.1,85.0,0.2,80.4
20230121_081501,-2.2,85.4,0.1,80.3
20230121_083001,-2.2,85.4,0.1,80.2
20230121_084501,-2.1,85.1,0.0,80.2
20230121_090001,-2.1,84.7,0.0,80.0
20230121_091501,-2.1,84.4,0.0,80.0
20230121_093001,-2.1,84.5,0.0,80.0
20230121_094501,-2.0,84.0,0.0,80.0
20230121_100001,-1.9,83.8,0.0,79.9
20230121_101502,-1.9,83.6,0.0,79.9
20230121_104501,-1.7,81.9,-1.0,85.0
20230121_110001,-1.6,81.7,-0.4,81.5
20230121_111502,-1.5,81.2,-0.1,80.6
20230121_113001,-1.4,81.3,0.0,80.5
20230121_114501,-1.5,82.0,0.0,80.4
20230121_120002,-1.4,81.6,0.0,80.4
20230121_121501,-1.3,81.9,0.0,80.3
20230121_123001,-1.3,81.6,0.1,80.3
20230121_124502,-1.1,81.3,0.2,80.3
20230121_130001,-1.1,80.9,0.2,80.4
20230121_131501,-1.1,81.2,0.2,80.4
20230121_133002,-1.0,81.5,0.2,80.4
20230121_134501,-1.0,81.3,0.2,80.4
20230121_140001,-0.9,81.2,0.3,80.6
20230121_141501,-0.9,81.3,0.1,81.7
20230121_143001,-0.7,81.1,0.3,81.2
20230121_144501,-0.8,81.6,0.3,81.2
20230121_150002,-0.9,81.9,0.4,81.3
20230121_151501,-0.9,82.0,0.4,81.1
20230121_153001,-1.0,82.6,0.4,81.2
20230121_154502,-1.0,82.9,0.4,81.3
20230121_160001,-1.1,83.2,0.4,81.3
20230121_161501,-1.1,83.4,0.4,81.5
20230121_163002,-1.1,83.5,0.4,81.5
20230121_164501,-1.1,83.6,0.4,81.6
20230121_170001,-1.2,84.0,0.4,81.7
20230121_171502,-1.3,84.0,0.4,81.6
20230121_173001,-1.3,84.4,0.4,81.7
20230121_174501,-1.3,84.2,0.4,81.8
20230121_180002,-1.3,84.3,0.4,81.8
20230121_181501,-1.3,84.5,0.3,81.9
20230121_183001,-1.3,83.9,-1.1,87.0
20230121_184502,-1.5,84.2,-0.4,85.3
20230121_190001,-1.5,84.3,0.1,83.0
20230121_191501,-1.5,84.7,0.2,82.6
20230121_193002,-1.5,84.7,0.3,82.4
20230121_194501,-1.6,85.0,0.3,82.3
20230121_200001,-1.6,85.0,0.2,82.4
20230121_201502,-1.6,85.0,0.2,82.4
20230121_203001,-1.6,84.7,0.2,82.4
20230121_204501,-1.7,84.9,0.2,82.4
20230121_210002,-1.7,85.3,0.2,82.3
20230121_211501,-1.6,85.1,0.2,82.3
20230121_213001,-1.7,85.0,0.2,82.3
20230121_214502,-1.7,85.1,0.2,82.2
20230121_220001,-1.7,85.1,0.1,82.3
20230121_221501,-1.7,85.3,0.1,82.3
20230121_223002,-1.7,85.1,0.1,82.3
20230121_224501,-1.7,85.2,0.1,82.3
20230121_230001,-1.7,85.1,0.1,82.2
20230121_231502,-1.7,85.2,0.1,82.2
20230121_233001,-1.7,85.2,0.1,82.2
20230121_234501,-1.7,85.2,0.1,82.2
