datetime,temp23,humi23,temp24,humi24
20230130_000001,-2.1,87.4,0.0,82.8
20230130_001501,-2.2,87.5,0.0,82.4
20230130_003001,-2.3,87.6,0.0,82.5
20230130_004501,-2.3,87.5,0.0,82.8
20230130_010001,-2.5,87.5,-0.1,82.9
20230130_011501,-2.6,87.7,-0.1,82.8
20230130_013001,-2.7,87.8,-0.2,82.9
20230130_014501,-2.7,88.0,-0.2,82.9
20230130_020001,-2.8,88.0,-0.2,82.8
20230130_021501,-2.9,88.3,-0.3,82.7
20230130_023001,-3.0,88.4,-0.3,82.9
20230130_024501,-3.0,88.2,-0.4,82.9
20230130_030001,-3.2,88.3,-0.4,82.7
20230130_031501,-3.2,88.4,-0.4,82.8
20230130_033001,-3.3,88.5,-0.5,82.7
20230130_034502,-3.4,88.7,-0.5,82.8
20230130_040001,-3.5,88.9,-0.5,82.6
20230130_041501,-3.6,88.9,-0.6,82.7
20230130_043002,-3.6,89.0,-0.6,82.5
20230130_044501,-3.6,89.4,-0.7,82.6
20230130_050001,-3.6,89.0,-0.7,82.5
20230130_051501,-3.6,88.8,-0.7,82.1
20230130_053001,-3.6,88.9,-0.7,82.0
20230130_054501,-3.5,88.6,-0.8,81.7
20230130_060002,-3.5,88.4,-0.7,81.4
20230130_061501,-3.5,88.5,-0.8,81.6
20230130_063001,-3.5,88.5,-0.8,81.6
20230130_064501,-3.6,88.0,-0.8,81.5
20230130_070001,-3.6,88.8,-0.8,81.7
20230130_071501,-3.6,88.6,-0.9,81.7
20230130_073001,-3.5,88.7,-0.9,81.7
20230130_074501,-3.4,87.7,-0.8,81.3
20230130_080001,-3.4,87.5,-0.9,81.7
20230130_081501,-3.2,87.5,-0.9,81.4
20230130_083001,-3.0,86.4,-0.9,81.1
20230130_084501,-2.9,85.7,-0.8,81.0
20230130_090001,-2.6,83.8,-0.8,79.9
20230130_091501,-2.4,83.4,-0.7,79.6
20230130_093001,-2.2,82.2,-0.7,79.6
20230130_094501,-2.1,81.2,-0.6,78.7
20230130_100001,-1.6,79.1,-0.6,78.9
20230130_101501,-0.7,75.1,-0.4,78.0
20230130_103001,0.3,71.4,-0.2,77.2
20230130_104502,1.0,69.0,0.0,76.5
20230130_110001,0.1,70.9,0.0,75.3
20230130_111501,-0.1,71.7,0.2,74.6
20230130_113002,0.6,71.0,0.2,75.1
20230130_114501,1.3,68.5,0.4,75.9
20230130_120001,1.6,69.7,0.6,76.9
20230130_121502,1.3,72.1,0.7,77.2
20230130_123001,1.3,72.5,0.8,77.7
20230130_124501,1.2,72.0,0.8,78.3
20230130_130002,1.4,72.0,0.9,78.2
20230130_131501,1.4,72.8,1.0,78.9
20230130_133001,1.5,73.7,1.1,79.2
20230130_134502,1.4,75.5,1.1,78.8
20230130_140001,1.5,74.8,1.1,79.0
20230130_141501,1.6,73.8,1.2,79.3
20230130_143002,1.7,75.0,1.4,79.6
20230130_144501,1.8,74.3,1.4,80.0
20230130_150001,1.7,74.3,1.4,79.6
20230130_151502,1.7,75.2,1.5,79.7
20230130_153001,1.8,75.3,1.5,79.5
20230130_154501,1.8,76.7,1.5,80.2
20230130_160001,1.8,76.1,1.5,80.7
20230130_161501,1.7,76.2,1.5,80.5
20230130_163001,1.7,76.9,1.5,80.9
20230130_164501,1.6,77.6,1.5,81.5
20230130_170001,1.6,77.5,1.4,81.5
20230130_171501,1.5,77.5,1.4,81.7
20230130_173001,1.5,77.8,1.4,82.5
20230130_174501,1.4,78.5,1.4,83.1
20230130_180001,1.3,79.1,1.4,83.2
20230130_181501,1.4,78.6,1.3,83.2
20230130_183002,1.4,78.6,1.3,83.3
20230130_184501,1.4,78.6,1.3,83.7
20230130_190001,1.4,78.2,1.3,83.8
20230130_191501,1.4,77.8,1.3,83.9
20230130_193001,1.2,78.5,1.2,83.8
20230130_194501,1.0,78.9,1.2,83.9
20230130_200002,1.0,79.4,1.2,83.9
20230130_201501,0.9,79.5,1.1,84.1
20230130_203001,1.0,79.9,1.2,84.1
20230130_204502,1.0,79.8,1.2,84.3
20230130_210001,1.0,80.0,1.2,84.4
20230130_211501,0.8,81.3,1.2,85.0
20230130_213002,0.8,81.5,1.2,85.6
20230130_214501,0.8,81.1,1.2,85.6
20230130_220001,0.9,80.9,1.2,85.4
20230130_221502,0.8,81.0,1.2,85.2
20230130_223001,0.8,80.9,1.2,85.2
20230130_224501,0.9,80.9,1.2,85.1
20230130_230002,0.8,81.1,1.2,85.3
20230130_231501,0.8,81.5,1.2,85.5
20230130_233001,0.8,81.4,1.3,85.5
20230130_234501,0.8,81.7,1.2,85.7
