datetime,temp23,humi23,temp24,humi24
20221226_174501,8.1,87.6,7.7,99.8
20221226_180001,8.0,87.7,7.5,99.2
20221226_181502,7.8,87.9,7.5,98.6
20221226_183001,7.8,87.9,7.6,98.1
20221226_184501,7.7,87.9,7.6,97.9
20221226_190002,7.6,88.2,7.5,97.8
20221226_191501,7.5,88.2,7.5,97.7
20221226_193001,7.5,88.1,7.5,97.8
20221226_194502,7.5,88.1,7.5,97.6
20221226_200001,7.5,87.9,7.5,97.5
20221226_201501,7.4,87.6,7.5,97.2
20221226_203001,7.4,87.5,7.5,97.0
20221226_204501,7.4,87.6,7.5,97.0
20221226_210001,7.2,87.2,7.5,96.7
20221226_211501,7.2,87.4,7.5,96.6
20221226_213001,7.2,87.1,7.4,96.3
20221226_214501,7.2,86.3,7.4,95.9
20221226_220001,7.2,86.8,7.4,95.4
20221226_221501,7.2,85.8,7.4,94.6
20221226_223001,6.9,86.6,7.4,94.1
20221226_224501,6.6,89.2,7.2,94.8
20221226_230001,6.5,89.3,7.2,94.8
20221226_231501,6.5,89.1,7.2,95.0
20221226_233001,6.5,89.2,7.2,95.5
20221226_234501,6.4,89.3,7.2,95.7
