datetime,temp23,humi23,temp24,humi24
20230302_000001,0.8,75.6,2.0,80.0
20230302_001502,0.6,76.2,2.0,80.1
20230302_003001,0.6,76.1,1.9,80.1
20230302_004501,0.4,76.5,1.9,80.2
20230302_010002,0.3,76.8,1.8,80.3
20230302_011501,0.2,77.2,1.8,80.2
20230302_013001,0.0,77.3,1.7,80.3
20230302_014502,0.0,77.5,1.7,80.5
20230302_020001,-0.1,80.9,1.6,80.4
20230302_021501,-0.2,78.3,1.5,80.5
20230302_023002,-0.2,78.1,1.5,80.5
20230302_024501,-0.3,78.4,1.5,80.6
20230302_030001,-0.4,78.7,1.4,80.5
20230302_031502,-0.5,79.1,1.4,80.6
20230302_033001,-0.6,79.6,1.4,80.5
20230302_034501,-0.7,79.9,1.4,80.6
20230302_040001,-0.7,80.1,1.2,80.5
20230302_041501,-0.7,80.1,1.2,80.6
20230302_043001,-0.9,80.5,1.2,80.6
20230302_044501,-0.9,80.5,1.1,80.5
20230302_050001,-1.0,80.8,1.1,80.4
20230302_051501,-1.1,80.8,1.1,80.6
20230302_053001,-1.1,80.9,1.0,80.5
20230302_054501,-1.1,81.1,1.0,80.5
20230302_060001,-1.2,81.2,1.0,80.5
20230302_061501,-1.3,81.6,1.0,80.5
20230302_063002,-1.3,81.7,0.8,80.6
20230302_064501,-1.4,82.0,0.8,80.5
20230302_070001,-1.5,82.3,0.8,80.5
20230302_071502,-1.5,82.2,0.8,80.5
20230302_073001,-1.4,81.8,0.5,80.5
20230302_074501,-0.9,79.6,0.6,80.1
20230302_080002,0.0,76.0,0.8,80.2
20230302_081501,0.0,76.7,0.8,80.0
20230302_083001,0.4,75.4,0.9,80.0
20230302_084502,0.6,76.6,1.0,79.9
20230302_090001,0.6,77.5,1.0,79.8
20230302_091501,0.7,78.6,1.0,80.0
20230302_093002,1.1,78.7,1.1,80.7
20230302_094501,2.0,75.6,1.2,80.9
20230302_100001,2.6,73.0,1.5,81.1
20230302_101502,4.2,68.9,1.7,80.4
20230302_103001,6.7,59.7,2.0,79.0
20230302_104501,7.1,58.8,2.4,78.3
20230302_110001,8.0,56.6,2.6,78.4
20230302_111501,7.0,58.6,2.9,77.9
20230302_113001,7.2,58.1,3.1,78.1
20230302_114501,7.4,58.9,3.2,78.1
20230302_120001,7.3,59.3,3.3,78.3
20230302_121501,7.4,59.2,3.3,78.4
20230302_123001,7.5,59.9,3.3,78.9
20230302_124501,7.2,60.5,3.5,78.6
20230302_130001,7.4,60.6,3.6,78.4
20230302_131502,7.5,62.1,3.7,78.4
20230302_133001,7.7,60.2,3.8,78.5
20230302_134501,8.0,60.0,3.9,78.0
20230302_140001,8.2,59.2,4.1,77.9
20230302_141501,8.4,58.2,4.2,77.8
20230302_143001,8.5,58.7,4.3,78.2
20230302_144501,8.8,57.1,4.4,77.8
20230302_150001,9.0,56.6,4.5,77.6
20230302_151501,9.1,56.5,4.7,77.3
20230302_153001,9.1,57.1,4.9,77.4
20230302_154501,9.2,57.5,5.0,77.5
20230302_160001,9.1,59.4,5.1,78.1
20230302_161501,8.6,61.1,5.3,78.6
20230302_163001,8.4,62.2,5.4,79.0
20230302_164501,8.2,62.9,5.4,79.0
20230302_170001,8.0,63.4,5.6,78.4
20230302_171501,7.7,63.8,5.5,78.8
20230302_173001,7.5,64.3,5.3,79.0
20230302_174501,7.2,65.3,5.3,79.2
20230302_180001,6.9,66.1,5.1,79.4
20230302_181501,6.6,66.7,5.0,79.4
20230302_183001,6.2,67.3,5.0,79.7
20230302_184502,5.9,67.9,4.9,79.9
20230302_190001,5.7,68.1,4.7,80.0
20230302_191501,5.5,68.6,4.6,80.1
20230302_193002,5.3,68.9,4.5,80.2
20230302_194501,5.2,69.6,4.5,80.2
20230302_200001,4.9,69.6,4.4,80.0
20230302_201502,4.7,70.1,4.3,80.1
20230302_203001,4.5,70.7,4.3,80.0
20230302_204501,4.3,71.4,4.2,80.1
20230302_210002,4.0,72.0,4.1,80.0
20230302_211501,3.9,72.9,4.0,80.1
20230302_213001,3.7,72.9,4.0,80.0
20230302_214502,3.5,73.3,3.9,79.9
20230302_220001,3.3,73.5,3.8,80.1
20230302_221501,3.0,73.7,3.7,80.2
20230302_223002,2.7,74.3,3.6,80.3
20230302_224501,2.5,74.6,3.5,80.3
20230302_230001,2.3,75.1,3.5,80.4
20230302_231502,2.2,75.6,3.5,80.4
20230302_233001,2.0,75.7,3.3,80.4
20230302_234501,1.8,75.8,3.3,80.5
