datetime,temp23,humi23,temp24,humi24
20230314_000002,10.9,65.1,10.8,74.1
20230314_001501,10.8,66.3,10.8,75.5
20230314_003001,10.6,66.9,10.7,76.4
20230314_004502,10.3,67.8,10.6,76.8
20230314_010001,10.1,71.7,10.5,77.5
20230314_011501,10.0,69.1,10.4,77.4
20230314_013002,10.0,68.8,10.3,77.7
20230314_014501,9.9,69.9,10.3,77.9
20230314_020001,9.8,69.4,10.3,78.3
20230314_021502,9.7,70.6,10.2,78.6
20230314_023001,9.7,70.4,10.2,79.0
20230314_024501,9.6,71.5,10.2,79.7
20230314_030002,9.5,72.5,10.1,80.0
20230314_031501,9.4,74.8,10.1,80.5
20230314_033001,9.4,78.5,10.0,81.4
20230314_034501,9.2,76.9,10.0,81.6
20230314_040001,8.9,80.7,9.9,82.4
20230314_041501,8.8,78.3,9.8,82.3
20230314_043001,8.9,77.1,9.7,82.3
20230314_044501,8.8,78.5,9.7,82.6
20230314_050001,8.7,77.0,9.6,82.9
20230314_051501,8.6,78.4,9.6,82.7
20230314_053001,8.6,77.6,9.5,82.5
20230314_054501,8.5,77.4,9.4,81.9
20230314_060001,8.4,77.9,9.4,81.7
20230314_061501,8.3,77.2,9.3,81.6
20230314_063001,8.2,77.9,9.2,81.5
20230314_064501,8.1,77.6,9.2,81.7
20230314_070002,8.1,77.5,9.2,81.9
20230314_071501,8.0,78.2,9.1,81.5
20230314_073001,7.8,77.3,9.0,81.9
20230314_074502,7.9,77.2,9.0,81.6
20230314_080001,7.8,77.5,9.0,81.7
20230314_081501,7.8,77.3,8.9,81.5
20230314_083002,7.9,77.1,8.9,81.5
20230314_084501,7.9,77.0,8.9,81.5
20230314_090001,8.0,76.6,8.9,81.5
20230314_091502,8.0,76.1,8.9,81.4
20230314_093001,8.2,75.5,8.9,81.2
20230314_094501,8.4,75.0,8.9,80.7
20230314_100001,8.4,74.7,9.0,80.4
20230314_101501,8.6,73.9,9.0,80.2
20230314_103001,8.8,72.6,9.0,79.7
20230314_104501,8.9,71.8,9.0,79.4
20230314_110001,8.9,71.4,9.1,79.2
20230314_111501,9.0,69.7,9.1,78.5
20230314_113001,9.4,69.1,9.1,78.8
20230314_114501,11.2,62.5,9.2,78.5
20230314_120001,10.5,65.4,9.4,78.1
20230314_121501,10.2,65.0,9.5,77.1
20230314_123001,10.3,63.0,9.6,75.3
20230314_124501,10.8,62.1,9.7,73.4
20230314_130001,10.8,62.1,10.0,72.8
20230314_131501,10.8,62.2,10.0,72.4
20230314_133001,10.8,62.2,10.1,71.1
20230314_134501,10.8,61.1,10.2,70.5
20230314_140001,11.1,60.2,10.3,70.6
20230314_141501,11.1,60.5,10.4,69.8
20230314_143001,11.1,60.1,10.4,70.1
20230314_144501,11.0,61.6,10.3,70.9
20230314_150001,10.9,64.6,10.3,73.9
20230314_151501,10.6,64.6,10.1,73.9
20230314_153001,10.5,66.2,10.1,75.0
20230314_154501,10.2,67.9,10.0,76.6
20230314_160001,10.0,69.3,9.8,77.6
20230314_161501,9.7,69.4,9.6,77.3
20230314_163001,9.7,69.0,9.5,77.1
20230314_164501,9.3,70.4,9.4,77.9
20230314_170001,9.1,70.2,9.3,77.1
20230314_171501,9.0,68.3,9.1,76.0
20230314_173001,8.8,69.3,9.0,75.8
20230314_174502,8.6,68.6,9.0,74.6
20230314_180001,8.5,65.5,8.8,71.3
20230314_181501,8.3,63.6,8.6,70.0
20230314_183002,8.2,64.6,8.6,68.9
20230314_184501,7.8,65.4,8.5,69.8
20230314_190001,7.6,66.0,8.4,69.8
20230314_191501,7.4,65.3,8.3,69.3
20230314_193001,7.2,65.8,8.2,68.4
20230314_194501,7.0,65.5,8.1,68.8
20230314_200002,6.8,67.5,8.1,69.9
20230314_201501,6.7,67.0,8.0,70.1
20230314_203001,6.5,67.9,7.9,70.5
20230314_204502,6.5,67.7,7.8,69.5
20230314_210001,6.4,67.3,7.8,70.5
20230314_211501,6.3,68.3,7.7,70.9
20230314_213002,6.2,69.0,7.7,71.4
20230314_214501,6.1,69.1,7.6,71.6
20230314_220001,6.1,70.1,7.6,71.9
20230314_221502,5.9,71.5,7.5,73.1
20230314_223001,5.8,72.5,7.5,74.1
20230314_224501,5.7,73.3,7.4,74.7
20230314_230002,5.6,73.0,7.2,73.9
20230314_231501,5.4,73.3,7.2,73.8
20230314_233001,5.2,73.9,7.0,74.2
20230314_234502,5.0,73.9,7.0,74.5
