datetime,temp23,humi23,temp24,humi24
20230425_000001,9.4,67.2,11.4,66.9
20230425_001501,9.2,67.9,11.3,67.0
20230425_003001,9.0,67.9,11.2,67.3
20230425_004501,8.8,68.5,11.1,67.6
20230425_010001,8.6,69.4,11.0,68.0
20230425_011501,8.6,69.7,10.9,68.3
20230425_013001,8.5,70.0,10.8,68.6
20230425_014501,8.3,70.5,10.7,68.7
20230425_020001,8.2,70.8,10.6,69.1
20230425_021501,8.1,71.2,10.6,69.2
20230425_023001,8.0,71.4,10.5,69.5
20230425_024501,8.0,72.0,10.4,69.6
20230425_030001,8.0,72.2,10.3,69.5
20230425_031501,7.8,72.2,10.3,69.7
20230425_033001,7.6,72.8,10.2,70.0
20230425_034501,7.5,73.3,10.1,70.1
20230425_040001,7.4,73.7,10.0,70.2
20230425_041501,7.2,74.1,10.0,70.5
20230425_043001,7.1,74.3,9.8,70.6
20230425_044501,7.0,74.3,9.7,70.7
20230425_050001,7.0,74.3,9.7,70.7
20230425_051501,7.0,74.2,9.6,70.9
20230425_053001,7.0,75.1,9.5,70.7
20230425_054501,6.9,75.1,9.5,70.8
20230425_060001,6.8,74.9,9.4,71.0
20230425_061501,6.7,75.8,9.4,71.0
20230425_063001,6.7,75.2,9.3,70.8
20230425_064502,6.7,74.5,9.2,70.8
20230425_070001,6.7,75.0,9.2,71.1
20230425_071501,6.7,75.2,9.1,71.0
20230425_073002,6.6,75.2,9.1,71.2
20230425_074501,6.6,75.5,9.0,71.3
20230425_080001,6.6,76.1,9.0,71.7
20230425_081502,6.7,76.1,9.0,72.2
20230425_083001,6.6,76.4,8.9,72.4
20230425_084501,6.7,76.3,8.9,72.9
20230425_090002,8.4,71.2,8.9,72.9
20230425_091501,8.8,69.7,9.1,73.0
20230425_093001,8.0,73.0,9.2,72.8
20230425_094502,8.2,73.2,9.2,73.1
20230425_100001,9.6,69.9,9.2,73.0
20230425_101501,12.2,60.6,9.5,72.2
20230425_103002,10.6,64.2,9.8,71.0
20230425_104501,9.9,66.1,9.8,71.2
20230425_110001,11.9,58.3,10.0,70.4
20230425_111502,13.2,55.1,10.2,69.4
20230425_113001,12.9,54.7,10.3,68.2
20230425_114501,12.6,53.2,10.5,67.1
20230425_120002,12.7,53.6,10.6,66.2
20230425_121501,14.2,51.3,10.8,66.0
20230425_123001,13.6,52.8,11.1,64.6
20230425_124501,13.2,53.1,11.2,63.3
20230425_130001,12.5,55.6,11.3,62.8
20230425_131501,12.1,60.5,11.3,65.4
20230425_133001,12.1,60.5,11.2,66.5
20230425_134501,12.3,59.9,11.2,66.7
20230425_140001,12.5,60.4,11.2,67.5
20230425_141501,11.9,61.5,11.2,67.6
20230425_143001,11.6,62.0,11.1,67.7
20230425_144501,11.5,62.5,11.0,68.1
20230425_150001,11.5,62.8,10.9,68.9
20230425_151501,11.1,63.5,10.9,69.1
20230425_153001,10.8,65.1,10.9,69.5
20230425_154501,10.4,66.2,10.8,69.3
20230425_160001,10.4,66.3,10.8,69.7
20230425_161501,10.3,66.8,10.7,70.1
20230425_163001,10.3,66.9,10.6,70.6
20230425_164502,10.4,66.5,10.6,71.0
20230425_170001,10.4,66.7,10.6,71.1
20230425_171501,10.4,67.1,10.6,71.4
20230425_173002,10.2,68.0,10.5,71.2
20230425_174501,10.2,67.3,10.5,71.6
20230425_180001,10.0,68.3,10.5,71.4
20230425_181502,9.8,69.1,10.4,71.5
20230425_183001,9.7,68.8,10.4,71.4
20230425_184501,9.7,69.3,10.0,73.2
20230425_190002,9.8,69.0,10.2,72.1
20230425_191501,9.7,68.8,10.3,71.8
20230425_193001,9.7,69.0,10.2,71.8
20230425_194502,9.6,69.3,10.2,72.1
20230425_200001,9.4,69.8,10.2,72.2
20230425_201501,9.4,70.0,10.2,72.2
20230425_203002,9.0,70.6,10.1,72.3
20230425_204501,8.8,71.8,10.1,72.6
20230425_210001,8.6,71.8,10.0,72.9
20230425_211502,8.5,71.6,10.0,73.0
20230425_213001,8.3,72.1,9.7,74.0
20230425_214501,8.2,72.4,9.7,73.6
20230425_220002,8.1,72.8,9.7,73.7
20230425_221501,8.0,73.3,9.6,74.0
20230425_223001,8.0,73.2,9.6,73.9
20230425_224502,7.8,73.7,9.5,73.9
20230425_230001,7.6,74.2,9.5,74.1
20230425_231501,7.5,74.4,9.4,74.3
20230425_233002,7.5,75.0,9.4,74.4
20230425_234501,7.4,75.0,9.3,74.6
