datetime,temp23,humi23,temp24,humi24
20230413_000002,9.6,72.8,10.5,75.7
20230413_001501,9.5,73.6,10.4,76.2
20230413_003001,9.3,73.5,10.3,76.1
20230413_004502,9.2,73.3,10.3,76.0
20230413_010001,9.0,73.5,10.2,76.1
20230413_011501,9.0,74.2,10.1,76.4
20230413_013002,8.8,74.1,10.0,76.6
20230413_014501,8.6,75.0,10.0,76.3
20230413_020001,8.5,75.5,9.9,76.5
20230413_021502,8.5,76.2,9.8,76.9
20230413_023001,8.4,76.7,9.7,77.1
20230413_024501,8.3,76.7,9.6,77.1
20230413_030002,8.0,76.9,9.5,76.9
20230413_031501,8.0,76.5,9.5,76.9
20230413_033001,7.9,77.0,9.4,76.9
20230413_034502,7.8,77.0,9.4,77.1
20230413_040001,7.6,76.9,9.2,77.0
20230413_041501,7.5,77.2,9.2,77.0
20230413_043001,7.4,77.6,9.2,76.9
20230413_044501,7.2,77.5,9.0,76.8
20230413_050001,7.2,78.1,9.0,76.8
20230413_051502,7.0,77.9,8.9,76.7
20230413_053001,6.9,77.9,8.9,76.7
20230413_054501,6.8,78.4,8.8,76.7
20230413_060001,6.7,79.1,8.7,76.7
20230413_061501,6.6,78.7,8.6,76.6
20230413_063001,6.5,79.5,8.6,76.5
20230413_064501,6.4,79.5,8.5,76.6
20230413_070002,6.3,79.2,8.4,76.3
20230413_071501,6.2,78.5,8.3,76.4
20230413_073001,6.1,79.1,8.2,76.2
20230413_074502,6.1,79.0,8.2,76.3
20230413_080001,6.1,78.4,8.1,76.1
20230413_081501,6.0,78.1,8.1,76.1
20230413_083002,6.0,78.0,8.0,75.9
20230413_084501,6.0,78.1,8.0,75.9
20230413_090001,6.2,77.0,8.0,76.0
20230413_091502,6.4,77.1,7.9,76.0
20230413_093001,6.6,75.6,7.8,75.3
20230413_094501,7.0,72.7,7.9,74.8
20230413_100002,7.3,71.9,8.0,73.2
20230413_101501,7.7,70.4,8.1,73.0
20230413_103001,8.0,67.7,8.2,72.2
20230413_104502,9.4,62.8,8.3,71.0
20230413_110001,10.1,60.5,8.6,69.7
20230413_111501,10.0,58.9,8.8,68.4
20230413_113002,9.7,59.5,8.9,67.6
20230413_114501,9.9,56.3,8.8,66.6
20230413_120001,10.2,54.4,8.9,65.7
20230413_121502,10.5,54.2,9.0,64.3
20230413_123001,10.5,51.7,9.2,63.7
20230413_124501,11.1,51.2,9.2,62.6
20230413_130002,10.7,54.5,9.4,62.7
20230413_131501,10.8,53.7,9.4,62.0
20230413_133001,10.7,54.7,9.5,61.6
20230413_134501,10.7,51.2,9.5,61.7
20230413_140001,10.6,51.7,9.5,61.3
20230413_141501,10.8,55.5,9.6,61.4
20230413_143001,10.8,51.1,9.6,60.7
20230413_144501,10.7,54.9,9.6,60.4
20230413_150001,10.3,56.9,9.6,61.4
20230413_151502,10.4,58.2,9.6,62.7
20230413_153001,10.1,56.9,9.6,62.2
20230413_154501,10.1,56.7,9.5,62.2
20230413_160002,10.1,53.6,9.5,62.0
20230413_161501,10.3,56.7,9.5,61.8
20230413_163001,10.5,55.3,9.5,62.0
20230413_164501,10.3,53.2,9.6,62.2
20230413_170001,10.0,56.3,9.6,61.8
20230413_171501,9.6,58.2,9.5,63.1
20230413_173002,9.8,59.0,9.5,63.9
20230413_174501,10.0,58.3,9.5,63.9
20230413_180001,9.7,56.4,9.5,63.4
20230413_181502,9.5,58.5,9.4,63.7
20230413_183001,9.5,58.1,9.4,63.1
20230413_184501,9.4,58.4,9.4,63.1
20230413_190001,9.3,59.0,9.4,63.3
20230413_191501,9.2,60.0,9.4,63.8
20230413_193001,9.0,59.9,9.4,64.0
20230413_194501,8.8,60.6,9.3,64.4
20230413_200001,8.7,61.3,9.2,64.7
20230413_201501,8.6,62.1,9.2,65.3
20230413_203001,8.5,62.3,9.2,65.8
20230413_204501,8.4,63.0,9.2,66.2
20230413_210001,8.1,62.6,9.1,66.5
20230413_211501,8.0,64.6,9.0,66.6
20230413_213001,8.1,64.3,9.0,66.6
20230413_214501,8.0,64.5,8.9,66.9
20230413_220001,7.8,64.8,8.8,67.2
20230413_221501,7.7,65.7,8.8,67.5
20230413_223001,7.5,66.2,8.6,67.8
20230413_224501,7.4,67.0,8.6,68.4
20230413_230001,7.2,68.0,8.6,68.9
20230413_231501,7.0,68.6,8.5,69.5
20230413_233001,7.0,68.9,8.5,70.0
20230413_234501,6.8,69.9,8.4,70.2
