datetime,temp23,humi23,temp24,humi24
20230320_000001,9.4,71.3,10.3,77.6
20230320_001502,9.4,71.7,10.2,77.7
20230320_003001,9.2,72.1,10.2,77.8
20230320_004501,9.2,72.3,10.1,78.0
20230320_010002,9.1,73.0,10.1,78.2
20230320_011501,9.0,73.0,10.0,78.4
20230320_013001,9.0,73.2,10.0,78.7
20230320_014502,8.9,73.3,10.0,78.9
20230320_020001,8.8,73.8,10.0,79.1
20230320_021501,8.8,74.0,9.9,79.2
20230320_023001,8.7,74.4,9.8,79.3
20230320_024501,8.6,74.5,9.8,79.3
20230320_030001,8.6,75.1,9.8,79.3
20230320_031501,8.5,74.4,9.7,79.4
20230320_033001,8.4,74.4,9.6,79.2
20230320_034501,8.4,74.8,9.6,79.2
20230320_040001,8.3,74.6,9.6,78.9
20230320_041501,8.3,74.7,9.6,79.1
20230320_043001,8.3,74.8,9.5,78.9
20230320_044501,8.2,75.0,9.5,78.7
20230320_050001,8.2,75.0,9.5,79.0
20230320_051501,8.2,75.3,9.4,79.0
20230320_053001,8.1,75.4,9.4,79.3
20230320_054501,8.1,76.5,9.4,79.5
20230320_060001,8.1,76.6,9.4,79.6
20230320_061501,8.0,76.7,9.3,79.7
20230320_063002,8.0,77.2,9.2,79.8
20230320_064501,8.0,77.3,9.2,80.0
20230320_070001,7.9,77.9,9.2,79.7
20230320_071502,7.8,77.6,9.2,80.2
20230320_073001,7.8,77.8,9.1,80.3
20230320_074501,7.8,78.1,8.8,81.9
20230320_080002,7.8,78.0,9.0,80.8
20230320_081501,7.9,77.6,9.0,80.6
20230320_083001,8.3,76.3,9.0,80.5
20230320_084502,8.1,76.9,9.0,80.4
20230320_090001,8.1,76.9,9.0,80.6
20230320_091501,9.5,73.4,9.1,80.4
20230320_093001,9.6,72.7,9.2,80.0
20230320_094501,9.2,74.7,9.3,79.9
20230320_100001,9.0,75.0,9.3,80.0
20230320_101501,9.1,74.7,9.2,80.0
20230320_103001,9.6,72.7,9.4,79.8
20230320_104501,10.0,71.1,9.4,79.8
20230320_110001,10.0,71.5,9.4,79.7
20230320_111501,10.2,70.9,9.5,79.5
20230320_113001,10.6,68.6,9.6,79.4
20230320_114501,10.6,68.7,9.7,78.9
20230320_120001,11.0,67.1,9.7,78.4
20230320_121501,11.5,65.3,9.9,77.5
20230320_123001,12.2,61.9,10.0,76.9
20230320_124501,11.7,64.0,10.2,76.4
20230320_130001,12.0,62.8,10.3,76.1
20230320_131501,11.8,63.8,10.4,75.7
20230320_133001,11.8,64.9,10.4,75.4
20230320_134501,11.9,64.7,10.5,74.9
20230320_140001,12.0,64.6,10.6,74.8
20230320_141501,12.1,63.5,10.6,74.4
20230320_143001,12.1,62.7,10.7,74.0
20230320_144501,12.5,62.5,10.8,73.9
20230320_150002,12.5,61.2,10.9,73.4
20230320_151501,12.7,60.6,11.1,72.7
20230320_153001,12.5,60.4,11.1,71.8
20230320_154502,12.5,60.2,11.1,71.5
20230320_160001,12.6,61.0,11.1,71.6
20230320_161501,12.7,58.2,11.2,71.2
20230320_163002,12.7,59.6,11.3,71.1
20230320_164501,12.5,59.8,11.4,70.6
20230320_170001,12.5,60.5,11.4,70.1
20230320_171502,12.5,60.8,11.4,70.5
20230320_173001,12.3,60.3,11.4,70.7
20230320_174501,12.2,59.8,11.4,70.9
20230320_180002,12.0,60.6,11.4,70.9
20230320_181501,11.9,60.7,11.3,70.5
20230320_183001,11.7,63.0,11.3,70.9
20230320_184502,11.5,64.0,11.1,71.9
20230320_190001,11.3,64.8,11.1,72.5
20230320_191501,11.0,65.3,11.0,73.2
20230320_193001,10.8,65.9,10.9,73.5
20230320_194501,10.6,65.3,10.6,72.1
20230320_200001,10.3,66.5,10.6,73.2
20230320_201501,10.2,66.8,10.6,73.0
20230320_203001,10.1,66.9,10.5,73.4
20230320_204501,10.0,67.1,10.5,73.6
20230320_210001,9.8,67.2,10.4,73.8
20230320_211501,9.6,67.7,10.3,74.0
20230320_213001,9.4,68.2,10.2,74.2
20230320_214501,9.3,68.7,10.2,74.3
20230320_220001,9.2,69.1,10.1,74.5
20230320_221501,9.0,69.6,10.0,74.7
20230320_223001,8.8,70.2,10.0,74.9
20230320_224501,8.6,70.8,9.8,75.0
20230320_230001,8.4,71.2,9.7,75.1
20230320_231501,8.2,71.6,9.6,75.2
20230320_233002,8.1,72.2,9.6,75.4
20230320_234501,8.0,72.7,9.4,75.4
