datetime,temp23,humi23,temp24,humi24
20230112_000001,5.9,85.4,6.1,93.3
20230112_001501,5.9,85.9,6.1,93.5
20230112_003001,5.7,85.7,6.1,93.4
20230112_004501,5.6,86.5,6.0,93.5
20230112_010001,5.5,86.6,6.0,93.2
20230112_011501,5.5,86.5,6.0,93.2
20230112_013001,5.5,86.5,6.0,93.1
20230112_014501,5.3,86.6,5.9,92.8
20230112_020001,5.1,86.9,5.9,92.7
20230112_021501,5.0,87.0,5.9,92.8
20230112_023001,4.8,87.1,5.8,92.8
20230112_024501,4.7,87.2,5.7,92.9
20230112_030001,4.6,88.0,5.7,92.7
20230112_031501,4.4,87.2,5.6,92.4
20230112_033001,4.3,87.3,5.5,92.3
20230112_034502,4.2,87.2,5.5,92.2
20230112_040001,4.1,88.0,5.5,92.0
20230112_041501,3.9,87.7,5.4,91.6
20230112_043002,3.7,87.3,5.3,91.7
20230112_044501,3.6,87.5,5.3,91.7
20230112_050001,3.5,87.5,5.2,91.7
20230112_051502,3.4,87.8,5.1,91.6
20230112_053001,3.3,87.5,5.1,91.5
20230112_054501,3.2,87.9,5.0,91.7
20230112_060002,3.1,87.9,5.0,91.6
20230112_061501,3.0,88.2,4.9,91.5
20230112_063001,3.0,88.3,4.8,91.0
20230112_064501,2.9,87.9,4.7,91.2
20230112_070001,2.9,88.3,4.7,91.0
20230112_071501,2.8,88.8,4.6,90.6
20230112_073001,2.8,87.6,4.6,90.4
20230112_074501,2.8,87.8,4.5,89.7
20230112_080001,2.8,87.8,4.5,89.9
20230112_081501,2.9,86.5,4.4,89.4
20230112_083002,2.9,87.0,4.4,89.3
20230112_084501,2.9,85.3,4.4,89.2
20230112_090001,2.9,85.5,4.4,89.4
20230112_091502,3.0,84.9,4.4,89.0
20230112_093001,3.2,85.0,4.4,88.6
20230112_094501,3.5,84.0,4.4,88.2
20230112_100002,3.6,83.0,4.5,87.6
20230112_101501,3.7,83.3,4.5,87.2
20230112_103001,4.0,81.5,4.5,87.1
20230112_104502,4.0,81.4,4.7,86.9
20230112_110001,4.4,79.0,4.7,86.1
20230112_111501,4.9,78.0,4.9,85.9
20230112_113002,4.9,76.1,5.0,84.8
20230112_114501,5.0,78.1,5.0,83.6
20230112_120001,5.1,76.8,5.1,83.5
20230112_121502,5.3,76.4,5.2,83.0
20230112_123001,5.5,74.7,5.3,81.5
20230112_124501,5.7,75.4,5.5,80.8
20230112_130002,5.8,73.4,5.5,81.1
20230112_131501,5.9,73.2,5.6,79.8
20230112_133001,6.0,70.5,5.8,78.8
20230112_134502,6.1,72.4,5.8,78.2
20230112_140001,6.2,71.7,5.9,78.1
20230112_141501,6.3,71.6,6.0,78.6
20230112_143002,6.4,71.3,6.1,78.1
20230112_144501,6.4,71.0,6.1,77.6
20230112_150001,6.5,70.8,6.1,78.6
20230112_151502,6.4,71.5,6.1,78.4
20230112_153001,6.5,71.2,6.2,77.7
20230112_154501,6.5,69.6,6.2,77.5
20230112_160001,6.4,71.9,6.2,78.7
20230112_161501,6.4,70.8,6.2,77.9
20230112_163001,6.3,71.9,6.1,78.7
20230112_164501,6.3,72.8,6.1,79.0
20230112_170001,6.2,73.4,6.2,78.7
20230112_171501,6.2,73.4,6.1,79.3
20230112_173001,6.2,71.7,6.1,79.6
20230112_174501,6.1,72.9,6.1,79.7
20230112_180001,6.1,72.0,6.1,78.8
20230112_181501,6.0,72.3,6.1,79.4
20230112_183001,6.0,72.9,6.1,79.8
20230112_184501,6.0,73.6,6.1,79.8
20230112_190001,5.9,74.0,6.0,80.0
20230112_191501,5.8,74.2,6.0,80.2
20230112_193001,5.8,74.0,6.0,80.1
20230112_194501,5.7,73.9,5.9,80.2
20230112_200002,5.7,74.2,5.9,80.0
20230112_201501,5.7,73.4,5.9,80.0
20230112_203001,5.7,73.9,5.9,79.9
20230112_204502,5.7,73.7,5.9,80.0
20230112_210001,5.6,73.9,5.9,80.3
20230112_211501,5.5,73.3,5.8,80.4
20230112_213002,5.5,74.1,5.8,80.7
20230112_214501,5.3,73.2,5.8,80.8
20230112_220001,5.3,74.1,5.7,80.7
20230112_221502,5.0,73.3,5.7,81.3
20230112_223001,5.0,73.8,5.6,81.9
20230112_224501,4.9,75.5,5.6,82.5
20230112_230002,4.8,76.1,5.6,82.4
20230112_231501,5.0,75.4,5.6,81.8
20230112_233001,5.0,75.3,5.6,81.7
20230112_234502,5.1,75.3,5.6,81.7
