datetime,temp23,humi23,temp24,humi24
20230405_000001,1.8,56.2,4.4,53.3
20230405_001501,1.6,56.9,4.3,53.7
20230405_003001,1.5,57.4,4.2,54.0
20230405_004501,1.3,58.0,4.1,54.2
20230405_010001,1.2,58.6,4.0,54.5
20230405_011501,1.0,59.1,3.9,55.0
20230405_013001,0.9,59.6,3.8,55.1
20230405_014501,0.7,60.3,3.7,55.3
20230405_020001,0.5,60.9,3.6,55.6
20230405_021501,0.4,61.5,3.5,55.8
20230405_023001,0.3,61.9,3.5,56.0
20230405_024501,0.1,62.4,3.3,56.3
20230405_030001,0.0,62.9,3.3,56.7
20230405_031502,0.0,63.3,3.1,57.0
20230405_033001,-0.1,63.8,3.0,57.3
20230405_034501,-0.3,64.2,3.0,57.4
20230405_040001,-0.4,64.7,2.8,57.8
20230405_041501,-0.5,65.0,2.8,57.8
20230405_043001,-0.6,65.3,2.7,58.2
20230405_044501,-0.6,65.5,2.5,58.3
20230405_050001,-0.7,65.8,2.5,58.6
20230405_051501,-0.7,66.3,2.4,58.9
20230405_053001,-0.9,66.5,2.4,59.0
20230405_054501,-0.9,66.7,2.3,59.4
20230405_060001,-1.0,66.9,2.2,59.4
20230405_061501,-1.1,67.2,2.1,59.5
20230405_063002,-1.1,67.2,2.1,59.6
20230405_064501,-1.1,67.5,2.0,59.7
20230405_070001,-1.3,67.7,1.9,60.0
20230405_071501,-1.3,68.0,1.9,60.0
20230405_073001,-1.3,67.9,1.8,60.1
20230405_074501,-1.3,67.9,1.8,60.2
20230405_080001,-1.1,66.9,1.6,60.5
20230405_081501,1.8,57.8,1.8,60.1
20230405_083001,1.6,56.0,1.9,59.7
20230405_084502,0.4,57.9,2.0,58.9
20230405_090001,2.2,53.4,2.2,58.0
20230405_091501,5.9,44.4,2.7,56.9
20230405_093002,8.2,39.8,3.1,56.1
20230405_094501,9.1,38.1,3.5,55.7
20230405_100001,9.4,37.4,3.9,55.0
20230405_101501,9.8,36.4,4.0,54.8
20230405_103001,10.7,35.0,4.2,54.5
20230405_104501,10.3,35.2,4.5,53.9
20230405_110002,11.1,33.9,4.5,54.0
20230405_111501,11.3,34.4,4.7,53.9
20230405_113001,10.7,33.7,5.0,53.0
20230405_114502,10.4,32.7,5.3,51.8
20230405_120001,9.9,32.3,5.5,51.1
20230405_121501,10.0,33.5,5.5,51.4
20230405_123002,9.7,31.7,5.8,50.0
20230405_124501,9.8,33.3,5.9,50.1
20230405_130001,9.9,37.8,5.9,50.8
20230405_131502,9.8,34.3,6.1,49.8
20230405_133001,9.1,33.5,6.2,48.6
20230405_134501,9.5,33.2,6.3,47.9
20230405_140002,10.0,33.6,6.5,48.8
20230405_141501,10.3,32.8,6.8,48.7
20230405_143001,10.4,37.6,6.9,49.2
20230405_144502,10.6,34.0,7.2,48.8
20230405_150001,10.0,33.0,7.4,46.8
20230405_151501,10.1,34.0,7.6,47.6
20230405_153002,10.2,35.6,7.7,47.3
20230405_154501,10.5,34.6,7.9,47.4
20230405_160001,10.5,35.8,8.0,47.3
20230405_161502,10.4,32.9,8.2,47.6
20230405_163001,10.1,33.5,8.4,47.8
20230405_164501,10.3,33.3,8.5,48.1
20230405_170002,10.4,34.9,8.6,47.8
20230405_171501,10.0,37.6,8.8,48.3
20230405_173001,10.2,36.3,8.9,48.8
20230405_174502,10.2,35.9,8.6,45.1
20230405_180001,10.0,36.1,9.0,46.5
20230405_181501,10.0,38.7,9.2,47.5
20230405_183002,9.8,41.6,9.2,48.2
20230405_184501,9.8,38.8,9.2,48.3
20230405_190001,9.2,41.2,9.2,48.8
20230405_191502,9.0,39.0,9.2,48.8
20230405_193001,8.8,37.3,9.1,49.4
20230405_194501,8.6,42.7,9.0,50.1
20230405_200002,8.6,44.4,8.7,50.5
20230405_201501,8.2,47.0,8.6,51.1
20230405_203001,8.2,47.7,8.4,51.4
20230405_204501,8.0,48.3,8.3,51.6
20230405_210001,7.5,49.1,8.2,51.9
20230405_211501,7.3,50.0,8.1,52.0
20230405_213001,7.2,50.1,8.0,52.0
20230405_214501,7.0,50.5,7.9,52.0
20230405_220001,6.8,50.9,7.8,52.1
20230405_221501,6.4,51.7,7.6,52.2
20230405_223001,6.1,52.0,7.5,52.3
20230405_224501,5.9,52.8,7.5,52.3
20230405_230001,5.7,52.9,7.3,52.5
20230405_231501,5.5,53.4,7.2,52.6
20230405_233001,5.3,53.8,7.0,52.7
20230405_234501,4.9,54.6,6.9,53.3
