datetime,temp23,humi23,temp24,humi24
20230427_000001,9.6,65.2,11.0,67.8
20230427_001501,9.4,65.8,10.9,68.0
20230427_003001,9.3,66.3,10.8,68.3
20230427_004501,9.2,66.5,10.7,68.5
20230427_010001,9.0,67.1,10.6,68.7
20230427_011501,8.9,67.6,10.6,69.0
20230427_013001,8.8,68.2,10.5,69.1
20230427_014501,8.6,68.7,10.4,69.3
20230427_020001,8.5,69.1,10.3,69.4
20230427_021501,8.3,69.9,10.2,69.5
20230427_023001,8.1,70.3,10.2,69.7
20230427_024501,8.0,70.4,10.1,69.8
20230427_030001,8.0,70.6,10.0,69.9
20230427_031501,7.8,71.0,10.0,70.1
20230427_033001,7.8,71.2,9.8,70.2
20230427_034501,7.6,71.5,9.8,70.5
20230427_040001,7.5,71.8,9.7,70.6
20230427_041501,7.4,72.2,9.6,70.9
20230427_043001,7.2,72.6,9.6,70.9
20230427_044501,7.1,73.4,9.5,71.0
20230427_050001,6.9,74.0,9.4,71.0
20230427_051501,6.8,74.2,9.3,71.1
20230427_053001,6.6,74.5,9.2,71.0
20230427_054501,6.5,74.9,9.1,71.0
20230427_060001,6.4,74.8,9.0,71.2
20230427_061501,6.3,75.0,8.9,71.4
20230427_063001,6.2,74.8,8.9,71.4
20230427_064501,6.2,74.9,8.8,71.5
20230427_070001,6.2,74.6,8.7,71.7
20230427_071501,6.2,74.4,8.6,71.8
20230427_073001,6.3,74.0,8.6,72.1
20230427_074501,6.5,73.5,8.6,72.0
20230427_080002,6.7,72.4,8.6,72.0
20230427_081501,6.8,72.2,8.6,72.0
20230427_083001,7.0,71.2,8.6,71.9
20230427_084501,7.5,70.2,8.7,71.9
20230427_090001,7.8,68.0,8.8,71.3
20230427_091501,8.1,67.2,8.8,70.7
20230427_093001,8.4,65.4,8.9,70.4
20230427_094501,8.9,62.1,8.9,70.1
20230427_100001,9.2,61.1,9.1,70.4
20230427_101501,10.3,57.8,9.2,69.9
20230427_103001,11.1,54.7,9.4,69.6
20230427_104501,11.7,52.7,9.6,69.6
20230427_110002,12.3,51.6,9.8,69.0
20230427_111501,13.4,48.7,10.0,69.5
20230427_113001,14.0,48.6,10.3,68.5
20230427_114501,14.8,46.1,10.4,68.2
20230427_120001,14.4,47.9,10.7,67.3
20230427_121501,14.3,48.2,10.9,67.0
20230427_123001,15.8,45.3,11.1,66.0
20230427_124501,16.2,44.1,11.3,66.1
20230427_130001,16.4,42.3,11.7,64.7
20230427_131502,16.4,47.3,11.9,65.2
20230427_133001,16.7,47.3,12.2,65.0
20230427_134501,16.0,47.2,12.5,64.9
20230427_140002,16.4,49.3,12.6,64.3
20230427_141501,16.7,46.4,12.9,64.2
20230427_143001,16.7,46.7,13.1,63.3
20230427_144501,17.0,46.2,13.3,63.2
20230427_150001,17.0,47.5,13.5,62.2
20230427_151501,17.5,43.4,13.7,62.3
20230427_153001,17.8,43.2,14.0,61.8
20230427_154501,17.8,47.3,14.2,62.0
20230427_160001,18.2,45.3,14.4,61.1
20230427_161502,18.0,43.0,14.6,61.5
20230427_163001,17.5,43.2,14.7,60.7
20230427_164501,17.5,44.2,14.8,60.8
20230427_170001,18.0,42.7,14.9,61.3
20230427_171501,18.1,41.8,15.0,60.5
20230427_173001,18.1,44.7,15.0,60.7
20230427_174501,18.2,42.7,15.2,61.1
20230427_180001,17.8,44.5,15.3,60.2
20230427_181501,17.8,44.1,15.4,54.4
20230427_183001,17.8,43.7,15.3,58.8
20230427_184501,17.6,43.9,15.4,59.3
20230427_190001,17.5,44.0,15.3,58.1
20230427_191501,17.4,45.6,15.3,60.0
20230427_193001,16.9,46.1,15.4,59.8
20230427_194501,16.5,46.3,15.3,60.8
20230427_200002,16.3,47.0,15.2,60.7
20230427_201501,16.0,48.9,14.9,58.4
20230427_203001,15.8,50.0,14.9,59.9
20230427_204501,15.6,52.2,14.9,60.9
20230427_210001,15.5,53.4,14.8,61.6
20230427_211501,15.1,54.5,14.6,62.2
20230427_213001,14.8,55.3,14.5,63.2
20230427_214501,14.5,55.7,14.4,63.7
20230427_220001,14.3,56.7,14.2,64.1
20230427_221502,14.0,57.5,14.1,64.5
20230427_223001,13.7,58.5,14.0,64.8
20230427_224501,13.3,59.7,13.9,65.1
20230427_230001,13.1,60.2,13.7,65.4
20230427_231501,12.8,61.0,13.6,65.7
20230427_233001,12.7,61.3,13.5,66.0
20230427_234501,12.5,61.5,13.3,66.2
