datetime,temp23,humi23,temp24,humi24
20230124_173001,0.8,92.5,0.8,93.7
20230124_174501,0.6,92.2,0.8,93.0
20230124_180002,0.6,92.3,1.1,91.9
20230124_181501,0.7,92.0,1.2,91.4
20230124_183001,0.6,91.6,1.3,90.5
20230124_184502,0.6,91.6,1.3,90.6
20230124_190001,0.6,91.6,1.4,90.1
20230124_191501,0.6,91.4,1.4,89.9
20230124_193002,0.6,91.4,1.4,89.8
20230124_194501,0.6,91.3,1.4,89.7
20230124_200001,0.6,91.2,1.4,89.7
20230124_201502,0.6,91.2,1.4,89.6
20230124_203001,0.6,91.5,1.4,89.7
20230124_204501,0.6,92.0,1.4,90.0
20230124_210054,0.8,92.5,1.7,89.8
20230124_211502,0.5,92.6,1.4,89.6
20230124_213001,0.5,93.3,1.4,90.1
20230124_214501,0.8,93.6,1.7,90.0
20230124_220001,0.5,93.8,1.4,90.1
20230124_221501,0.8,93.1,1.6,90.0
20230124_223001,0.5,93.2,1.4,89.9
20230124_224502,0.4,92.7,1.4,90.0
20230124_230001,0.4,92.2,1.4,89.9
20230124_231501,0.4,91.5,1.4,89.9
20230124_233002,0.4,91.3,1.4,89.8
20230124_234501,0.4,91.4,1.4,89.9
